IGOR
WAVES/D/O sweep,sig(1) 
BEGIN
2700000000 2.554843e+03 
2701500000 2.554279e+03 
2.703000e+09 2.551643e+03 
2.704500e+09 2.558521e+03 
2706000000 2.545164e+03 
2707500000 2.550514e+03 
2709000000 2.557007e+03 
2710500000 2.547900e+03 
2712000000 2.551800e+03 
2.713500e+09 2.551893e+03 
2.715000e+09 2.558257e+03 
2.716500e+09 2.551093e+03 
2718000000 2.548586e+03 
2719500000 2.547464e+03 
2721000000 2.555586e+03 
2722500000 2.556171e+03 
2724000000 2.553229e+03 
2.725500e+09 2.553807e+03 
2.727000e+09 2.554571e+03 
2.728500e+09 2.546371e+03 
2730000000 2.552914e+03 
2731500000 2.550043e+03 
2733000000 2.548286e+03 
2734500000 2.548100e+03 
2736000000 2.557064e+03 
2.737500e+09 2.550686e+03 
2.739000e+09 2.554336e+03 
2740500000 2.553143e+03 
2742000000 2.554686e+03 
2743500000 2.546807e+03 
2745000000 2.553657e+03 
2746500000 2.551457e+03 
2748000000 2.543100e+03 
2.749500e+09 2549 
2.751000e+09 2.555079e+03 
2752500000 2.543593e+03 
2754000000 2.552329e+03 
2755500000 2.552400e+03 
2757000000 2.550107e+03 
2758500000 2.551714e+03 
2760000000 2.549150e+03 
2.761500e+09 2.548393e+03 
2.763000e+09 2.547350e+03 
2764500000 2.550964e+03 
2766000000 2.545129e+03 
2767500000 2.539386e+03 
2769000000 2.549950e+03 
2770500000 2.528121e+03 
2.772000e+09 2.521300e+03 
2.773500e+09 2.523071e+03 
2.775000e+09 2.505221e+03 
2776500000 2.509821e+03 
2778000000 2.516536e+03 
2779500000 2.515571e+03 
2781000000 2.532250e+03 
2782500000 2.536386e+03 
2.784000e+09 2.537443e+03 
2.785500e+09 2.544979e+03 
2787000000 2.543586e+03 
2788500000 2.546614e+03 
2790000000 2.550407e+03 
2791500000 2.552836e+03 
2793000000 2.548607e+03 
2794500000 2.547364e+03 
2.796000e+09 2.548464e+03 
2.797500e+09 2.551750e+03 
2799000000 2550 
2800500000 2.545529e+03 
2802000000 2.548729e+03 
2803500000 2.551450e+03 
2805000000 2.554279e+03 
2806500000 2.551464e+03 
2.808000e+09 2.548636e+03 
2.809500e+09 2.553336e+03 
2811000000 2.549600e+03 
2812500000 2.546007e+03 
2814000000 2.550050e+03 
2815500000 2.544693e+03 
2817000000 2.555343e+03 
2818500000 2.542607e+03 
2.820000e+09 2.540407e+03 
2821500000 2.548579e+03 
2823000000 2.545250e+03 
2824500000 2.544629e+03 
2826000000 2.539807e+03 
2827500000 2.541886e+03 
2829000000 2.529436e+03 
2830500000 2.530536e+03 
2.832000e+09 2.519386e+03 
2833500000 2.519979e+03 
2835000000 2.514693e+03 
2836500000 2.511121e+03 
