IGOR
WAVES/D/O sweep,sig(1) 
BEGIN
1900000000 2.985833e+01 
1.900500e+09 2.971250e+01 
1.901000e+09 3.002500e+01 
1901500000 2.993750e+01 
1902000000 3.015833e+01 
1.902500e+09 2.976667e+01 
1903000000 3.016250e+01 
1903500000 2.967917e+01 
1904000000 3.055000e+01 
1.904500e+09 3.002500e+01 
1.905000e+09 3.017083e+01 
1905500000 2.966667e+01 
1906000000 3.030833e+01 
1.906500e+09 3.005417e+01 
1907000000 3.000417e+01 
1907500000 2.950833e+01 
1908000000 2.956250e+01 
1.908500e+09 2.986250e+01 
1.909000e+09 2.995833e+01 
1909500000 3.014167e+01 
1910000000 2.996667e+01 
1.910500e+09 3.028750e+01 
1911000000 2.982500e+01 
1911500000 3.040833e+01 
1912000000 3.050000e+01 
1.912500e+09 2.996667e+01 
1.913000e+09 3.035417e+01 
1913500000 2.922917e+01 
1914000000 2.966667e+01 
1.914500e+09 2.976250e+01 
1915000000 2.947500e+01 
1915500000 3.017083e+01 
1916000000 3.081667e+01 
1.916500e+09 2.991250e+01 
1.917000e+09 2.966667e+01 
1917500000 2.975000e+01 
1918000000 3.005833e+01 
1.918500e+09 2.919583e+01 
1919000000 3.060417e+01 
1919500000 2.967083e+01 
1920000000 2.996667e+01 
1.920500e+09 2.979167e+01 
1.921000e+09 3.012500e+01 
1921500000 3.043750e+01 
1922000000 2.955000e+01 
1.922500e+09 3.022500e+01 
1923000000 3.002083e+01 
1923500000 3.011250e+01 
1924000000 3.040417e+01 
1.924500e+09 2.907917e+01 
1.925000e+09 3.007500e+01 
1925500000 3.042500e+01 
1926000000 3.002083e+01 
1.926500e+09 3.067500e+01 
1927000000 3.020417e+01 
1927500000 3.005000e+01 
1928000000 3.027500e+01 
1928500000 2.995000e+01 
1.929000e+09 3.015000e+01 
1929500000 3.049583e+01 
1930000000 2.998750e+01 
1930500000 2.991667e+01 
1931000000 2.962500e+01 
1931500000 3.017500e+01 
1932000000 3.015833e+01 
1932500000 2.969583e+01 
1.933000e+09 2.992500e+01 
1933500000 3.003333e+01 
1934000000 2.944167e+01 
1934500000 2.970833e+01 
1935000000 2.990833e+01 
1935500000 2.971667e+01 
1936000000 2.957917e+01 
1936500000 3.075000e+01 
1.937000e+09 3.043750e+01 
1937500000 3.015417e+01 
1938000000 2.996667e+01 
1938500000 3.004167e+01 
1939000000 2.945000e+01 
1939500000 3.019583e+01 
1940000000 3.002917e+01 
1940500000 3.020417e+01 
1.941000e+09 3.033750e+01 
1941500000 2.945417e+01 
1942000000 2.994583e+01 
1942500000 3.015833e+01 
1943000000 3.047083e+01 
1943500000 2.992917e+01 
1944000000 3.000833e+01 
1944500000 2.953750e+01 
1.945000e+09 2.985833e+01 
1945500000 2.958750e+01 
1946000000 2.992500e+01 
1946500000 3.020000e+01 
1947000000 2.979583e+01 
1947500000 3.048333e+01 
1948000000 2.961250e+01 
1948500000 2.980417e+01 
1.949000e+09 2.951667e+01 
1949500000 2.989583e+01 
1950000000 2.946250e+01 
1950500000 2.982917e+01 
1951000000 3.019167e+01 
1951500000 2.931250e+01 
1952000000 3.075833e+01 
1952500000 31 
1.953000e+09 3.009167e+01 
1953500000 3.021250e+01 
1954000000 3.110417e+01 
1954500000 3.059167e+01 
1955000000 3.012917e+01 
1955500000 2.973750e+01 
1956000000 2.978333e+01 
1956500000 2.980000e+01 
1.957000e+09 3.006250e+01 
1957500000 3.004167e+01 
1958000000 3.020000e+01 
1958500000 2.966250e+01 
1959000000 3.107500e+01 
1959500000 2.963333e+01 
1960000000 2.984583e+01 
1960500000 2.995833e+01 
1.961000e+09 2.970833e+01 
1961500000 3.065833e+01 
1962000000 2.969583e+01 
1962500000 3.004583e+01 
1963000000 3.039583e+01 
1963500000 2.985833e+01 
1964000000 3.033750e+01 
1964500000 3.052917e+01 
1.965000e+09 2.958750e+01 
1965500000 3.016250e+01 
1966000000 2.976667e+01 
1966500000 2.963333e+01 
1967000000 3.037083e+01 
1967500000 3.032917e+01 
1968000000 3.030000e+01 
1968500000 2.995417e+01 
1.969000e+09 3.048750e+01 
1969500000 2.961667e+01 
1970000000 3.048750e+01 
1970500000 2.995833e+01 
1971000000 2.941250e+01 
1971500000 3.049583e+01 
1972000000 2.988333e+01 
1972500000 3.020000e+01 
1.973000e+09 2.971250e+01 
1973500000 3.073333e+01 
1974000000 2.969167e+01 
1974500000 2.983750e+01 
1975000000 2.929167e+01 
1975500000 2.991667e+01 
1976000000 3.078333e+01 
1976500000 3.048750e+01 
1.977000e+09 3.061250e+01 
1977500000 2.994167e+01 
1978000000 2.980833e+01 
1978500000 2.982083e+01 
1979000000 2.972083e+01 
1979500000 3.045833e+01 
1980000000 3.057083e+01 
1980500000 3.045000e+01 
1.981000e+09 2.975000e+01 
1981500000 3.017083e+01 
1982000000 2.947917e+01 
1982500000 30 
1983000000 3.002500e+01 
1983500000 3.015000e+01 
1984000000 2.977917e+01 
1984500000 3.021250e+01 
1.985000e+09 3.042917e+01 
1985500000 2.995417e+01 
1986000000 3.052083e+01 
1986500000 3.011667e+01 
1987000000 2.982500e+01 
1987500000 3.032917e+01 
1988000000 3.022083e+01 
1988500000 2.982083e+01 
1.989000e+09 2.951667e+01 
1989500000 2.967500e+01 
1990000000 3.025833e+01 
1990500000 3.017083e+01 
1991000000 3.019583e+01 
1991500000 2.987917e+01 
1992000000 2.989583e+01 
1992500000 2.985833e+01 
1993000000 2.950000e+01 
1993500000 2.957500e+01 
1994000000 2.942917e+01 
1994500000 2.960833e+01 
1995000000 2.937083e+01 
1995500000 2.973333e+01 
1996000000 2.999167e+01 
1996500000 2.970833e+01 
1997000000 3.022500e+01 
1997500000 2.963333e+01 
1998000000 2.940000e+01 
1998500000 3.036667e+01 
1999000000 3.009167e+01 
1999500000 3.036250e+01 
2000000000 2.985000e+01 

END
X//SEQUENCE PARAMETERS
X//meas
X//SPCM
X//meas2
X//PD0 not connected
X//bGo
X//0
X//bExp
X//0
X//bTomo
X//false
X//m
X//200
X//name
X//ESR
X//From
X//1.9
X//To
X//2
X//bSweep1log
X//0
X//N
X//201
X//From2
X//0
X//bSweep2log
X//0
X//bSweep2
X//0
X//To2
X//200
X//N2
X//21
X//From3
X//0
X//bSweep3log
X//0
X//bSweep3
X//0
X//To3
X//200
X//N3
X//21
X//pi
X//200
X//halfpi
X//100
X//interval
X//5000
X//readout
X//10000
X//misc
X//30
X//CtrGateDur
X//400
X//bWarmUpAOM
X//0
X//bTrack
X//0
X//saveRaw
X//0
X//post_init_wait
X//5000
X//post_MW_wait
X//1000
X//P1Pulse
X//0
X//TrackPointN
X//13
X//DEERpi
X//200
X//DEERt
X//5000
X//bAAR
X//1
X//Repeat
X//60000
X//Average
X//99999
X//bCust
X//0
X//measPD
X//0
X//ctrN
X//1
X//bRaman
X//0
X//NSweepParam
X//201
X//bGoAfterAvg
X//1
X//bRandom
X//0
X//dataN
X//1
X//refCounts
X//0
X//iAverage
X//2
X//bCtr
X//0
X//bLiO
X//1
