IGOR
WAVES/D/O sweep,sig(1) 
BEGIN
2750000000 9.970655e+03 
2.751333e+09 9.967702e+03 
2.752667e+09 9.967417e+03 
2754000000 9.962060e+03 
2.755333e+09 9.961892e+03 
2.756667e+09 9.968177e+03 
2758000000 9.966353e+03 
2.759333e+09 9.968173e+03 
2.760667e+09 9.967845e+03 
2762000000 9.963677e+03 
2.763333e+09 9.971327e+03 
2.764667e+09 9.966780e+03 
2766000000 9.961567e+03 
2.767333e+09 9.967392e+03 
2.768667e+09 9.966120e+03 
2770000000 9.968122e+03 
2.771333e+09 9.970323e+03 
2.772667e+09 9.965072e+03 
2774000000 9.966330e+03 
2.775333e+09 9.966765e+03 
2.776667e+09 9.969792e+03 
2778000000 9.957290e+03 
2.779333e+09 9.966610e+03 
2.780667e+09 9.969350e+03 
2782000000 9.961353e+03 
2.783333e+09 9.968335e+03 
2.784667e+09 9.968435e+03 
2786000000 9.965323e+03 
2.787333e+09 9.959705e+03 
2.788667e+09 9.964932e+03 
2790000000 9.964023e+03 
2.791333e+09 9.965627e+03 
2.792667e+09 9.964433e+03 
2794000000 9.967640e+03 
2.795333e+09 9.966880e+03 
2.796667e+09 9.959215e+03 
2798000000 9.955592e+03 
2.799333e+09 9.955700e+03 
2.800667e+09 9.952237e+03 
2802000000 9.950655e+03 
2.803333e+09 9.942987e+03 
2.804667e+09 9.942038e+03 
2806000000 9.950490e+03 
2.807333e+09 9.957538e+03 
2.808667e+09 9.954910e+03 
2810000000 9.946730e+03 
2.811333e+09 9.961180e+03 
2.812667e+09 9.959722e+03 
2814000000 9.953328e+03 
2.815333e+09 9.957740e+03 
2.816667e+09 9.948442e+03 
2818000000 9.950115e+03 
2.819333e+09 9.946615e+03 
2.820667e+09 9.943685e+03 
2822000000 9.929358e+03 
2.823333e+09 9.917090e+03 
2.824667e+09 9.902523e+03 
2826000000 9.909138e+03 
2.827333e+09 9.907812e+03 
2.828667e+09 9.914145e+03 
2830000000 9.914410e+03 
2.831333e+09 9.917850e+03 
2.832667e+09 9.917347e+03 
2834000000 9.925937e+03 
2.835333e+09 9.925033e+03 
2.836667e+09 9.922485e+03 
2838000000 9.918110e+03 
2.839333e+09 9.923070e+03 
2.840667e+09 9.931570e+03 
2842000000 9.933617e+03 
2.843333e+09 9.947525e+03 
2.844667e+09 9.944685e+03 
2846000000 9.953468e+03 
2.847333e+09 9.959873e+03 
2.848667e+09 9.954915e+03 
2850000000 9.964273e+03 
2.851333e+09 9.963917e+03 
2.852667e+09 9.966612e+03 
2854000000 9.964520e+03 
2.855333e+09 9.968078e+03 
2.856667e+09 9.963940e+03 
2858000000 9.962690e+03 
2.859333e+09 9.965485e+03 
2.860667e+09 9.969030e+03 
2862000000 9.965222e+03 
2.863333e+09 9.964000e+03 
2.864667e+09 9.965245e+03 
2866000000 9.973950e+03 
2.867333e+09 9.968077e+03 
2.868667e+09 9.965285e+03 
2870000000 9.967827e+03 
2.871333e+09 9.962028e+03 
2.872667e+09 9.972217e+03 
2874000000 9.964280e+03 
2.875333e+09 9.968150e+03 
2.876667e+09 9.973303e+03 
2878000000 9.967195e+03 
2.879333e+09 9.968850e+03 
2.880667e+09 9.970080e+03 
2882000000 9.968215e+03 
2.883333e+09 9.965627e+03 
2.884667e+09 9.972480e+03 
2886000000 9.969765e+03 
2.887333e+09 9.970825e+03 
2.888667e+09 9.968500e+03 
2890000000 9.963025e+03 
2.891333e+09 9.963060e+03 
2.892667e+09 9.968033e+03 
2894000000 9.965688e+03 
2.895333e+09 9.961688e+03 
