IGOR
WAVES/D/O sweep,sig(1) 
BEGIN
3800000000 9.287500e+00 
3.802000e+09 8.587500e+00 
3804000000 8.537500e+00 
3806000000 8.362500e+00 
3808000000 8.437500e+00 
3.810000e+09 8.012500e+00 
3812000000 8.825000e+00 
3814000000 8.662500e+00 
3816000000 8.075000e+00 
3.818000e+09 8.625000e+00 
3820000000 8.712500e+00 
3822000000 8.075000e+00 
3824000000 7.425000e+00 
3.826000e+09 8.387500e+00 
3828000000 8.125000e+00 
3830000000 8.362500e+00 
3832000000 9 
3.834000e+09 8.150000e+00 
3836000000 8.175000e+00 
3838000000 8 
3840000000 7.912500e+00 
3.842000e+09 9.125000e+00 
3844000000 7.875000e+00 
3846000000 7.925000e+00 
3848000000 8.850000e+00 
3.850000e+09 7.950000e+00 
3852000000 8.525000e+00 
3854000000 8.075000e+00 
3856000000 8.237500e+00 
3.858000e+09 8.287500e+00 
3860000000 8.462500e+00 
3862000000 8.312500e+00 
3864000000 8.162500e+00 
3.866000e+09 8.587500e+00 
3868000000 8.412500e+00 
3870000000 8.500000e+00 
3872000000 8.787500e+00 
3.874000e+09 8.462500e+00 
3876000000 8.862500e+00 
3878000000 8.412500e+00 
3880000000 8.650000e+00 
3.882000e+09 8.175000e+00 
3884000000 8.650000e+00 
3886000000 8.287500e+00 
3888000000 8.325000e+00 
3.890000e+09 8.475000e+00 
3892000000 8.250000e+00 
3894000000 8.150000e+00 
3896000000 8.262500e+00 
3.898000e+09 7.962500e+00 
3900000000 7.887500e+00 
3902000000 8.837500e+00 
3904000000 8.475000e+00 
3.906000e+09 8.075000e+00 
3908000000 8.500000e+00 
3910000000 8.612500e+00 
3912000000 9.075000e+00 
3.914000e+09 8.275000e+00 
3916000000 8.537500e+00 
3918000000 8.337500e+00 
3920000000 8.575000e+00 
3.922000e+09 8.800000e+00 
3924000000 9.225000e+00 
3926000000 8.550000e+00 
3928000000 8.762500e+00 
3.930000e+09 8.362500e+00 
3932000000 8.812500e+00 
3934000000 8.825000e+00 
3936000000 8.537500e+00 
3.938000e+09 8.462500e+00 
3940000000 8.662500e+00 
3942000000 8.650000e+00 
3944000000 8.425000e+00 
3.946000e+09 8.587500e+00 
3948000000 8.650000e+00 
3950000000 7.625000e+00 
3952000000 8.487500e+00 
3.954000e+09 8.350000e+00 
3956000000 8.487500e+00 
3958000000 8.537500e+00 
3960000000 8.425000e+00 
3.962000e+09 8.087500e+00 
3964000000 8.300000e+00 
3966000000 9.025000e+00 
3968000000 8.600000e+00 
3.970000e+09 9.075000e+00 
3972000000 8.625000e+00 
3974000000 8.100000e+00 
3976000000 8.400000e+00 
3.978000e+09 8.875000e+00 
3980000000 8.125000e+00 
3982000000 9.037500e+00 
3984000000 8.662500e+00 
3986000000 8.325000e+00 
3988000000 8.162500e+00 
3990000000 8.412500e+00 
3992000000 8.387500e+00 
3994000000 8.650000e+00 
3996000000 8.100000e+00 
3998000000 8.375000e+00 
4000000000 9.037500e+00 
4002000000 8.237500e+00 
4.004000e+09 9.137500e+00 
4006000000 8.287500e+00 
4008000000 8.137500e+00 
4010000000 7.987500e+00 
4.012000e+09 8.737500e+00 
4014000000 8.912500e+00 
4016000000 8.575000e+00 
4018000000 8.800000e+00 
4.020000e+09 7.975000e+00 
4.022000e+09 7.737500e+00 
4024000000 8.412500e+00 
4026000000 8.450000e+00 
4.028000e+09 8.312500e+00 
4.030000e+09 9.100000e+00 
4032000000 8.537500e+00 
4034000000 8.050000e+00 
4.036000e+09 7.400000e+00 
4.038000e+09 8.025000e+00 
4040000000 8.350000e+00 
4042000000 9.112500e+00 
4.044000e+09 8.637500e+00 
4.046000e+09 8.437500e+00 
4048000000 9.275000e+00 
4050000000 8.825000e+00 
4.052000e+09 7.862500e+00 
4.054000e+09 8.487500e+00 
4056000000 8.137500e+00 
4058000000 8.600000e+00 
4.060000e+09 7.825000e+00 
4.062000e+09 8.112500e+00 
4064000000 8.775000e+00 
4066000000 8.475000e+00 
4.068000e+09 8.125000e+00 
4.070000e+09 8.725000e+00 
4072000000 8.675000e+00 
4074000000 8.025000e+00 
4.076000e+09 8.275000e+00 
4.078000e+09 8 
4080000000 8.775000e+00 
4082000000 8.262500e+00 
4.084000e+09 8.200000e+00 
4.086000e+09 8.250000e+00 
4088000000 8.362500e+00 
4090000000 8.225000e+00 
4.092000e+09 8.812500e+00 
4.094000e+09 8.550000e+00 
4096000000 8.587500e+00 
4098000000 8.650000e+00 
4.100000e+09 8.412500e+00 
4.102000e+09 8.362500e+00 
4104000000 8.150000e+00 
4106000000 8.237500e+00 
4.108000e+09 7.762500e+00 
4.110000e+09 8.225000e+00 
4112000000 8.862500e+00 
4114000000 8.337500e+00 
4.116000e+09 7.950000e+00 
4.118000e+09 8.150000e+00 
4120000000 8.925000e+00 
4122000000 8.512500e+00 
4.124000e+09 8.850000e+00 
4.126000e+09 8.450000e+00 
4128000000 7.750000e+00 
4130000000 8.075000e+00 
4.132000e+09 8.062500e+00 
4.134000e+09 8.025000e+00 
4136000000 8.187500e+00 
4138000000 8.550000e+00 
4.140000e+09 8.625000e+00 
4.142000e+09 8.275000e+00 
4144000000 8.100000e+00 
4146000000 8.537500e+00 
4.148000e+09 8.350000e+00 
4.150000e+09 8.275000e+00 
4152000000 8.912500e+00 
4154000000 8.175000e+00 
4.156000e+09 8.350000e+00 
4.158000e+09 8.175000e+00 
4160000000 8.650000e+00 
4162000000 8.900000e+00 
4.164000e+09 8.500000e+00 
4.166000e+09 7.662500e+00 
4168000000 8.512500e+00 
4170000000 8.925000e+00 
4.172000e+09 8.587500e+00 
4.174000e+09 8.325000e+00 
4176000000 8.262500e+00 
4178000000 8.600000e+00 
4.180000e+09 8.562500e+00 
4.182000e+09 8.300000e+00 
4184000000 8.412500e+00 
4186000000 8.175000e+00 
4.188000e+09 8.212500e+00 
4.190000e+09 8.150000e+00 
4192000000 8.087500e+00 
4194000000 8.537500e+00 
4.196000e+09 8.225000e+00 
4.198000e+09 8.525000e+00 
4200000000 8.512500e+00 

END
X//SEQUENCE PARAMETERS
X//meas
X//SPCM
X//meas2
X//PD0 not connected
X//bGo
X//0
X//bExp
X//0
X//bTomo
X//false
X//name
X//ESR
X//From
X//3.8
X//To
X//4.2
X//bSweep1log
X//0
X//N
X//201
X//From2
X//0
X//bSweep2log
X//0
X//bSweep2
X//0
X//To2
X//200
X//N2
X//21
X//From3
X//0
X//bSweep3log
X//0
X//bSweep3
X//0
X//To3
X//200
X//N3
X//21
X//pi
X//200
X//halfpi
X//100
X//interval
X//5000
X//readout
X//10000
X//misc
X//10
X//CtrGateDur
X//400
X//bWarmUpAOM
X//0
X//bTrack
X//0
X//saveRaw
X//0
X//post_init_wait
X//5000
X//post_MW_wait
X//1000
X//P1Pulse
X//0
X//TrackPointN
X//13
X//DEERpi
X//200
X//DEERt
X//5000
X//bAAR
X//1
X//Repeat
X//60000
X//Average
X//99999
X//bCust
X//0
X//measPD
X//0
X//bRaman
X//0
X//NSweepParam
X//201
X//bGoAfterAvg
X//1
X//ctrN
X//1
X//bRandom
X//0
X//dataN
X//1
X//refCounts
X//0
X//iAverage
X//2
X//bCtr
X//0
X//m
X//2.05
X//bLiO
X//1
