IGOR
WAVES/D/O sweep,sig(1) 
BEGIN
2760000000 8.185033e+03 
2.760800e+09 8.185879e+03 
2.761600e+09 8.183296e+03 
2762400000 8.185733e+03 
2763200000 8.189179e+03 
2764000000 8.188654e+03 
2.764800e+09 8.191833e+03 
2.765600e+09 8.183308e+03 
2766400000 8.185654e+03 
2767200000 8.189879e+03 
2768000000 8.182679e+03 
2.768800e+09 8.183308e+03 
2.769600e+09 8.183562e+03 
2770400000 8.184104e+03 
2771200000 8.182867e+03 
2772000000 8.185500e+03 
2.772800e+09 8.196154e+03 
2.773600e+09 8.189583e+03 
2774400000 8.190667e+03 
2775200000 8.189267e+03 
2776000000 8.188379e+03 
2.776800e+09 8.181096e+03 
2.777600e+09 8.193342e+03 
2778400000 8.196513e+03 
2779200000 8.187325e+03 
2780000000 8.189633e+03 
2.780800e+09 8.182200e+03 
2.781600e+09 8.173558e+03 
2782400000 8.177483e+03 
2783200000 8.180158e+03 
2784000000 8.188750e+03 
2.784800e+09 8.185633e+03 
2.785600e+09 8.176350e+03 
2786400000 8.175346e+03 
2787200000 8.175050e+03 
2788000000 8.180175e+03 
2.788800e+09 8.172629e+03 
2.789600e+09 8.179717e+03 
2790400000 8.179925e+03 
2791200000 8.176921e+03 
2792000000 8.170979e+03 
2.792800e+09 8.167529e+03 
2.793600e+09 8.175788e+03 
2794400000 8.175083e+03 
2795200000 8.163683e+03 
2796000000 8.166475e+03 
2.796800e+09 8.161562e+03 
2.797600e+09 8.145387e+03 
2798400000 8.155492e+03 
2799200000 8.169367e+03 
2800000000 8.157062e+03 
2.800800e+09 8.149150e+03 
2.801600e+09 8.156829e+03 
2802400000 8.164721e+03 
2803200000 8.151237e+03 
2804000000 8.151158e+03 
2.804800e+09 8.154642e+03 
2.805600e+09 8.157667e+03 
2806400000 8.157567e+03 
2807200000 8.158429e+03 
2808000000 8.162137e+03 
2.808800e+09 8.161696e+03 
2.809600e+09 8.168408e+03 
2810400000 8.168462e+03 
2811200000 8.158421e+03 
2812000000 8.166446e+03 
2.812800e+09 8.167212e+03 
2.813600e+09 8.173863e+03 
2814400000 8.170504e+03 
2815200000 8.173504e+03 
