IGOR
WAVES/D/O sweep,sig(1) 
BEGIN
2600000000 6.883950e+03 
2.600500e+09 6.894475e+03 
2601000000 6.881725e+03 
2601500000 6.872625e+03 
2.602000e+09 6.861700e+03 
2602500000 6.890075e+03 
2603000000 6.880825e+03 
2603500000 6.879750e+03 
2604000000 6.875100e+03 
2.604500e+09 6.883975e+03 
2605000000 6.892050e+03 
2605500000 6.864625e+03 
2606000000 6872 
2606500000 6.875350e+03 
2607000000 6.863825e+03 
2607500000 6.874775e+03 
2608000000 6.854900e+03 
2.608500e+09 6.881500e+03 
2609000000 6.867700e+03 
2609500000 6.863125e+03 
2.610000e+09 6.880500e+03 
2610500000 6.882850e+03 
2611000000 6.881525e+03 
2611500000 6.898075e+03 
2612000000 6.879100e+03 
2.612500e+09 6.862175e+03 
2613000000 6.885725e+03 
2613500000 6.881500e+03 
2614000000 6.862800e+03 
2614500000 6.875275e+03 
2615000000 6.872950e+03 
2615500000 6.881575e+03 
2616000000 6.874500e+03 
2.616500e+09 6.851375e+03 
2617000000 6.868800e+03 
2617500000 6.880200e+03 
2.618000e+09 6.884600e+03 
2618500000 6.867650e+03 
2619000000 6.873375e+03 
2619500000 6.868825e+03 
2620000000 6.864550e+03 
2.620500e+09 6.893450e+03 
2621000000 6.871050e+03 
2621500000 6.877175e+03 
2622000000 6.883450e+03 
2622500000 6.870625e+03 
2623000000 6.875200e+03 
2623500000 6.877275e+03 
2624000000 6.873650e+03 
2.624500e+09 6.874525e+03 
2625000000 6.865600e+03 
2625500000 6.871375e+03 
2.626000e+09 6.868700e+03 
2626500000 6.866475e+03 
2627000000 6.888875e+03 
2627500000 6.862975e+03 
2628000000 6.882325e+03 
2.628500e+09 6.872050e+03 
2629000000 6.867700e+03 
2629500000 6.885300e+03 
2630000000 6.889400e+03 
2630500000 6.880800e+03 
2631000000 6.866925e+03 
2631500000 6.886200e+03 
2632000000 6873 
2.632500e+09 6.877600e+03 
2633000000 6.861275e+03 
2633500000 6.887050e+03 
2.634000e+09 6.894750e+03 
2634500000 6.868675e+03 
2635000000 6.858950e+03 
2635500000 6.872900e+03 
2636000000 6.855150e+03 
2.636500e+09 6.866025e+03 
2637000000 6.894400e+03 
2637500000 6.875600e+03 
2638000000 6.872300e+03 
2638500000 6.876175e+03 
2639000000 6.881075e+03 
2639500000 6.867975e+03 
2640000000 6.883675e+03 
2.640500e+09 6.881925e+03 
