IGOR
WAVES/D/O sweep,sig(1) 
BEGIN
2750000000 6.170539e+03 
2751437500 6.172753e+03 
2752875000 6.174353e+03 
2754312500 6168 
2755750000 6.174197e+03 
2757187500 6.173725e+03 
2758625000 6.171050e+03 
2760062500 6.175678e+03 
2761500000 6.170533e+03 
2762937500 6.171244e+03 
2764375000 6.164031e+03 
2765812500 6.166083e+03 
2767250000 6.166933e+03 
2768687500 6.168961e+03 
2770125000 6.174394e+03 
2771562500 6.173025e+03 
2773000000 6.177175e+03 
2774437500 6.178497e+03 
2775875000 6.177956e+03 
2777312500 6.173044e+03 
2778750000 6.167453e+03 
2780187500 6.168686e+03 
2781625000 6.170894e+03 
2783062500 6.161558e+03 
2784500000 6.167294e+03 
2785937500 6.168656e+03 
2787375000 6.169217e+03 
2788812500 6.168769e+03 
2790250000 6.171058e+03 
2791687500 6.163561e+03 
2793125000 6.159622e+03 
2794562500 6.152425e+03 
2796000000 6.154031e+03 
2797437500 6.157317e+03 
2798875000 6.160631e+03 
2800312500 6.159978e+03 
2801750000 6.160192e+03 
2803187500 6.161833e+03 
2804625000 6.158519e+03 
2806062500 6.143736e+03 
2807500000 6.149947e+03 
2808937500 6.159975e+03 
2810375000 6.154314e+03 
2811812500 6.157247e+03 
2813250000 6.159500e+03 
2814687500 6.159842e+03 
2816125000 6.166900e+03 
2817562500 6.170008e+03 
2819000000 6.172017e+03 
2820437500 6.167425e+03 
2821875000 6.173911e+03 
2823312500 6.174433e+03 
2824750000 6.172675e+03 
2826187500 6.174947e+03 
2827625000 6.172083e+03 
2829062500 6.171914e+03 
2830500000 6.169919e+03 
2831937500 6.165256e+03 
2833375000 6.165808e+03 
2834812500 6.154281e+03 
2836250000 6.158158e+03 
2837687500 6.153903e+03 
2839125000 6.161583e+03 
2840562500 6.154364e+03 
2842000000 6.158814e+03 
2843437500 6.157139e+03 
2844875000 6.166614e+03 
2.846313e+09 6.164203e+03 
2847750000 6.158050e+03 
2849187500 6.162781e+03 
2850625000 6.158900e+03 
2852062500 6.157742e+03 
2853500000 6.166322e+03 
2854937500 6.172017e+03 
2856375000 6.170681e+03 
2857812500 6.174944e+03 
2859250000 6.172856e+03 
2860687500 6.169039e+03 
2.862125e+09 6.173461e+03 
2863562500 6.171797e+03 
2865000000 6.169564e+03 
2866437500 6.173897e+03 
2867875000 6.176214e+03 
2869312500 6.171606e+03 
2870750000 6.178747e+03 
2872187500 6.174850e+03 
2873625000 6.175731e+03 
2875062500 6.172703e+03 
2876500000 6.173047e+03 
2877937500 6.169292e+03 
2879375000 6.170378e+03 
2880812500 6.171056e+03 
2882250000 6.170414e+03 
2883687500 6.175950e+03 
2885125000 6.164028e+03 
2886562500 6.172142e+03 
2888000000 6.175150e+03 
2889437500 6.175603e+03 
2890875000 6.169128e+03 
2892312500 6.169647e+03 
2893750000 6.163247e+03 
2895187500 6.163747e+03 
2896625000 6.172867e+03 
2898062500 6.167000e+03 
2899500000 6.160719e+03 
2900937500 6.163339e+03 
2902375000 6.162189e+03 
2903812500 6.157236e+03 
2905250000 6.159469e+03 
2906687500 6.162814e+03 
2908125000 6.153508e+03 
2909562500 6.160256e+03 
2911000000 6.162800e+03 
2912437500 6.147222e+03 
2913875000 6.154206e+03 
2915312500 6.154397e+03 
2916750000 6.160450e+03 
2918187500 6.160572e+03 
2919625000 6.165839e+03 
2921062500 6.169947e+03 
2922500000 6.163542e+03 
2923937500 6.168456e+03 
2925375000 6.171378e+03 
2926812500 6.168736e+03 
2.928250e+09 6.172275e+03 
2929687500 6.173072e+03 
2931125000 6.167761e+03 
2932562500 6.173778e+03 
2934000000 6.162969e+03 
2935437500 6.164178e+03 
2936875000 6.166556e+03 
2938312500 6.160858e+03 
2939750000 6.156925e+03 
2941187500 6.148683e+03 
2942625000 6.150081e+03 
2.944063e+09 6.152761e+03 
2945500000 6.150533e+03 
2946937500 6.155922e+03 
2948375000 6.154619e+03 
2949812500 6.154467e+03 
2951250000 6.153828e+03 
2952687500 6.150608e+03 
2954125000 6.156306e+03 
2955562500 6.161956e+03 
2957000000 6.165703e+03 
2958437500 6.171189e+03 
2.959875e+09 6.173356e+03 
2961312500 6.168808e+03 
2962750000 6.168447e+03 
2964187500 6.170458e+03 
2965625000 6.169350e+03 
2967062500 6.164650e+03 
2968500000 6.171389e+03 
2969937500 6.166497e+03 
2971375000 6.175128e+03 
2972812500 6.167764e+03 
2974250000 6.170797e+03 
2.975688e+09 6.171586e+03 
2977125000 6.169633e+03 
2978562500 6.178156e+03 
2980000000 6.175964e+03 
2981437500 6.172678e+03 
2982875000 6.171453e+03 
2984312500 6.165997e+03 
2985750000 6.171094e+03 
2987187500 6.169633e+03 
2988625000 6.169489e+03 
2990062500 6.177158e+03 
2.991500e+09 6.177303e+03 
2992937500 6.177142e+03 
2994375000 6.173647e+03 
2995812500 6.176214e+03 
2997250000 6.171939e+03 
2998687500 6.170114e+03 
3000125000 6.170906e+03 
3001562500 6.177397e+03 
3003000000 6.171831e+03 
3004437500 6.173483e+03 
3005875000 6.170425e+03 
3.007313e+09 6.172539e+03 
3008750000 6.171036e+03 
3010187500 6.173269e+03 
3011625000 6.169369e+03 
3013062500 6.172922e+03 
3014500000 6.170350e+03 
3015937500 6.170069e+03 
3017375000 6.171289e+03 
