IGOR
WAVES/D/O sweep,sig(1) 
BEGIN
2570000000 8.329800e+03 
2.572150e+09 8.346975e+03 
2574300000 8.351525e+03 
2576450000 8.346975e+03 
2578600000 8.330750e+03 
2.580750e+09 8.355375e+03 
2582900000 8.327775e+03 
2585050000 8.360225e+03 
2.587200e+09 8.361900e+03 
2589350000 8.357925e+03 
2591500000 8.353600e+03 
2593650000 8.330075e+03 
2.595800e+09 8.330575e+03 
2597950000 8.329975e+03 
2600100000 8.360625e+03 
2.602250e+09 8.349850e+03 
2604400000 8.324325e+03 
2606550000 8.348575e+03 
2608700000 8.374075e+03 
2.610850e+09 8.344450e+03 
2613000000 8.363800e+03 
2615150000 8.351575e+03 
2.617300e+09 8.356425e+03 
2619450000 8.357850e+03 
2621600000 8.352075e+03 
2623750000 8.321025e+03 
2.625900e+09 8.296150e+03 
2628050000 8.284175e+03 
2630200000 8.325325e+03 
2.632350e+09 8.317050e+03 
2634500000 8.317250e+03 
2636650000 8.315850e+03 
2638800000 8.309600e+03 
2.640950e+09 8.298300e+03 
2643100000 8.362550e+03 
2645250000 8.349375e+03 
2.647400e+09 8.339150e+03 
2649550000 8.323525e+03 
2651700000 8.347650e+03 
2653850000 8.327275e+03 
2.656000e+09 8.341175e+03 
2658150000 8.355300e+03 
2660300000 8.316225e+03 
2.662450e+09 8.303625e+03 
2664600000 8.294975e+03 
2666750000 8.288300e+03 
2668900000 8.279425e+03 
2.671050e+09 8.281750e+03 
2673200000 8.291775e+03 
2675350000 8.278750e+03 
2677500000 8.311975e+03 
2679650000 8.324550e+03 
2681800000 8.316125e+03 
2683950000 8.335675e+03 
2.686100e+09 8.336975e+03 
2688250000 8.371275e+03 
2690400000 8.335450e+03 
2692550000 8.326425e+03 
2694700000 8.341650e+03 
2696850000 8.311075e+03 
2699000000 8.317875e+03 
2.701150e+09 8.285475e+03 
2703300000 8.255900e+03 
2705450000 8.291475e+03 
2707600000 8.295800e+03 
2.709750e+09 8.273275e+03 
2711900000 8.288975e+03 
2714050000 8.315575e+03 
2.716200e+09 8.339775e+03 
2718350000 8.340225e+03 
2720500000 8.358375e+03 
2722650000 8.353825e+03 
2724800000 8.336300e+03 
2726950000 8.329650e+03 
2729100000 8.352100e+03 
2.731250e+09 8.315250e+03 
2733400000 8.331700e+03 
2735550000 8.325975e+03 
2737700000 8.327725e+03 
2.739850e+09 8.306125e+03 
2742000000 8.333725e+03 
2744150000 8.334925e+03 
2.746300e+09 8.321425e+03 
2748450000 8.338200e+03 
2750600000 8.352075e+03 
2752750000 8.332225e+03 
2754900000 8.335925e+03 
2757050000 8.345750e+03 
2759200000 8.341325e+03 
2.761350e+09 8.343050e+03 
2763500000 8.323175e+03 
2765650000 8.335475e+03 
2767800000 8.344875e+03 
2.769950e+09 8.339450e+03 
2772100000 8.343325e+03 
2774250000 8.352825e+03 
2.776400e+09 8.351450e+03 
2778550000 8.359475e+03 
2780700000 8.324800e+03 
2782850000 8.347325e+03 
2785000000 8.370925e+03 
2787150000 8.348600e+03 
2789300000 8.322825e+03 
2791450000 8.338400e+03 
2793600000 8.336550e+03 
2795750000 8.335775e+03 
2797900000 8.364075e+03 
2.800050e+09 8.350575e+03 
2802200000 8.322575e+03 
2804350000 8.341600e+03 
2806500000 8.320375e+03 
2808650000 8.337425e+03 
2810800000 8.354925e+03 
2812950000 8.360100e+03 
2815100000 8.348550e+03 
2817250000 8.356750e+03 
2819400000 8.340050e+03 
2821550000 8.343075e+03 
2823700000 8.348850e+03 
2825850000 8.336675e+03 
2828000000 8.329775e+03 
2.830150e+09 8.334200e+03 
2832300000 8.333450e+03 
2834450000 8.330975e+03 
2836600000 8.356325e+03 
2838750000 8.348825e+03 
2840900000 8.336225e+03 
2843050000 8.329275e+03 
2845200000 8.338225e+03 
2847350000 8.336125e+03 
2849500000 8.353400e+03 
2851650000 8.332400e+03 
2853800000 8.340500e+03 
2855950000 8.334800e+03 
2858100000 8.342250e+03 
2.860250e+09 8.337975e+03 
2862400000 8.338525e+03 
2864550000 8.340200e+03 
2866700000 8.348125e+03 
2868850000 8.344925e+03 
2871000000 8.346525e+03 
2873150000 8.360800e+03 
2875300000 8.364900e+03 
2877450000 8.346575e+03 
2879600000 8.342450e+03 
2881750000 8.327925e+03 
2883900000 8.328475e+03 
2886050000 8.336200e+03 
2888200000 8.347100e+03 
2.890350e+09 8.339550e+03 
2892500000 8.324800e+03 
2894650000 8.327725e+03 
2896800000 8.343075e+03 
2898950000 8.320975e+03 
2901100000 8352 
2903250000 8.343175e+03 
2905400000 8.373950e+03 
2907550000 8.329650e+03 
2909700000 8.344550e+03 
2911850000 8.339475e+03 
2914000000 8.327450e+03 
2916150000 8.348350e+03 
2918300000 8.325975e+03 
2920450000 8.335075e+03 
2922600000 8.311700e+03 
2924750000 8.360300e+03 
2926900000 8.344250e+03 
2929050000 8.341425e+03 
2931200000 8.345275e+03 
2933350000 8.341150e+03 
2935500000 8.330575e+03 
2937650000 8.330425e+03 
2939800000 8.342025e+03 
2941950000 8.303400e+03 
2.944100e+09 8.334250e+03 
2946250000 8.353925e+03 
2948400000 8.334725e+03 
2950550000 8.329725e+03 
2952700000 8.354725e+03 
2954850000 8.340950e+03 
2957000000 8.355450e+03 
