IGOR
WAVES/D/O sweep,sig(1) 
BEGIN
2570000000 8.198850e+03 
2.572150e+09 8.189075e+03 
2574300000 8.208575e+03 
2576450000 8.185850e+03 
2578600000 8.218775e+03 
2.580750e+09 8.184475e+03 
2582900000 8.193575e+03 
2585050000 8.213175e+03 
2.587200e+09 8.201500e+03 
2589350000 8207 
2591500000 8.181500e+03 
2593650000 8.223850e+03 
2.595800e+09 8.207775e+03 
2597950000 8.199125e+03 
2600100000 8.221025e+03 
2.602250e+09 8.192975e+03 
2604400000 8.215275e+03 
2606550000 8.206350e+03 
2608700000 8.183775e+03 
2.610850e+09 8.207125e+03 
2613000000 8.195300e+03 
2615150000 8.201800e+03 
2.617300e+09 8.211500e+03 
2619450000 8.203775e+03 
2621600000 8.201825e+03 
2623750000 8.187525e+03 
2.625900e+09 8.193650e+03 
2628050000 8.130750e+03 
2630200000 8.154700e+03 
2.632350e+09 8.128475e+03 
2634500000 8.153350e+03 
2636650000 8.141875e+03 
2638800000 8.205375e+03 
2.640950e+09 8.145175e+03 
2643100000 8.205625e+03 
2645250000 8.219200e+03 
2.647400e+09 8.204325e+03 
2649550000 8.221200e+03 
2651700000 8.190225e+03 
2653850000 8.185600e+03 
2.656000e+09 8.179300e+03 
2658150000 8.205250e+03 
2660300000 8.163675e+03 
2.662450e+09 8.143175e+03 
2664600000 8.129450e+03 
2666750000 8153 
2668900000 8.122550e+03 
2.671050e+09 8.134550e+03 
2673200000 8.120250e+03 
2675350000 8.134050e+03 
2677500000 8.151250e+03 
2679650000 8.166850e+03 
2681800000 8.168950e+03 
2683950000 8.193425e+03 
2.686100e+09 8.191700e+03 
2688250000 8.185325e+03 
2690400000 8.202750e+03 
2692550000 8.191700e+03 
2694700000 8.174325e+03 
2696850000 8.187525e+03 
2699000000 8.144425e+03 
2.701150e+09 8.175500e+03 
2703300000 8.160075e+03 
2705450000 8.146500e+03 
2707600000 8.144400e+03 
2.709750e+09 8.152725e+03 
2711900000 8.157100e+03 
2714050000 8.172575e+03 
2.716200e+09 8.178200e+03 
2718350000 8.217850e+03 
2720500000 8.210900e+03 
2722650000 8.173175e+03 
2724800000 8.187400e+03 
2726950000 8.177050e+03 
2729100000 8.178250e+03 
2.731250e+09 8.159775e+03 
2733400000 8.152975e+03 
2735550000 8.169100e+03 
2737700000 8.151425e+03 
2.739850e+09 8.162575e+03 
2742000000 8.131650e+03 
2744150000 8.156250e+03 
2.746300e+09 8.168225e+03 
2748450000 8.178925e+03 
2750600000 8.165850e+03 
2752750000 8.173175e+03 
2754900000 8.191500e+03 
2757050000 8.187175e+03 
2759200000 8.189825e+03 
2.761350e+09 8.196950e+03 
2763500000 8.204400e+03 
2765650000 8.207875e+03 
2767800000 8.208075e+03 
2.769950e+09 8.193375e+03 
2772100000 8.221700e+03 
2774250000 8.210875e+03 
2.776400e+09 8.220475e+03 
2778550000 8.170925e+03 
2780700000 8.202750e+03 
2782850000 8.189625e+03 
2785000000 8.206350e+03 
2787150000 8195 
2789300000 8.205850e+03 
2791450000 8.172725e+03 
2793600000 8.183425e+03 
2795750000 8.193300e+03 
2797900000 8.211375e+03 
2.800050e+09 8.192500e+03 
2802200000 8.204575e+03 
2804350000 8.184550e+03 
2806500000 8.196900e+03 
2808650000 8.204050e+03 
2810800000 8.190075e+03 
2812950000 8.208325e+03 
2815100000 8.191050e+03 
2817250000 8.201550e+03 
2819400000 8.184025e+03 
2821550000 8.193825e+03 
2823700000 8.176325e+03 
2825850000 8202 
2828000000 8.176800e+03 
2.830150e+09 8.207775e+03 
2832300000 8215 
2834450000 8.219975e+03 
2836600000 8.181425e+03 
2838750000 8.175775e+03 
2840900000 8.172100e+03 
2843050000 8.186600e+03 
2845200000 8.186400e+03 
2847350000 8.180575e+03 
2849500000 8.191800e+03 
2851650000 8.188475e+03 
2853800000 8.184025e+03 
2855950000 8.192175e+03 
2858100000 8.187425e+03 
2.860250e+09 8.231200e+03 
2862400000 8.191550e+03 
2864550000 8.199150e+03 
2866700000 8.183200e+03 
2868850000 8.203675e+03 
2871000000 8.195750e+03 
2873150000 8.201400e+03 
2875300000 8.183775e+03 
2877450000 8.217275e+03 
2879600000 8.206775e+03 
2881750000 8.219650e+03 
2883900000 8.210950e+03 
2886050000 8.195900e+03 
2888200000 8.216775e+03 
2.890350e+09 8.201475e+03 
2892500000 8.177275e+03 
2894650000 8.204875e+03 
2896800000 8.169975e+03 
2898950000 8.180800e+03 
2901100000 8.212600e+03 
2903250000 8.205600e+03 
2905400000 8.198925e+03 
2907550000 8.198650e+03 
2909700000 8.209650e+03 
2911850000 8.216475e+03 
2914000000 8.212450e+03 
2916150000 8.178150e+03 
2918300000 8.212175e+03 
2920450000 8.197675e+03 
2922600000 8.197100e+03 
2924750000 8.197550e+03 
2926900000 8.194900e+03 
2929050000 8.189600e+03 
2931200000 8.221200e+03 
2933350000 8.182750e+03 
2935500000 8.207450e+03 
2937650000 8.172150e+03 
2939800000 8.193450e+03 
2941950000 8.176850e+03 
2.944100e+09 8.195300e+03 
2946250000 8.190025e+03 
2948400000 8.204875e+03 
2950550000 8.204425e+03 
2952700000 8.196950e+03 
2954850000 8.184125e+03 
2957000000 8.200175e+03 
2959150000 8.178900e+03 
2961300000 8.199800e+03 
2963450000 8.180675e+03 
2965600000 8.211575e+03 
2967750000 8.194325e+03 
2969900000 8.185300e+03 
2972050000 8.218750e+03 
2974200000 8.202750e+03 
2976350000 8.202975e+03 
2978500000 8.217225e+03 
2980650000 8.172300e+03 
2982800000 8.217075e+03 
2984950000 8.185500e+03 
2987100000 8.190500e+03 
2989250000 8.181600e+03 
2991400000 8.187900e+03 
2993550000 8.180650e+03 
2995700000 8.193400e+03 
2997850000 8.192325e+03 
3000000000 8.204300e+03 

END
