IGOR
WAVES/D/O sweep,sig(1) 
BEGIN
2570000000 8.268425e+03 
2.572150e+09 8.253150e+03 
2574300000 8.258475e+03 
2576450000 8.274025e+03 
2578600000 8.281125e+03 
2.580750e+09 8.271925e+03 
2582900000 8.266100e+03 
2585050000 8.258600e+03 
2.587200e+09 8.255575e+03 
2589350000 8.272225e+03 
2591500000 8.270425e+03 
2593650000 8.281200e+03 
2.595800e+09 8.269875e+03 
2597950000 8.275325e+03 
2600100000 8.267225e+03 
2.602250e+09 8.271775e+03 
2604400000 8.279550e+03 
2606550000 8.268175e+03 
2608700000 8.246050e+03 
2.610850e+09 8.268125e+03 
2613000000 8.254750e+03 
2615150000 8.286275e+03 
2.617300e+09 8.289325e+03 
2619450000 8.280275e+03 
2621600000 8.255550e+03 
2623750000 8.258725e+03 
2.625900e+09 8.245375e+03 
2628050000 8.239700e+03 
2630200000 8.221900e+03 
2.632350e+09 8.209525e+03 
2634500000 8221 
2636650000 8.236400e+03 
2638800000 8.258450e+03 
2.640950e+09 8.265825e+03 
2643100000 8.283200e+03 
2645250000 8266 
2.647400e+09 8.278500e+03 
2649550000 8.300225e+03 
2651700000 8.275925e+03 
2653850000 8.265550e+03 
2.656000e+09 8.254075e+03 
2658150000 8.269900e+03 
2660300000 8.253875e+03 
2.662450e+09 8.248725e+03 
2664600000 8.217225e+03 
2666750000 8.220675e+03 
2668900000 8.202450e+03 
2.671050e+09 8.199475e+03 
2673200000 8.236275e+03 
2675350000 8.232050e+03 
2677500000 8.245650e+03 
2679650000 8.263950e+03 
2681800000 8.276125e+03 
2683950000 8.269475e+03 
2.686100e+09 8.269750e+03 
2688250000 8.275100e+03 
2690400000 8.271700e+03 
2692550000 8.261200e+03 
2694700000 8.271900e+03 
2696850000 8.231225e+03 
2699000000 8.245125e+03 
2.701150e+09 8.217225e+03 
2703300000 8.206475e+03 
2705450000 8.205925e+03 
2707600000 8.225925e+03 
2.709750e+09 8.223400e+03 
2711900000 8.237900e+03 
2714050000 8.248800e+03 
2.716200e+09 8.269300e+03 
2718350000 8.266050e+03 
2720500000 8.296075e+03 
2722650000 8.270750e+03 
2724800000 8.292225e+03 
2726950000 8.261825e+03 
2729100000 8.312425e+03 
2.731250e+09 8.264150e+03 
2733400000 8.237625e+03 
2735550000 8.243700e+03 
2737700000 8.254325e+03 
2.739850e+09 8.229925e+03 
2742000000 8.224825e+03 
2744150000 8.229475e+03 
2.746300e+09 8.259850e+03 
2748450000 8.240800e+03 
2750600000 8.254875e+03 
2752750000 8.281525e+03 
2754900000 8.272050e+03 
2757050000 8.275350e+03 
2759200000 8.287925e+03 
2.761350e+09 8.270725e+03 
2763500000 8.258600e+03 
2765650000 8.298050e+03 
2767800000 8.293900e+03 
2.769950e+09 8.284300e+03 
2772100000 8.304300e+03 
2774250000 8.309425e+03 
2.776400e+09 8.287700e+03 
2778550000 8.287375e+03 
2780700000 8.273450e+03 
2782850000 8270 
2785000000 8.287075e+03 
2787150000 8.289075e+03 
2789300000 8.307350e+03 
2791450000 8.287550e+03 
2793600000 8.289550e+03 
2795750000 8.276050e+03 
2797900000 8.275450e+03 
2.800050e+09 8.296325e+03 
2802200000 8.284775e+03 
2804350000 8.304400e+03 
2806500000 8.292125e+03 
2808650000 8.285425e+03 
2810800000 8.292125e+03 
2812950000 8.270525e+03 
2815100000 8.290550e+03 
2817250000 8281 
2819400000 8.302725e+03 
2821550000 8.274775e+03 
2823700000 8296 
2825850000 8.304375e+03 
2828000000 8.273825e+03 
2.830150e+09 8.268975e+03 
2832300000 8303 
2834450000 8.303575e+03 
2836600000 8.259700e+03 
2838750000 8.272325e+03 
2840900000 8.275600e+03 
2843050000 8.297425e+03 
2845200000 8.279700e+03 
2847350000 8.299975e+03 
2849500000 8.290300e+03 
2851650000 8.289825e+03 
2853800000 8.283475e+03 
2855950000 8.281525e+03 
2858100000 8.270350e+03 
2.860250e+09 8.271500e+03 
2862400000 8.294275e+03 
2864550000 8.283125e+03 
2866700000 8.273450e+03 
2868850000 8.272150e+03 
2871000000 8.273150e+03 
2873150000 8302 
2875300000 8.287325e+03 
2877450000 8.276325e+03 
2879600000 8.282200e+03 
2881750000 8.291400e+03 
2883900000 8.306325e+03 
2886050000 8.285350e+03 
2888200000 8.297450e+03 
2.890350e+09 8.299875e+03 
2892500000 8.288825e+03 
2894650000 8.273050e+03 
2896800000 8.290800e+03 
2898950000 8.281875e+03 
2901100000 8.262300e+03 
2903250000 8.294650e+03 
2905400000 8.297350e+03 
2907550000 8.311625e+03 
2909700000 8.294275e+03 
2911850000 8.297300e+03 
2914000000 8.296275e+03 
2916150000 8.302775e+03 
2918300000 8.277525e+03 
2920450000 8.306750e+03 
2922600000 8.278550e+03 
2924750000 8.293250e+03 
2926900000 8.283525e+03 
2929050000 8.288375e+03 
2931200000 8.305750e+03 
2933350000 8.295650e+03 
2935500000 8.286950e+03 
2937650000 8.288700e+03 
2939800000 8304 
2941950000 8.285275e+03 
2.944100e+09 8.285450e+03 
2946250000 8.309450e+03 
2948400000 8.286450e+03 
2950550000 8.289100e+03 
2952700000 8.290325e+03 
2954850000 8.306325e+03 
2957000000 8.293950e+03 
2959150000 8.314975e+03 
2961300000 8.272200e+03 
2963450000 8.273075e+03 
2965600000 8.307500e+03 
2967750000 8293 
2969900000 8.273225e+03 
2972050000 8.283275e+03 
2974200000 8.278225e+03 
2976350000 8.293500e+03 
2978500000 8.299050e+03 
2980650000 8.287250e+03 
2982800000 8.308725e+03 
2984950000 8.260175e+03 
2987100000 8.293250e+03 
2989250000 8.297725e+03 
2991400000 8.296475e+03 
2993550000 8.295200e+03 
2995700000 8.308275e+03 
2997850000 8.320500e+03 
3000000000 8.298875e+03 

END
