timestamp,ix,iy,file
2025-11-06T12:31:09.076,0,0,D:\Data\2025-11-6\Image_2025-11-6_Img0228.txt
2025-11-06T12:31:24.470,0,1,D:\Data\2025-11-6\Image_2025-11-6_Img0229.txt
