timestamp,x_um,y_um,file
2025-11-06T16:16:46.630,0,0,4072.000,3500.000,D:\Data\2025-11-6\Image_2025-11-6_Img0390.txt
2025-11-06T16:17:38.805,0,1,4072.000,3650.000,D:\Data\2025-11-6\Image_2025-11-6_Img0391.txt
2025-11-06T16:18:32.014,1,1,4222.000,3650.000,D:\Data\2025-11-6\Image_2025-11-6_Img0392.txt
2025-11-06T16:19:23.986,1,0,4222.000,3500.000,D:\Data\2025-11-6\Image_2025-11-6_Img0393.txt
