timestamp,ix, iy, x_um,y_um,file
2026-03-27T19:21:40.744,0,0,5870.000,5800.000,D:\Data\2026-3-27\Image_2026-3-27_Img0058.txt
2026-03-27T19:23:26.098,0,1,5870.000,5696.552,D:\Data\2026-3-27\Image_2026-3-27_Img0059.txt
2026-03-27T19:25:19.976,0,2,5870.000,5593.103,D:\Data\2026-3-27\Image_2026-3-27_Img0060.txt
2026-03-27T19:27:08.841,0,3,5870.000,5489.655,D:\Data\2026-3-27\Image_2026-3-27_Img0061.txt
2026-03-27T19:29:06.942,0,4,5870.000,5386.207,D:\Data\2026-3-27\Image_2026-3-27_Img0062.txt
2026-03-27T19:31:01.547,0,5,5870.000,5282.759,D:\Data\2026-3-27\Image_2026-3-27_Img0063.txt
2026-03-27T19:33:00.449,0,6,5870.000,5179.310,D:\Data\2026-3-27\Image_2026-3-27_Img0064.txt
2026-03-27T19:34:55.117,0,7,5870.000,5075.862,D:\Data\2026-3-27\Image_2026-3-27_Img0065.txt
2026-03-27T19:36:52.359,0,8,5870.000,4972.414,D:\Data\2026-3-27\Image_2026-3-27_Img0066.txt
2026-03-27T19:38:50.706,0,9,5870.000,4868.966,D:\Data\2026-3-27\Image_2026-3-27_Img0067.txt
2026-03-27T19:40:46.872,0,10,5870.000,4765.517,D:\Data\2026-3-27\Image_2026-3-27_Img0068.txt
2026-03-27T19:42:47.803,0,11,5870.000,4662.069,D:\Data\2026-3-27\Image_2026-3-27_Img0069.txt
2026-03-27T19:44:49.986,0,12,5870.000,4558.621,D:\Data\2026-3-27\Image_2026-3-27_Img0070.txt
2026-03-27T19:46:54.207,0,13,5870.000,4455.172,D:\Data\2026-3-27\Image_2026-3-27_Img0071.txt
2026-03-27T19:48:56.563,0,14,5870.000,4351.724,D:\Data\2026-3-27\Image_2026-3-27_Img0072.txt
2026-03-27T19:51:00.062,0,15,5870.000,4248.276,D:\Data\2026-3-27\Image_2026-3-27_Img0073.txt
2026-03-27T19:53:01.322,0,16,5870.000,4144.828,D:\Data\2026-3-27\Image_2026-3-27_Img0074.txt
2026-03-27T19:55:08.030,0,17,5870.000,4041.379,D:\Data\2026-3-27\Image_2026-3-27_Img0075.txt
2026-03-27T19:57:15.792,0,18,5870.000,3937.931,D:\Data\2026-3-27\Image_2026-3-27_Img0076.txt
2026-03-27T19:59:24.816,0,19,5870.000,3834.483,D:\Data\2026-3-27\Image_2026-3-27_Img0077.txt
2026-03-27T20:01:33.188,0,20,5870.000,3731.034,D:\Data\2026-3-27\Image_2026-3-27_Img0078.txt
2026-03-27T20:03:48.127,0,21,5870.000,3627.586,D:\Data\2026-3-27\Image_2026-3-27_Img0079.txt
2026-03-27T20:05:54.771,0,22,5870.000,3524.138,D:\Data\2026-3-27\Image_2026-3-27_Img0080.txt
2026-03-27T20:08:05.098,0,23,5870.000,3420.690,D:\Data\2026-3-27\Image_2026-3-27_Img0081.txt
2026-03-27T20:10:16.723,0,24,5870.000,3317.241,D:\Data\2026-3-27\Image_2026-3-27_Img0082.txt
2026-03-27T20:12:28.571,0,25,5870.000,3213.793,D:\Data\2026-3-27\Image_2026-3-27_Img0083.txt
2026-03-27T20:14:41.709,0,26,5870.000,3110.345,D:\Data\2026-3-27\Image_2026-3-27_Img0084.txt
2026-03-27T20:16:53.808,0,27,5870.000,3006.897,D:\Data\2026-3-27\Image_2026-3-27_Img0085.txt
2026-03-27T20:19:10.393,0,28,5870.000,2903.448,D:\Data\2026-3-27\Image_2026-3-27_Img0086.txt
2026-03-27T20:20:20.288,0,29,5870.000,2800.000,D:\Data\2026-3-27\Image_2026-3-27_Img0087.txt
2026-03-27T20:21:33.055,1,29,5766.552,2800.000,D:\Data\2026-3-27\Image_2026-3-27_Img0088.txt
2026-03-27T20:23:44.788,1,28,5766.552,2903.448,D:\Data\2026-3-27\Image_2026-3-27_Img0089.txt
2026-03-27T20:25:59.295,1,27,5766.552,3006.897,D:\Data\2026-3-27\Image_2026-3-27_Img0090.txt
2026-03-27T20:28:16.671,1,26,5766.552,3110.345,D:\Data\2026-3-27\Image_2026-3-27_Img0091.txt
2026-03-27T20:30:40.830,1,25,5766.552,3213.793,D:\Data\2026-3-27\Image_2026-3-27_Img0092.txt
2026-03-27T20:33:05.031,1,24,5766.552,3317.241,D:\Data\2026-3-27\Image_2026-3-27_Img0093.txt
2026-03-27T20:35:30.291,1,23,5766.552,3420.690,D:\Data\2026-3-27\Image_2026-3-27_Img0094.txt
2026-03-27T20:37:50.511,1,22,5766.552,3524.138,D:\Data\2026-3-27\Image_2026-3-27_Img0095.txt
2026-03-27T20:40:18.345,1,21,5766.552,3627.586,D:\Data\2026-3-27\Image_2026-3-27_Img0096.txt
2026-03-27T20:42:54.798,1,20,5766.552,3731.034,D:\Data\2026-3-27\Image_2026-3-27_Img0097.txt
2026-03-27T20:45:22.545,1,19,5766.552,3834.483,D:\Data\2026-3-27\Image_2026-3-27_Img0098.txt
2026-03-27T20:47:52.991,1,18,5766.552,3937.931,D:\Data\2026-3-27\Image_2026-3-27_Img0099.txt
2026-03-27T20:50:42.130,1,17,5766.552,4041.379,D:\Data\2026-3-27\Image_2026-3-27_Img0100.txt
