timestamp,ix, iy, x_um,y_um,file
2026-03-28T00:24:50.063,0,0,5870.000,5800.000,D:\Data\2026-3-28\Image_2026-3-28_Img0002.txt
2026-03-28T00:26:06.425,0,1,5870.000,5696.552,D:\Data\2026-3-28\Image_2026-3-28_Img0003.txt
2026-03-28T00:27:22.789,0,2,5870.000,5593.103,D:\Data\2026-3-28\Image_2026-3-28_Img0004.txt
2026-03-28T00:28:40.433,0,3,5870.000,5489.655,D:\Data\2026-3-28\Image_2026-3-28_Img0005.txt
2026-03-28T00:29:58.522,0,4,5870.000,5386.207,D:\Data\2026-3-28\Image_2026-3-28_Img0006.txt
2026-03-28T00:31:16.233,0,5,5870.000,5282.759,D:\Data\2026-3-28\Image_2026-3-28_Img0007.txt
2026-03-28T00:32:35.136,0,6,5870.000,5179.310,D:\Data\2026-3-28\Image_2026-3-28_Img0008.txt
2026-03-28T00:33:54.575,0,7,5870.000,5075.862,D:\Data\2026-3-28\Image_2026-3-28_Img0009.txt
2026-03-28T00:35:14.806,0,8,5870.000,4972.414,D:\Data\2026-3-28\Image_2026-3-28_Img0010.txt
2026-03-28T00:36:36.281,0,9,5870.000,4868.966,D:\Data\2026-3-28\Image_2026-3-28_Img0011.txt
2026-03-28T00:37:57.532,0,10,5870.000,4765.517,D:\Data\2026-3-28\Image_2026-3-28_Img0012.txt
2026-03-28T00:39:18.208,0,11,5870.000,4662.069,D:\Data\2026-3-28\Image_2026-3-28_Img0013.txt
2026-03-28T00:40:40.829,0,12,5870.000,4558.621,D:\Data\2026-3-28\Image_2026-3-28_Img0014.txt
2026-03-28T00:42:04.207,0,13,5870.000,4455.172,D:\Data\2026-3-28\Image_2026-3-28_Img0015.txt
2026-03-28T00:43:27.087,0,14,5870.000,4351.724,D:\Data\2026-3-28\Image_2026-3-28_Img0016.txt
2026-03-28T00:44:54.053,0,15,5870.000,4248.276,D:\Data\2026-3-28\Image_2026-3-28_Img0017.txt
2026-03-28T00:46:17.655,0,16,5870.000,4144.828,D:\Data\2026-3-28\Image_2026-3-28_Img0018.txt
2026-03-28T00:47:41.946,0,17,5870.000,4041.379,D:\Data\2026-3-28\Image_2026-3-28_Img0019.txt
2026-03-28T00:49:09.592,0,18,5870.000,3937.931,D:\Data\2026-3-28\Image_2026-3-28_Img0020.txt
2026-03-28T00:50:37.267,0,19,5870.000,3834.483,D:\Data\2026-3-28\Image_2026-3-28_Img0021.txt
2026-03-28T00:52:02.911,0,20,5870.000,3731.034,D:\Data\2026-3-28\Image_2026-3-28_Img0022.txt
2026-03-28T00:53:32.803,0,21,5870.000,3627.586,D:\Data\2026-3-28\Image_2026-3-28_Img0023.txt
2026-03-28T00:55:01.679,0,22,5870.000,3524.138,D:\Data\2026-3-28\Image_2026-3-28_Img0024.txt
2026-03-28T00:57:46.041,0,23,5870.000,3420.690,D:\Data\2026-3-28\Image_2026-3-28_Img0025.txt
2026-03-28T00:59:14.933,0,24,5870.000,3317.241,D:\Data\2026-3-28\Image_2026-3-28_Img0026.txt
2026-03-28T01:00:45.417,0,25,5870.000,3213.793,D:\Data\2026-3-28\Image_2026-3-28_Img0027.txt
2026-03-28T01:02:15.035,0,26,5870.000,3110.345,D:\Data\2026-3-28\Image_2026-3-28_Img0028.txt
2026-03-28T01:03:46.289,0,27,5870.000,3006.897,D:\Data\2026-3-28\Image_2026-3-28_Img0029.txt
2026-03-28T01:05:17.006,0,28,5870.000,2903.448,D:\Data\2026-3-28\Image_2026-3-28_Img0030.txt
2026-03-28T01:06:02.306,0,29,5870.000,2800.000,D:\Data\2026-3-28\Image_2026-3-28_Img0031.txt
2026-03-28T01:06:49.040,1,29,5766.552,2800.000,D:\Data\2026-3-28\Image_2026-3-28_Img0032.txt
2026-03-28T01:08:22.659,1,28,5766.552,2903.448,D:\Data\2026-3-28\Image_2026-3-28_Img0033.txt
2026-03-28T01:09:55.694,1,27,5766.552,3006.897,D:\Data\2026-3-28\Image_2026-3-28_Img0034.txt
2026-03-28T01:11:27.623,1,26,5766.552,3110.345,D:\Data\2026-3-28\Image_2026-3-28_Img0035.txt
