timestamp,ix,iy,file
2025-11-06T16:04:25.915,0,0,D:\Data\2025-11-6\Image_2025-11-6_Img0379.txt
2025-11-06T16:05:06.170,0,1,D:\Data\2025-11-6\Image_2025-11-6_Img0380.txt
