timestamp,ix,iy,file
2025-11-06T11:34:30.464,0,0,D:\Data\2025-11-6\Image_2025-11-6_Img0158.txt
2025-11-06T11:34:38.614,0,1,D:\Data\2025-11-6\Image_2025-11-6_Img0159.txt
2025-11-06T11:34:46.233,0,2,D:\Data\2025-11-6\Image_2025-11-6_Img0160.txt
2025-11-06T11:34:54.094,1,2,D:\Data\2025-11-6\Image_2025-11-6_Img0161.txt
2025-11-06T11:35:02.310,1,1,D:\Data\2025-11-6\Image_2025-11-6_Img0162.txt
2025-11-06T11:35:10.259,1,0,D:\Data\2025-11-6\Image_2025-11-6_Img0163.txt
2025-11-06T11:35:19.060,2,0,D:\Data\2025-11-6\Image_2025-11-6_Img0164.txt
2025-11-06T11:35:27.506,2,1,D:\Data\2025-11-6\Image_2025-11-6_Img0165.txt
2025-11-06T11:35:35.970,2,2,D:\Data\2025-11-6\Image_2025-11-6_Img0166.txt
