timestamp,ix, iy, x_um,y_um,file
2026-03-23T14:45:07.178,0,0,3389.000,3331.000,D:\Data\2026-3-23\Image_2026-3-23_Img0067.txt
2026-03-23T14:45:34.352,0,1,3389.000,3435.118,D:\Data\2026-3-23\Image_2026-3-23_Img0068.txt
2026-03-23T14:46:00.726,0,2,3389.000,3539.235,D:\Data\2026-3-23\Image_2026-3-23_Img0069.txt
2026-03-23T14:46:28.442,0,3,3389.000,3643.353,D:\Data\2026-3-23\Image_2026-3-23_Img0070.txt
2026-03-23T14:46:56.522,0,4,3389.000,3747.471,D:\Data\2026-3-23\Image_2026-3-23_Img0071.txt
2026-03-23T14:47:25.162,0,5,3389.000,3851.588,D:\Data\2026-3-23\Image_2026-3-23_Img0072.txt
2026-03-23T14:47:53.095,0,6,3389.000,3955.706,D:\Data\2026-3-23\Image_2026-3-23_Img0073.txt
2026-03-23T14:48:19.233,0,7,3389.000,4059.824,D:\Data\2026-3-23\Image_2026-3-23_Img0074.txt
2026-03-23T14:48:46.097,0,8,3389.000,4163.941,D:\Data\2026-3-23\Image_2026-3-23_Img0075.txt
2026-03-23T14:49:45.229,0,9,3389.000,4268.059,D:\Data\2026-3-23\Image_2026-3-23_Img0076.txt
2026-03-23T14:50:40.906,0,10,3389.000,4372.176,D:\Data\2026-3-23\Image_2026-3-23_Img0077.txt
2026-03-23T14:51:40.386,0,11,3389.000,4476.294,D:\Data\2026-3-23\Image_2026-3-23_Img0078.txt
2026-03-23T14:52:38.254,0,12,3389.000,4580.412,D:\Data\2026-3-23\Image_2026-3-23_Img0079.txt
2026-03-23T14:53:07.465,0,13,3389.000,4684.529,D:\Data\2026-3-23\Image_2026-3-23_Img0080.txt
2026-03-23T14:53:36.887,0,14,3389.000,4788.647,D:\Data\2026-3-23\Image_2026-3-23_Img0081.txt
2026-03-23T14:54:04.226,0,15,3389.000,4892.765,D:\Data\2026-3-23\Image_2026-3-23_Img0082.txt
2026-03-23T14:54:33.523,0,16,3389.000,4996.882,D:\Data\2026-3-23\Image_2026-3-23_Img0083.txt
2026-03-23T14:55:02.147,0,17,3389.000,5101.000,D:\Data\2026-3-23\Image_2026-3-23_Img0084.txt
2026-03-23T14:55:34.015,1,17,3495.353,5101.000,D:\Data\2026-3-23\Image_2026-3-23_Img0085.txt
2026-03-23T14:56:07.540,1,16,3495.353,4996.882,D:\Data\2026-3-23\Image_2026-3-23_Img0086.txt
2026-03-23T14:56:40.884,1,15,3495.353,4892.765,D:\Data\2026-3-23\Image_2026-3-23_Img0087.txt
2026-03-23T14:57:09.456,1,14,3495.353,4788.647,D:\Data\2026-3-23\Image_2026-3-23_Img0088.txt
2026-03-23T14:58:08.292,1,13,3495.353,4684.529,D:\Data\2026-3-23\Image_2026-3-23_Img0089.txt
2026-03-23T14:59:07.000,1,12,3495.353,4580.412,D:\Data\2026-3-23\Image_2026-3-23_Img0090.txt
2026-03-23T15:00:04.935,1,11,3495.353,4476.294,D:\Data\2026-3-23\Image_2026-3-23_Img0091.txt
2026-03-23T15:01:03.232,1,10,3495.353,4372.176,D:\Data\2026-3-23\Image_2026-3-23_Img0092.txt
2026-03-23T15:02:02.448,1,9,3495.353,4268.059,D:\Data\2026-3-23\Image_2026-3-23_Img0093.txt
2026-03-23T15:03:01.687,1,8,3495.353,4163.941,D:\Data\2026-3-23\Image_2026-3-23_Img0094.txt
2026-03-23T15:04:00.838,1,7,3495.353,4059.824,D:\Data\2026-3-23\Image_2026-3-23_Img0095.txt
2026-03-23T15:04:29.645,1,6,3495.353,3955.706,D:\Data\2026-3-23\Image_2026-3-23_Img0096.txt
2026-03-23T15:04:58.275,1,5,3495.353,3851.588,D:\Data\2026-3-23\Image_2026-3-23_Img0097.txt
2026-03-23T15:05:25.608,1,4,3495.353,3747.471,D:\Data\2026-3-23\Image_2026-3-23_Img0098.txt
2026-03-23T15:05:56.822,1,3,3495.353,3643.353,D:\Data\2026-3-23\Image_2026-3-23_Img0099.txt
2026-03-23T15:06:25.455,1,2,3495.353,3539.235,D:\Data\2026-3-23\Image_2026-3-23_Img0100.txt
2026-03-23T15:06:55.177,1,1,3495.353,3435.118,D:\Data\2026-3-23\Image_2026-3-23_Img0101.txt
2026-03-23T15:07:26.365,1,0,3495.353,3331.000,D:\Data\2026-3-23\Image_2026-3-23_Img0102.txt
2026-03-23T15:07:58.217,2,0,3601.706,3331.000,D:\Data\2026-3-23\Image_2026-3-23_Img0103.txt
2026-03-23T15:08:28.070,2,1,3601.706,3435.118,D:\Data\2026-3-23\Image_2026-3-23_Img0104.txt
2026-03-23T15:08:57.589,2,2,3601.706,3539.235,D:\Data\2026-3-23\Image_2026-3-23_Img0105.txt
2026-03-23T15:09:26.646,2,3,3601.706,3643.353,D:\Data\2026-3-23\Image_2026-3-23_Img0106.txt
2026-03-23T15:09:56.289,2,4,3601.706,3747.471,D:\Data\2026-3-23\Image_2026-3-23_Img0107.txt
2026-03-23T15:10:24.526,2,5,3601.706,3851.588,D:\Data\2026-3-23\Image_2026-3-23_Img0108.txt
2026-03-23T15:11:23.704,2,6,3601.706,3955.706,D:\Data\2026-3-23\Image_2026-3-23_Img0109.txt
2026-03-23T15:12:23.486,2,7,3601.706,4059.824,D:\Data\2026-3-23\Image_2026-3-23_Img0110.txt
2026-03-23T15:13:22.029,2,8,3601.706,4163.941,D:\Data\2026-3-23\Image_2026-3-23_Img0111.txt
2026-03-23T15:14:22.331,2,9,3601.706,4268.059,D:\Data\2026-3-23\Image_2026-3-23_Img0112.txt
