timestamp,ix, iy, x_um,y_um,file
2026-04-14T21:03:50.617,0,0,4100.000,5200.000,D:\Data\2026-4-14\Image_2026-4-14_Img0713.txt
2026-04-14T21:04:20.327,0,1,4100.000,5100.000,D:\Data\2026-4-14\Image_2026-4-14_Img0714.txt
2026-04-14T21:04:49.700,0,2,4100.000,5000.000,D:\Data\2026-4-14\Image_2026-4-14_Img0715.txt
2026-04-14T21:05:20.721,0,3,4100.000,4900.000,D:\Data\2026-4-14\Image_2026-4-14_Img0716.txt
2026-04-14T21:05:52.247,0,4,4100.000,4800.000,D:\Data\2026-4-14\Image_2026-4-14_Img0717.txt
2026-04-14T21:06:24.188,0,5,4100.000,4700.000,D:\Data\2026-4-14\Image_2026-4-14_Img0718.txt
2026-04-14T21:06:54.923,0,6,4100.000,4600.000,D:\Data\2026-4-14\Image_2026-4-14_Img0719.txt
2026-04-14T21:07:23.704,0,7,4100.000,4500.000,D:\Data\2026-4-14\Image_2026-4-14_Img0720.txt
2026-04-14T21:07:53.188,0,8,4100.000,4400.000,D:\Data\2026-4-14\Image_2026-4-14_Img0721.txt
2026-04-14T21:08:24.758,0,9,4100.000,4300.000,D:\Data\2026-4-14\Image_2026-4-14_Img0722.txt
2026-04-14T21:08:57.120,0,10,4100.000,4200.000,D:\Data\2026-4-14\Image_2026-4-14_Img0723.txt
2026-04-14T21:09:27.818,0,11,4100.000,4100.000,D:\Data\2026-4-14\Image_2026-4-14_Img0724.txt
2026-04-14T21:09:57.423,0,12,4100.000,4000.000,D:\Data\2026-4-14\Image_2026-4-14_Img0725.txt
2026-04-14T21:10:28.440,0,13,4100.000,3900.000,D:\Data\2026-4-14\Image_2026-4-14_Img0726.txt
2026-04-14T21:11:01.990,0,14,4100.000,3800.000,D:\Data\2026-4-14\Image_2026-4-14_Img0727.txt
2026-04-14T21:11:33.508,0,15,4100.000,3700.000,D:\Data\2026-4-14\Image_2026-4-14_Img0728.txt
2026-04-14T21:12:04.476,0,16,4100.000,3600.000,D:\Data\2026-4-14\Image_2026-4-14_Img0729.txt
2026-04-14T21:12:34.139,0,17,4100.000,3500.000,D:\Data\2026-4-14\Image_2026-4-14_Img0730.txt
