timestamp,ix,iy,file
2025-11-06T11:44:44.098,0,0,D:\Data\2025-11-6\Image_2025-11-6_Img0186.txt
2025-11-06T11:44:59.679,0,1,D:\Data\2025-11-6\Image_2025-11-6_Img0187.txt
2025-11-06T11:45:15.715,0,2,D:\Data\2025-11-6\Image_2025-11-6_Img0188.txt
2025-11-06T11:45:30.909,1,2,D:\Data\2025-11-6\Image_2025-11-6_Img0189.txt
2025-11-06T11:45:46.319,1,1,D:\Data\2025-11-6\Image_2025-11-6_Img0190.txt
2025-11-06T11:46:02.716,1,0,D:\Data\2025-11-6\Image_2025-11-6_Img0191.txt
2025-11-06T11:46:18.784,2,0,D:\Data\2025-11-6\Image_2025-11-6_Img0192.txt
2025-11-06T11:46:34.722,2,1,D:\Data\2025-11-6\Image_2025-11-6_Img0193.txt
2025-11-06T11:46:50.837,2,2,D:\Data\2025-11-6\Image_2025-11-6_Img0194.txt
