timestamp,ix, iy, x_um,y_um,file
2026-04-14T13:27:54.706,0,0,5200.000,5100.000,D:\Data\2026-4-14\Image_2026-4-14_Img0236.txt
2026-04-14T13:28:22.387,0,1,5200.000,5000.000,D:\Data\2026-4-14\Image_2026-4-14_Img0237.txt
2026-04-14T13:28:53.047,0,2,5200.000,4900.000,D:\Data\2026-4-14\Image_2026-4-14_Img0238.txt
2026-04-14T13:29:21.118,0,3,5200.000,4800.000,D:\Data\2026-4-14\Image_2026-4-14_Img0239.txt
2026-04-14T13:29:51.153,0,4,5200.000,4700.000,D:\Data\2026-4-14\Image_2026-4-14_Img0240.txt
2026-04-14T13:30:19.598,0,5,5200.000,4600.000,D:\Data\2026-4-14\Image_2026-4-14_Img0241.txt
2026-04-14T13:30:46.655,0,6,5200.000,4500.000,D:\Data\2026-4-14\Image_2026-4-14_Img0242.txt
2026-04-14T13:31:15.039,0,7,5200.000,4400.000,D:\Data\2026-4-14\Image_2026-4-14_Img0243.txt
2026-04-14T13:31:44.613,0,8,5200.000,4300.000,D:\Data\2026-4-14\Image_2026-4-14_Img0244.txt
2026-04-14T13:32:13.987,0,9,5200.000,4200.000,D:\Data\2026-4-14\Image_2026-4-14_Img0245.txt
2026-04-14T13:32:44.344,0,10,5200.000,4100.000,D:\Data\2026-4-14\Image_2026-4-14_Img0246.txt
2026-04-14T13:33:12.080,0,11,5200.000,4000.000,D:\Data\2026-4-14\Image_2026-4-14_Img0247.txt
2026-04-14T13:33:41.032,0,12,5200.000,3900.000,D:\Data\2026-4-14\Image_2026-4-14_Img0248.txt
2026-04-14T13:34:11.893,0,13,5200.000,3800.000,D:\Data\2026-4-14\Image_2026-4-14_Img0249.txt
2026-04-14T13:34:41.056,0,14,5200.000,3700.000,D:\Data\2026-4-14\Image_2026-4-14_Img0250.txt
2026-04-14T13:35:11.154,0,15,5200.000,3600.000,D:\Data\2026-4-14\Image_2026-4-14_Img0251.txt
2026-04-14T13:35:38.956,0,16,5200.000,3500.000,D:\Data\2026-4-14\Image_2026-4-14_Img0252.txt
2026-04-14T13:36:07.022,0,17,5200.000,3400.000,D:\Data\2026-4-14\Image_2026-4-14_Img0253.txt
2026-04-14T13:36:36.756,0,18,5200.000,3300.000,D:\Data\2026-4-14\Image_2026-4-14_Img0254.txt
2026-04-14T13:37:06.600,0,19,5200.000,3200.000,D:\Data\2026-4-14\Image_2026-4-14_Img0255.txt
2026-04-14T13:37:37.161,0,20,5200.000,3100.000,D:\Data\2026-4-14\Image_2026-4-14_Img0256.txt
2026-04-14T13:38:05.200,1,20,5100.000,3100.000,D:\Data\2026-4-14\Image_2026-4-14_Img0257.txt
2026-04-14T13:38:32.424,1,19,5100.000,3200.000,D:\Data\2026-4-14\Image_2026-4-14_Img0258.txt
2026-04-14T13:39:00.196,1,18,5100.000,3300.000,D:\Data\2026-4-14\Image_2026-4-14_Img0259.txt
2026-04-14T13:39:29.041,1,17,5100.000,3400.000,D:\Data\2026-4-14\Image_2026-4-14_Img0260.txt
2026-04-14T13:40:01.270,1,16,5100.000,3500.000,D:\Data\2026-4-14\Image_2026-4-14_Img0261.txt
2026-04-14T13:40:31.084,1,15,5100.000,3600.000,D:\Data\2026-4-14\Image_2026-4-14_Img0262.txt
2026-04-14T13:40:59.774,1,14,5100.000,3700.000,D:\Data\2026-4-14\Image_2026-4-14_Img0263.txt
2026-04-14T13:41:28.740,1,13,5100.000,3800.000,D:\Data\2026-4-14\Image_2026-4-14_Img0264.txt
2026-04-14T13:41:58.672,1,12,5100.000,3900.000,D:\Data\2026-4-14\Image_2026-4-14_Img0265.txt
2026-04-14T13:42:28.782,1,11,5100.000,4000.000,D:\Data\2026-4-14\Image_2026-4-14_Img0266.txt
2026-04-14T13:42:58.444,1,10,5100.000,4100.000,D:\Data\2026-4-14\Image_2026-4-14_Img0267.txt
2026-04-14T13:43:26.728,1,9,5100.000,4200.000,D:\Data\2026-4-14\Image_2026-4-14_Img0268.txt
2026-04-14T13:43:58.310,1,8,5100.000,4300.000,D:\Data\2026-4-14\Image_2026-4-14_Img0269.txt
2026-04-14T13:44:27.713,1,7,5100.000,4400.000,D:\Data\2026-4-14\Image_2026-4-14_Img0270.txt
2026-04-14T13:44:58.574,1,6,5100.000,4500.000,D:\Data\2026-4-14\Image_2026-4-14_Img0271.txt
2026-04-14T13:45:31.232,1,5,5100.000,4600.000,D:\Data\2026-4-14\Image_2026-4-14_Img0272.txt
2026-04-14T13:46:00.306,1,4,5100.000,4700.000,D:\Data\2026-4-14\Image_2026-4-14_Img0273.txt
2026-04-14T13:46:30.027,1,3,5100.000,4800.000,D:\Data\2026-4-14\Image_2026-4-14_Img0274.txt
2026-04-14T13:47:00.336,1,2,5100.000,4900.000,D:\Data\2026-4-14\Image_2026-4-14_Img0275.txt
2026-04-14T13:47:30.595,1,1,5100.000,5000.000,D:\Data\2026-4-14\Image_2026-4-14_Img0276.txt
2026-04-14T13:48:06.291,1,0,5100.000,5100.000,D:\Data\2026-4-14\Image_2026-4-14_Img0277.txt
2026-04-14T13:48:35.509,2,0,5000.000,5100.000,D:\Data\2026-4-14\Image_2026-4-14_Img0278.txt
2026-04-14T13:49:04.106,2,1,5000.000,5000.000,D:\Data\2026-4-14\Image_2026-4-14_Img0279.txt
2026-04-14T13:49:34.392,2,2,5000.000,4900.000,D:\Data\2026-4-14\Image_2026-4-14_Img0280.txt
2026-04-14T13:50:04.544,2,3,5000.000,4800.000,D:\Data\2026-4-14\Image_2026-4-14_Img0281.txt
