timestamp,ix, iy, x_um,y_um,file
2026-04-09T16:44:17.880,0,0,5000.000,5300.000,D:\Data\2026-4-9\Image_2026-4-9_Img0074.txt
2026-04-09T16:45:06.658,0,1,5000.000,5194.737,D:\Data\2026-4-9\Image_2026-4-9_Img0075.txt
2026-04-09T16:45:56.518,0,2,5000.000,5089.474,D:\Data\2026-4-9\Image_2026-4-9_Img0076.txt
2026-04-09T16:46:45.505,0,3,5000.000,4984.211,D:\Data\2026-4-9\Image_2026-4-9_Img0077.txt
2026-04-09T16:47:34.457,0,4,5000.000,4878.947,D:\Data\2026-4-9\Image_2026-4-9_Img0078.txt
2026-04-09T16:48:25.079,0,5,5000.000,4773.684,D:\Data\2026-4-9\Image_2026-4-9_Img0079.txt
2026-04-09T16:49:14.876,0,6,5000.000,4668.421,D:\Data\2026-4-9\Image_2026-4-9_Img0080.txt
2026-04-09T16:49:39.762,0,7,5000.000,4563.158,D:\Data\2026-4-9\Image_2026-4-9_Img0081.txt
2026-04-09T16:50:04.301,0,8,5000.000,4457.895,D:\Data\2026-4-9\Image_2026-4-9_Img0082.txt
2026-04-09T16:50:28.546,0,9,5000.000,4352.632,D:\Data\2026-4-9\Image_2026-4-9_Img0083.txt
2026-04-09T16:50:53.752,0,10,5000.000,4247.368,D:\Data\2026-4-9\Image_2026-4-9_Img0084.txt
2026-04-09T16:51:17.841,0,11,5000.000,4142.105,D:\Data\2026-4-9\Image_2026-4-9_Img0085.txt
2026-04-09T16:51:41.191,0,12,5000.000,4036.842,D:\Data\2026-4-9\Image_2026-4-9_Img0086.txt
2026-04-09T16:52:05.419,0,13,5000.000,3931.579,D:\Data\2026-4-9\Image_2026-4-9_Img0087.txt
2026-04-09T16:52:29.131,0,14,5000.000,3826.316,D:\Data\2026-4-9\Image_2026-4-9_Img0088.txt
2026-04-09T16:52:52.497,0,15,5000.000,3721.053,D:\Data\2026-4-9\Image_2026-4-9_Img0089.txt
2026-04-09T16:53:15.846,0,16,5000.000,3615.789,D:\Data\2026-4-9\Image_2026-4-9_Img0090.txt
2026-04-09T16:53:39.199,0,17,5000.000,3510.526,D:\Data\2026-4-9\Image_2026-4-9_Img0091.txt
2026-04-09T16:54:02.981,0,18,5000.000,3405.263,D:\Data\2026-4-9\Image_2026-4-9_Img0092.txt
2026-04-09T16:55:54.316,0,19,5000.000,3300.000,D:\Data\2026-4-9\Image_2026-4-9_Img0093.txt
2026-04-09T16:56:33.300,1,19,4894.737,3300.000,D:\Data\2026-4-9\Image_2026-4-9_Img0094.txt
2026-04-09T16:57:02.021,1,18,4894.737,3405.263,D:\Data\2026-4-9\Image_2026-4-9_Img0095.txt
2026-04-09T16:57:25.042,1,17,4894.737,3510.526,D:\Data\2026-4-9\Image_2026-4-9_Img0096.txt
2026-04-09T16:57:49.141,1,16,4894.737,3615.789,D:\Data\2026-4-9\Image_2026-4-9_Img0097.txt
2026-04-09T16:58:12.180,1,15,4894.737,3721.053,D:\Data\2026-4-9\Image_2026-4-9_Img0098.txt
2026-04-09T16:58:35.231,1,14,4894.737,3826.316,D:\Data\2026-4-9\Image_2026-4-9_Img0099.txt
2026-04-09T16:58:58.319,1,13,4894.737,3931.579,D:\Data\2026-4-9\Image_2026-4-9_Img0100.txt
2026-04-09T16:59:53.141,1,12,4894.737,4036.842,D:\Data\2026-4-9\Image_2026-4-9_Img0101.txt
2026-04-09T17:00:44.047,1,11,4894.737,4142.105,D:\Data\2026-4-9\Image_2026-4-9_Img0102.txt
2026-04-09T17:01:34.552,1,10,4894.737,4247.368,D:\Data\2026-4-9\Image_2026-4-9_Img0103.txt
2026-04-09T17:02:25.267,1,9,4894.737,4352.632,D:\Data\2026-4-9\Image_2026-4-9_Img0104.txt
2026-04-09T17:03:16.429,1,8,4894.737,4457.895,D:\Data\2026-4-9\Image_2026-4-9_Img0105.txt
2026-04-09T17:04:06.474,1,7,4894.737,4563.158,D:\Data\2026-4-9\Image_2026-4-9_Img0106.txt
2026-04-09T17:04:56.263,1,6,4894.737,4668.421,D:\Data\2026-4-9\Image_2026-4-9_Img0107.txt
2026-04-09T17:05:46.732,1,5,4894.737,4773.684,D:\Data\2026-4-9\Image_2026-4-9_Img0108.txt
2026-04-09T17:06:36.222,1,4,4894.737,4878.947,D:\Data\2026-4-9\Image_2026-4-9_Img0109.txt
2026-04-09T17:07:25.945,1,3,4894.737,4984.211,D:\Data\2026-4-9\Image_2026-4-9_Img0110.txt
2026-04-09T17:08:16.567,1,2,4894.737,5089.474,D:\Data\2026-4-9\Image_2026-4-9_Img0111.txt
2026-04-09T17:09:04.716,1,1,4894.737,5194.737,D:\Data\2026-4-9\Image_2026-4-9_Img0112.txt
2026-04-09T17:09:53.499,1,0,4894.737,5300.000,D:\Data\2026-4-9\Image_2026-4-9_Img0113.txt
2026-04-09T17:10:48.160,2,0,4789.474,5300.000,D:\Data\2026-4-9\Image_2026-4-9_Img0114.txt
2026-04-09T17:11:40.880,2,1,4789.474,5194.737,D:\Data\2026-4-9\Image_2026-4-9_Img0115.txt
2026-04-09T17:12:31.658,2,2,4789.474,5089.474,D:\Data\2026-4-9\Image_2026-4-9_Img0116.txt
2026-04-09T17:13:30.313,2,3,4789.474,4984.211,D:\Data\2026-4-9\Image_2026-4-9_Img0117.txt
2026-04-09T17:14:20.043,2,4,4789.474,4878.947,D:\Data\2026-4-9\Image_2026-4-9_Img0118.txt
2026-04-09T17:15:37.831,2,5,4789.474,4773.684,D:\Data\2026-4-9\Image_2026-4-9_Img0119.txt
2026-04-09T17:16:26.903,2,6,4789.474,4668.421,D:\Data\2026-4-9\Image_2026-4-9_Img0120.txt
2026-04-09T17:17:17.922,2,7,4789.474,4563.158,D:\Data\2026-4-9\Image_2026-4-9_Img0121.txt
2026-04-09T17:18:09.583,2,8,4789.474,4457.895,D:\Data\2026-4-9\Image_2026-4-9_Img0122.txt
2026-04-09T17:18:59.875,2,9,4789.474,4352.632,D:\Data\2026-4-9\Image_2026-4-9_Img0123.txt
2026-04-09T17:19:54.173,2,10,4789.474,4247.368,D:\Data\2026-4-9\Image_2026-4-9_Img0124.txt
2026-04-09T17:20:48.465,2,11,4789.474,4142.105,D:\Data\2026-4-9\Image_2026-4-9_Img0125.txt
2026-04-09T17:21:45.143,2,12,4789.474,4036.842,D:\Data\2026-4-9\Image_2026-4-9_Img0126.txt
2026-04-09T17:22:45.995,2,13,4789.474,3931.579,D:\Data\2026-4-9\Image_2026-4-9_Img0127.txt
2026-04-09T17:23:38.150,2,14,4789.474,3826.316,D:\Data\2026-4-9\Image_2026-4-9_Img0128.txt
2026-04-09T17:24:27.240,2,15,4789.474,3721.053,D:\Data\2026-4-9\Image_2026-4-9_Img0129.txt
2026-04-09T17:24:52.580,2,16,4789.474,3615.789,D:\Data\2026-4-9\Image_2026-4-9_Img0130.txt
2026-04-09T17:25:16.716,2,17,4789.474,3510.526,D:\Data\2026-4-9\Image_2026-4-9_Img0131.txt
2026-04-09T17:25:40.835,2,18,4789.474,3405.263,D:\Data\2026-4-9\Image_2026-4-9_Img0132.txt
2026-04-09T17:26:04.301,2,19,4789.474,3300.000,D:\Data\2026-4-9\Image_2026-4-9_Img0133.txt
2026-04-09T17:26:28.639,3,19,4684.211,3300.000,D:\Data\2026-4-9\Image_2026-4-9_Img0134.txt
2026-04-09T17:26:54.982,3,18,4684.211,3405.263,D:\Data\2026-4-9\Image_2026-4-9_Img0135.txt
2026-04-09T17:27:20.830,3,17,4684.211,3510.526,D:\Data\2026-4-9\Image_2026-4-9_Img0136.txt
2026-04-09T17:27:44.436,3,16,4684.211,3615.789,D:\Data\2026-4-9\Image_2026-4-9_Img0137.txt
2026-04-09T17:28:32.039,3,15,4684.211,3721.053,D:\Data\2026-4-9\Image_2026-4-9_Img0138.txt
2026-04-09T17:29:23.368,3,14,4684.211,3826.316,D:\Data\2026-4-9\Image_2026-4-9_Img0139.txt
2026-04-09T17:30:35.612,3,13,4684.211,3931.579,D:\Data\2026-4-9\Image_2026-4-9_Img0140.txt
2026-04-09T17:31:28.822,3,12,4684.211,4036.842,D:\Data\2026-4-9\Image_2026-4-9_Img0141.txt
2026-04-09T17:32:22.852,3,11,4684.211,4142.105,D:\Data\2026-4-9\Image_2026-4-9_Img0142.txt
2026-04-09T17:33:16.073,3,10,4684.211,4247.368,D:\Data\2026-4-9\Image_2026-4-9_Img0143.txt
2026-04-09T17:34:07.972,3,9,4684.211,4352.632,D:\Data\2026-4-9\Image_2026-4-9_Img0144.txt
