timestamp,ix, iy, x_um,y_um,file
2026-01-02T13:12:11.952,0,0,5250.800,2697.000,D:\Data\2026-1-2\Image_2026-1-2_Img0226.txt
2026-01-02T13:13:12.861,0,1,5250.800,2846.389,D:\Data\2026-1-2\Image_2026-1-2_Img0227.txt
2026-01-02T13:14:12.890,0,2,5250.800,2995.779,D:\Data\2026-1-2\Image_2026-1-2_Img0228.txt
2026-01-02T13:15:12.302,0,3,5250.800,3145.168,D:\Data\2026-1-2\Image_2026-1-2_Img0229.txt
2026-01-02T13:16:12.636,0,4,5250.800,3294.558,D:\Data\2026-1-2\Image_2026-1-2_Img0230.txt
2026-01-02T13:17:12.808,0,5,5250.800,3443.947,D:\Data\2026-1-2\Image_2026-1-2_Img0231.txt
2026-01-02T13:18:13.266,0,6,5250.800,3593.337,D:\Data\2026-1-2\Image_2026-1-2_Img0232.txt
2026-01-02T13:19:13.349,0,7,5250.800,3742.726,D:\Data\2026-1-2\Image_2026-1-2_Img0233.txt
2026-01-02T13:20:13.135,0,8,5250.800,3892.116,D:\Data\2026-1-2\Image_2026-1-2_Img0234.txt
2026-01-02T13:21:12.507,0,9,5250.800,4041.505,D:\Data\2026-1-2\Image_2026-1-2_Img0235.txt
2026-01-02T13:22:11.605,0,10,5250.800,4190.895,D:\Data\2026-1-2\Image_2026-1-2_Img0236.txt
2026-01-02T13:23:17.461,0,11,5250.800,4340.284,D:\Data\2026-1-2\Image_2026-1-2_Img0237.txt
2026-01-02T13:24:16.872,0,12,5250.800,4489.674,D:\Data\2026-1-2\Image_2026-1-2_Img0238.txt
2026-01-02T13:25:17.257,0,13,5250.800,4639.063,D:\Data\2026-1-2\Image_2026-1-2_Img0239.txt
2026-01-02T13:26:16.630,0,14,5250.800,4788.453,D:\Data\2026-1-2\Image_2026-1-2_Img0240.txt
2026-01-02T13:27:16.185,0,15,5250.800,4937.842,D:\Data\2026-1-2\Image_2026-1-2_Img0241.txt
2026-01-02T13:28:16.395,0,16,5250.800,5087.232,D:\Data\2026-1-2\Image_2026-1-2_Img0242.txt
2026-01-02T13:29:15.279,0,17,5250.800,5236.621,D:\Data\2026-1-2\Image_2026-1-2_Img0243.txt
2026-01-02T13:30:14.274,0,18,5250.800,5386.011,D:\Data\2026-1-2\Image_2026-1-2_Img0244.txt
2026-01-02T13:31:13.680,0,19,5250.800,5535.400,D:\Data\2026-1-2\Image_2026-1-2_Img0245.txt
2026-01-02T13:32:13.704,1,19,5093.916,5535.400,D:\Data\2026-1-2\Image_2026-1-2_Img0246.txt
2026-01-02T13:33:14.514,1,18,5093.916,5386.011,D:\Data\2026-1-2\Image_2026-1-2_Img0247.txt
2026-01-02T13:34:14.902,1,17,5093.916,5236.621,D:\Data\2026-1-2\Image_2026-1-2_Img0248.txt
2026-01-02T13:35:13.452,1,16,5093.916,5087.232,D:\Data\2026-1-2\Image_2026-1-2_Img0249.txt
2026-01-02T13:36:13.634,1,15,5093.916,4937.842,D:\Data\2026-1-2\Image_2026-1-2_Img0250.txt
2026-01-02T13:37:13.058,1,14,5093.916,4788.453,D:\Data\2026-1-2\Image_2026-1-2_Img0251.txt
2026-01-02T13:38:11.884,1,13,5093.916,4639.063,D:\Data\2026-1-2\Image_2026-1-2_Img0252.txt
2026-01-02T13:39:11.875,1,12,5093.916,4489.674,D:\Data\2026-1-2\Image_2026-1-2_Img0253.txt
2026-01-02T13:40:12.137,1,11,5093.916,4340.284,D:\Data\2026-1-2\Image_2026-1-2_Img0254.txt
2026-01-02T13:41:11.991,1,10,5093.916,4190.895,D:\Data\2026-1-2\Image_2026-1-2_Img0255.txt
2026-01-02T13:42:26.432,1,9,5093.916,4041.505,D:\Data\2026-1-2\Image_2026-1-2_Img0256.txt
2026-01-02T13:43:26.318,1,8,5093.916,3892.116,D:\Data\2026-1-2\Image_2026-1-2_Img0257.txt
2026-01-02T13:44:26.269,1,7,5093.916,3742.726,D:\Data\2026-1-2\Image_2026-1-2_Img0258.txt
2026-01-02T13:45:26.272,1,6,5093.916,3593.337,D:\Data\2026-1-2\Image_2026-1-2_Img0259.txt
