timestamp,ix, iy, x_um,y_um,file
2026-01-02T11:42:40.778,0,0,5650.800,2697.000,D:\Data\2026-1-2\Image_2026-1-2_Img0138.txt
2026-01-02T11:43:39.775,0,1,5650.800,2846.389,D:\Data\2026-1-2\Image_2026-1-2_Img0139.txt
2026-01-02T11:44:38.352,0,2,5650.800,2995.779,D:\Data\2026-1-2\Image_2026-1-2_Img0140.txt
2026-01-02T11:45:37.463,0,3,5650.800,3145.168,D:\Data\2026-1-2\Image_2026-1-2_Img0141.txt
2026-01-02T11:46:43.351,0,4,5650.800,3294.558,D:\Data\2026-1-2\Image_2026-1-2_Img0142.txt
2026-01-02T11:47:50.228,0,5,5650.800,3443.947,D:\Data\2026-1-2\Image_2026-1-2_Img0143.txt
2026-01-02T11:48:57.169,0,6,5650.800,3593.337,D:\Data\2026-1-2\Image_2026-1-2_Img0144.txt
2026-01-02T11:49:57.408,0,7,5650.800,3742.726,D:\Data\2026-1-2\Image_2026-1-2_Img0145.txt
2026-01-02T11:50:56.193,0,8,5650.800,3892.116,D:\Data\2026-1-2\Image_2026-1-2_Img0146.txt
2026-01-02T11:51:55.311,0,9,5650.800,4041.505,D:\Data\2026-1-2\Image_2026-1-2_Img0147.txt
2026-01-02T11:52:55.085,0,10,5650.800,4190.895,D:\Data\2026-1-2\Image_2026-1-2_Img0148.txt
2026-01-02T11:53:54.549,0,11,5650.800,4340.284,D:\Data\2026-1-2\Image_2026-1-2_Img0149.txt
2026-01-02T11:54:52.875,0,12,5650.800,4489.674,D:\Data\2026-1-2\Image_2026-1-2_Img0150.txt
2026-01-02T11:55:52.018,0,13,5650.800,4639.063,D:\Data\2026-1-2\Image_2026-1-2_Img0151.txt
2026-01-02T11:56:50.406,0,14,5650.800,4788.453,D:\Data\2026-1-2\Image_2026-1-2_Img0152.txt
2026-01-02T11:57:48.990,0,15,5650.800,4937.842,D:\Data\2026-1-2\Image_2026-1-2_Img0153.txt
2026-01-02T11:58:47.457,0,16,5650.800,5087.232,D:\Data\2026-1-2\Image_2026-1-2_Img0154.txt
2026-01-02T11:59:46.190,0,17,5650.800,5236.621,D:\Data\2026-1-2\Image_2026-1-2_Img0155.txt
2026-01-02T12:00:45.048,0,18,5650.800,5386.011,D:\Data\2026-1-2\Image_2026-1-2_Img0156.txt
2026-01-02T12:01:43.525,0,19,5650.800,5535.400,D:\Data\2026-1-2\Image_2026-1-2_Img0157.txt
2026-01-02T12:02:44.440,1,19,5493.916,5535.400,D:\Data\2026-1-2\Image_2026-1-2_Img0158.txt
2026-01-02T12:03:43.945,1,18,5493.916,5386.011,D:\Data\2026-1-2\Image_2026-1-2_Img0159.txt
2026-01-02T12:04:42.282,1,17,5493.916,5236.621,D:\Data\2026-1-2\Image_2026-1-2_Img0160.txt
2026-01-02T12:05:40.681,1,16,5493.916,5087.232,D:\Data\2026-1-2\Image_2026-1-2_Img0161.txt
2026-01-02T12:06:40.563,1,15,5493.916,4937.842,D:\Data\2026-1-2\Image_2026-1-2_Img0162.txt
2026-01-02T12:07:41.448,1,14,5493.916,4788.453,D:\Data\2026-1-2\Image_2026-1-2_Img0163.txt
2026-01-02T12:08:39.737,1,13,5493.916,4639.063,D:\Data\2026-1-2\Image_2026-1-2_Img0164.txt
2026-01-02T12:09:38.466,1,12,5493.916,4489.674,D:\Data\2026-1-2\Image_2026-1-2_Img0165.txt
2026-01-02T12:10:37.517,1,11,5493.916,4340.284,D:\Data\2026-1-2\Image_2026-1-2_Img0166.txt
2026-01-02T12:11:36.288,1,10,5493.916,4190.895,D:\Data\2026-1-2\Image_2026-1-2_Img0167.txt
2026-01-02T12:12:34.998,1,9,5493.916,4041.505,D:\Data\2026-1-2\Image_2026-1-2_Img0168.txt
2026-01-02T12:13:34.851,1,8,5493.916,3892.116,D:\Data\2026-1-2\Image_2026-1-2_Img0169.txt
2026-01-02T12:14:41.895,1,7,5493.916,3742.726,D:\Data\2026-1-2\Image_2026-1-2_Img0170.txt
2026-01-02T12:15:42.736,1,6,5493.916,3593.337,D:\Data\2026-1-2\Image_2026-1-2_Img0171.txt
2026-01-02T12:16:48.384,1,5,5493.916,3443.947,D:\Data\2026-1-2\Image_2026-1-2_Img0172.txt
2026-01-02T12:17:49.077,1,4,5493.916,3294.558,D:\Data\2026-1-2\Image_2026-1-2_Img0173.txt
2026-01-02T12:18:49.360,1,3,5493.916,3145.168,D:\Data\2026-1-2\Image_2026-1-2_Img0174.txt
2026-01-02T12:19:50.299,1,2,5493.916,2995.779,D:\Data\2026-1-2\Image_2026-1-2_Img0175.txt
2026-01-02T12:20:50.729,1,1,5493.916,2846.389,D:\Data\2026-1-2\Image_2026-1-2_Img0176.txt
2026-01-02T12:21:49.399,1,0,5493.916,2697.000,D:\Data\2026-1-2\Image_2026-1-2_Img0177.txt
2026-01-02T12:22:50.049,2,0,5337.032,2697.000,D:\Data\2026-1-2\Image_2026-1-2_Img0178.txt
2026-01-02T12:23:48.867,2,1,5337.032,2846.389,D:\Data\2026-1-2\Image_2026-1-2_Img0179.txt
2026-01-02T12:24:47.390,2,2,5337.032,2995.779,D:\Data\2026-1-2\Image_2026-1-2_Img0180.txt
2026-01-02T12:25:48.182,2,3,5337.032,3145.168,D:\Data\2026-1-2\Image_2026-1-2_Img0181.txt
2026-01-02T12:26:47.530,2,4,5337.032,3294.558,D:\Data\2026-1-2\Image_2026-1-2_Img0182.txt
2026-01-02T12:27:46.179,2,5,5337.032,3443.947,D:\Data\2026-1-2\Image_2026-1-2_Img0183.txt
2026-01-02T12:28:45.351,2,6,5337.032,3593.337,D:\Data\2026-1-2\Image_2026-1-2_Img0184.txt
2026-01-02T12:29:45.391,2,7,5337.032,3742.726,D:\Data\2026-1-2\Image_2026-1-2_Img0185.txt
2026-01-02T12:30:44.736,2,8,5337.032,3892.116,D:\Data\2026-1-2\Image_2026-1-2_Img0186.txt
2026-01-02T12:31:44.375,2,9,5337.032,4041.505,D:\Data\2026-1-2\Image_2026-1-2_Img0187.txt
2026-01-02T12:32:42.904,2,10,5337.032,4190.895,D:\Data\2026-1-2\Image_2026-1-2_Img0188.txt
2026-01-02T12:33:41.985,2,11,5337.032,4340.284,D:\Data\2026-1-2\Image_2026-1-2_Img0189.txt
2026-01-02T12:34:40.829,2,12,5337.032,4489.674,D:\Data\2026-1-2\Image_2026-1-2_Img0190.txt
2026-01-02T12:35:40.373,2,13,5337.032,4639.063,D:\Data\2026-1-2\Image_2026-1-2_Img0191.txt
2026-01-02T12:36:38.891,2,14,5337.032,4788.453,D:\Data\2026-1-2\Image_2026-1-2_Img0192.txt
2026-01-02T12:37:37.467,2,15,5337.032,4937.842,D:\Data\2026-1-2\Image_2026-1-2_Img0193.txt
2026-01-02T12:38:36.706,2,16,5337.032,5087.232,D:\Data\2026-1-2\Image_2026-1-2_Img0194.txt
2026-01-02T12:39:35.481,2,17,5337.032,5236.621,D:\Data\2026-1-2\Image_2026-1-2_Img0195.txt
2026-01-02T12:40:34.499,2,18,5337.032,5386.011,D:\Data\2026-1-2\Image_2026-1-2_Img0196.txt
2026-01-02T12:41:32.925,2,19,5337.032,5535.400,D:\Data\2026-1-2\Image_2026-1-2_Img0197.txt
2026-01-02T12:42:33.742,3,19,5180.147,5535.400,D:\Data\2026-1-2\Image_2026-1-2_Img0198.txt
2026-01-02T12:43:32.801,3,18,5180.147,5386.011,D:\Data\2026-1-2\Image_2026-1-2_Img0199.txt
2026-01-02T12:44:36.984,3,17,5180.147,5236.621,D:\Data\2026-1-2\Image_2026-1-2_Img0200.txt
2026-01-02T12:45:41.421,3,16,5180.147,5087.232,D:\Data\2026-1-2\Image_2026-1-2_Img0201.txt
2026-01-02T12:46:45.957,3,15,5180.147,4937.842,D:\Data\2026-1-2\Image_2026-1-2_Img0202.txt
2026-01-02T12:47:46.837,3,14,5180.147,4788.453,D:\Data\2026-1-2\Image_2026-1-2_Img0203.txt
2026-01-02T12:48:49.762,3,13,5180.147,4639.063,D:\Data\2026-1-2\Image_2026-1-2_Img0204.txt
2026-01-02T12:49:49.860,3,12,5180.147,4489.674,D:\Data\2026-1-2\Image_2026-1-2_Img0205.txt
2026-01-02T12:50:48.549,3,11,5180.147,4340.284,D:\Data\2026-1-2\Image_2026-1-2_Img0206.txt
2026-01-02T12:51:47.027,3,10,5180.147,4190.895,D:\Data\2026-1-2\Image_2026-1-2_Img0207.txt
2026-01-02T12:52:45.597,3,9,5180.147,4041.505,D:\Data\2026-1-2\Image_2026-1-2_Img0208.txt
2026-01-02T12:53:44.099,3,8,5180.147,3892.116,D:\Data\2026-1-2\Image_2026-1-2_Img0209.txt
2026-01-02T12:54:29.146,3,7,5180.147,3742.726,D:\Data\2026-1-2\Image_2026-1-2_Img0210.txt
