timestamp,ix, iy, x_um,y_um,file
2026-01-01T18:50:55.709,0,0,5150.800,2697.000,D:\Data\2026-1-1\Image_2026-1-1_Img0010.txt
2026-01-01T18:51:55.917,0,1,5150.800,2769.779,D:\Data\2026-1-1\Image_2026-1-1_Img0011.txt
2026-01-01T18:52:56.945,0,2,5150.800,2842.559,D:\Data\2026-1-1\Image_2026-1-1_Img0012.txt
2026-01-01T18:53:58.889,0,3,5150.800,2915.338,D:\Data\2026-1-1\Image_2026-1-1_Img0013.txt
2026-01-01T18:54:57.335,0,4,5150.800,2988.118,D:\Data\2026-1-1\Image_2026-1-1_Img0014.txt
2026-01-01T18:55:57.797,0,5,5150.800,3060.897,D:\Data\2026-1-1\Image_2026-1-1_Img0015.txt
2026-01-01T18:56:58.687,0,6,5150.800,3133.677,D:\Data\2026-1-1\Image_2026-1-1_Img0016.txt
2026-01-01T18:57:59.836,0,7,5150.800,3206.456,D:\Data\2026-1-1\Image_2026-1-1_Img0017.txt
2026-01-01T18:59:00.476,0,8,5150.800,3279.236,D:\Data\2026-1-1\Image_2026-1-1_Img0018.txt
2026-01-01T19:00:01.499,0,9,5150.800,3352.015,D:\Data\2026-1-1\Image_2026-1-1_Img0019.txt
2026-01-01T19:01:01.879,0,10,5150.800,3424.795,D:\Data\2026-1-1\Image_2026-1-1_Img0020.txt
2026-01-01T19:02:02.227,0,11,5150.800,3497.574,D:\Data\2026-1-1\Image_2026-1-1_Img0021.txt
2026-01-01T19:03:02.572,0,12,5150.800,3570.354,D:\Data\2026-1-1\Image_2026-1-1_Img0022.txt
2026-01-01T19:04:03.471,0,13,5150.800,3643.133,D:\Data\2026-1-1\Image_2026-1-1_Img0023.txt
2026-01-01T19:05:04.786,0,14,5150.800,3715.913,D:\Data\2026-1-1\Image_2026-1-1_Img0024.txt
2026-01-01T19:06:06.549,0,15,5150.800,3788.692,D:\Data\2026-1-1\Image_2026-1-1_Img0025.txt
2026-01-01T19:07:07.701,0,16,5150.800,3861.472,D:\Data\2026-1-1\Image_2026-1-1_Img0026.txt
2026-01-01T19:08:07.871,0,17,5150.800,3934.251,D:\Data\2026-1-1\Image_2026-1-1_Img0027.txt
2026-01-01T19:09:08.172,0,18,5150.800,4007.031,D:\Data\2026-1-1\Image_2026-1-1_Img0028.txt
2026-01-01T19:10:09.223,0,19,5150.800,4079.810,D:\Data\2026-1-1\Image_2026-1-1_Img0029.txt
2026-01-01T19:11:09.496,0,20,5150.800,4152.590,D:\Data\2026-1-1\Image_2026-1-1_Img0030.txt
2026-01-01T19:12:10.188,0,21,5150.800,4225.369,D:\Data\2026-1-1\Image_2026-1-1_Img0031.txt
2026-01-01T19:13:10.638,0,22,5150.800,4298.149,D:\Data\2026-1-1\Image_2026-1-1_Img0032.txt
2026-01-01T19:14:11.267,0,23,5150.800,4370.928,D:\Data\2026-1-1\Image_2026-1-1_Img0033.txt
2026-01-01T19:15:11.233,0,24,5150.800,4443.708,D:\Data\2026-1-1\Image_2026-1-1_Img0034.txt
2026-01-01T19:16:10.964,0,25,5150.800,4516.487,D:\Data\2026-1-1\Image_2026-1-1_Img0035.txt
2026-01-01T19:17:10.659,0,26,5150.800,4589.267,D:\Data\2026-1-1\Image_2026-1-1_Img0036.txt
2026-01-01T19:18:10.633,0,27,5150.800,4662.046,D:\Data\2026-1-1\Image_2026-1-1_Img0037.txt
2026-01-01T19:19:10.298,0,28,5150.800,4734.826,D:\Data\2026-1-1\Image_2026-1-1_Img0038.txt
2026-01-01T19:20:11.036,0,29,5150.800,4807.605,D:\Data\2026-1-1\Image_2026-1-1_Img0039.txt
2026-01-01T19:21:11.698,0,30,5150.800,4880.385,D:\Data\2026-1-1\Image_2026-1-1_Img0040.txt
2026-01-01T19:22:11.981,0,31,5150.800,4953.164,D:\Data\2026-1-1\Image_2026-1-1_Img0041.txt
2026-01-01T19:23:12.685,0,32,5150.800,5025.944,D:\Data\2026-1-1\Image_2026-1-1_Img0042.txt
2026-01-01T19:24:13.646,0,33,5150.800,5098.723,D:\Data\2026-1-1\Image_2026-1-1_Img0043.txt
2026-01-01T19:25:13.684,0,34,5150.800,5171.503,D:\Data\2026-1-1\Image_2026-1-1_Img0044.txt
2026-01-01T19:26:14.013,0,35,5150.800,5244.282,D:\Data\2026-1-1\Image_2026-1-1_Img0045.txt
2026-01-01T19:27:14.342,0,36,5150.800,5317.062,D:\Data\2026-1-1\Image_2026-1-1_Img0046.txt
2026-01-01T19:28:14.701,0,37,5150.800,5389.841,D:\Data\2026-1-1\Image_2026-1-1_Img0047.txt
2026-01-01T19:29:13.358,0,38,5150.800,5462.621,D:\Data\2026-1-1\Image_2026-1-1_Img0048.txt
2026-01-01T19:29:33.870,0,39,5150.800,5535.400,D:\Data\2026-1-1\Image_2026-1-1_Img0049.txt
