timestamp,ix,iy,file
2025-11-06T11:37:25.308,0,0,D:\Data\2025-11-6\Image_2025-11-6_Img0167.txt
2025-11-06T11:37:33.113,0,1,D:\Data\2025-11-6\Image_2025-11-6_Img0168.txt
2025-11-06T11:37:40.758,0,2,D:\Data\2025-11-6\Image_2025-11-6_Img0169.txt
2025-11-06T11:37:49.234,1,2,D:\Data\2025-11-6\Image_2025-11-6_Img0170.txt
2025-11-06T11:37:57.221,1,1,D:\Data\2025-11-6\Image_2025-11-6_Img0171.txt
2025-11-06T11:38:05.452,1,0,D:\Data\2025-11-6\Image_2025-11-6_Img0172.txt
2025-11-06T11:38:13.379,2,0,D:\Data\2025-11-6\Image_2025-11-6_Img0173.txt
2025-11-06T11:38:21.883,2,1,D:\Data\2025-11-6\Image_2025-11-6_Img0174.txt
2025-11-06T11:38:29.811,2,2,D:\Data\2025-11-6\Image_2025-11-6_Img0175.txt
