timestamp,ix, iy, x_um,y_um,file
2026-04-14T12:54:11.290,0,0,5200.000,5100.000,D:\Data\2026-4-14\Image_2026-4-14_Img0124.txt
2026-04-14T12:54:22.974,0,1,5200.000,5000.000,D:\Data\2026-4-14\Image_2026-4-14_Img0125.txt
2026-04-14T12:54:37.687,0,2,5200.000,4900.000,D:\Data\2026-4-14\Image_2026-4-14_Img0126.txt
2026-04-14T12:54:50.736,0,3,5200.000,4800.000,D:\Data\2026-4-14\Image_2026-4-14_Img0127.txt
2026-04-14T12:55:06.191,0,4,5200.000,4700.000,D:\Data\2026-4-14\Image_2026-4-14_Img0128.txt
2026-04-14T12:55:19.214,0,5,5200.000,4600.000,D:\Data\2026-4-14\Image_2026-4-14_Img0129.txt
2026-04-14T12:55:31.742,0,6,5200.000,4500.000,D:\Data\2026-4-14\Image_2026-4-14_Img0130.txt
2026-04-14T12:55:43.278,0,7,5200.000,4400.000,D:\Data\2026-4-14\Image_2026-4-14_Img0131.txt
2026-04-14T12:55:56.180,0,8,5200.000,4300.000,D:\Data\2026-4-14\Image_2026-4-14_Img0132.txt
2026-04-14T12:56:10.326,0,9,5200.000,4200.000,D:\Data\2026-4-14\Image_2026-4-14_Img0133.txt
2026-04-14T12:56:23.970,0,10,5200.000,4100.000,D:\Data\2026-4-14\Image_2026-4-14_Img0134.txt
2026-04-14T12:56:36.260,0,11,5200.000,4000.000,D:\Data\2026-4-14\Image_2026-4-14_Img0135.txt
2026-04-14T12:56:49.038,0,12,5200.000,3900.000,D:\Data\2026-4-14\Image_2026-4-14_Img0136.txt
2026-04-14T12:57:04.030,0,13,5200.000,3800.000,D:\Data\2026-4-14\Image_2026-4-14_Img0137.txt
2026-04-14T12:57:18.046,0,14,5200.000,3700.000,D:\Data\2026-4-14\Image_2026-4-14_Img0138.txt
2026-04-14T12:57:32.008,0,15,5200.000,3600.000,D:\Data\2026-4-14\Image_2026-4-14_Img0139.txt
2026-04-14T12:57:44.445,0,16,5200.000,3500.000,D:\Data\2026-4-14\Image_2026-4-14_Img0140.txt
2026-04-14T12:57:56.646,0,17,5200.000,3400.000,D:\Data\2026-4-14\Image_2026-4-14_Img0141.txt
2026-04-14T12:58:12.024,0,18,5200.000,3300.000,D:\Data\2026-4-14\Image_2026-4-14_Img0142.txt
2026-04-14T12:58:25.288,0,19,5200.000,3200.000,D:\Data\2026-4-14\Image_2026-4-14_Img0143.txt
2026-04-14T12:58:39.312,0,20,5200.000,3100.000,D:\Data\2026-4-14\Image_2026-4-14_Img0144.txt
2026-04-14T12:58:51.544,1,20,5100.000,3100.000,D:\Data\2026-4-14\Image_2026-4-14_Img0145.txt
2026-04-14T12:59:03.299,1,19,5100.000,3200.000,D:\Data\2026-4-14\Image_2026-4-14_Img0146.txt
2026-04-14T12:59:15.168,1,18,5100.000,3300.000,D:\Data\2026-4-14\Image_2026-4-14_Img0147.txt
2026-04-14T12:59:27.979,1,17,5100.000,3400.000,D:\Data\2026-4-14\Image_2026-4-14_Img0148.txt
2026-04-14T12:59:43.089,1,16,5100.000,3500.000,D:\Data\2026-4-14\Image_2026-4-14_Img0149.txt
2026-04-14T12:59:57.700,1,15,5100.000,3600.000,D:\Data\2026-4-14\Image_2026-4-14_Img0150.txt
