timestamp,ix, iy, x_um,y_um,file
2025-11-06T22:15:08.772,0,0,3060.000,3070.000,D:\Data\2025-11-6\Image_2025-11-6_Img0918.txt
2025-11-06T22:15:45.033,0,1,3060.000,3159.655,D:\Data\2025-11-6\Image_2025-11-6_Img0919.txt
2025-11-06T22:16:22.531,0,2,3060.000,3249.310,D:\Data\2025-11-6\Image_2025-11-6_Img0920.txt
2025-11-06T22:17:00.078,0,3,3060.000,3338.966,D:\Data\2025-11-6\Image_2025-11-6_Img0921.txt
2025-11-06T22:17:37.254,0,4,3060.000,3428.621,D:\Data\2025-11-6\Image_2025-11-6_Img0922.txt
2025-11-06T22:18:14.329,0,5,3060.000,3518.276,D:\Data\2025-11-6\Image_2025-11-6_Img0923.txt
2025-11-06T22:18:51.374,0,6,3060.000,3607.931,D:\Data\2025-11-6\Image_2025-11-6_Img0924.txt
2025-11-06T22:19:28.721,0,7,3060.000,3697.586,D:\Data\2025-11-6\Image_2025-11-6_Img0925.txt
2025-11-06T22:20:05.788,0,8,3060.000,3787.241,D:\Data\2025-11-6\Image_2025-11-6_Img0926.txt
2025-11-06T22:20:42.518,0,9,3060.000,3876.897,D:\Data\2025-11-6\Image_2025-11-6_Img0927.txt
2025-11-06T22:21:20.662,0,10,3060.000,3966.552,D:\Data\2025-11-6\Image_2025-11-6_Img0928.txt
2025-11-06T22:21:58.686,0,11,3060.000,4056.207,D:\Data\2025-11-6\Image_2025-11-6_Img0929.txt
2025-11-06T22:22:35.347,0,12,3060.000,4145.862,D:\Data\2025-11-6\Image_2025-11-6_Img0930.txt
2025-11-06T22:23:12.378,0,13,3060.000,4235.517,D:\Data\2025-11-6\Image_2025-11-6_Img0931.txt
2025-11-06T22:23:49.917,0,14,3060.000,4325.172,D:\Data\2025-11-6\Image_2025-11-6_Img0932.txt
2025-11-06T22:24:27.229,0,15,3060.000,4414.828,D:\Data\2025-11-6\Image_2025-11-6_Img0933.txt
2025-11-06T22:25:05.142,0,16,3060.000,4504.483,D:\Data\2025-11-6\Image_2025-11-6_Img0934.txt
2025-11-06T22:25:42.291,0,17,3060.000,4594.138,D:\Data\2025-11-6\Image_2025-11-6_Img0935.txt
2025-11-06T22:26:19.160,0,18,3060.000,4683.793,D:\Data\2025-11-6\Image_2025-11-6_Img0936.txt
2025-11-06T22:26:56.800,0,19,3060.000,4773.448,D:\Data\2025-11-6\Image_2025-11-6_Img0937.txt
2025-11-06T22:27:34.767,0,20,3060.000,4863.103,D:\Data\2025-11-6\Image_2025-11-6_Img0938.txt
2025-11-06T22:28:12.598,0,21,3060.000,4952.759,D:\Data\2025-11-6\Image_2025-11-6_Img0939.txt
2025-11-06T22:28:50.046,0,22,3060.000,5042.414,D:\Data\2025-11-6\Image_2025-11-6_Img0940.txt
2025-11-06T22:29:27.652,0,23,3060.000,5132.069,D:\Data\2025-11-6\Image_2025-11-6_Img0941.txt
2025-11-06T22:30:05.047,0,24,3060.000,5221.724,D:\Data\2025-11-6\Image_2025-11-6_Img0942.txt
2025-11-06T22:30:43.114,0,25,3060.000,5311.379,D:\Data\2025-11-6\Image_2025-11-6_Img0943.txt
2025-11-06T22:31:20.144,0,26,3060.000,5401.034,D:\Data\2025-11-6\Image_2025-11-6_Img0944.txt
2025-11-06T22:31:58.423,0,27,3060.000,5490.690,D:\Data\2025-11-6\Image_2025-11-6_Img0945.txt
2025-11-06T22:32:35.823,0,28,3060.000,5580.345,D:\Data\2025-11-6\Image_2025-11-6_Img0946.txt
2025-11-06T22:33:13.573,0,29,3060.000,5670.000,D:\Data\2025-11-6\Image_2025-11-6_Img0947.txt
2025-11-06T22:33:50.495,1,29,3149.655,5670.000,D:\Data\2025-11-6\Image_2025-11-6_Img0948.txt
2025-11-06T22:34:28.151,1,28,3149.655,5580.345,D:\Data\2025-11-6\Image_2025-11-6_Img0949.txt
2025-11-06T22:35:05.057,1,27,3149.655,5490.690,D:\Data\2025-11-6\Image_2025-11-6_Img0950.txt
2025-11-06T22:35:42.301,1,26,3149.655,5401.034,D:\Data\2025-11-6\Image_2025-11-6_Img0951.txt
2025-11-06T22:36:19.879,1,25,3149.655,5311.379,D:\Data\2025-11-6\Image_2025-11-6_Img0952.txt
2025-11-06T22:36:56.856,1,24,3149.655,5221.724,D:\Data\2025-11-6\Image_2025-11-6_Img0953.txt
2025-11-06T22:37:33.953,1,23,3149.655,5132.069,D:\Data\2025-11-6\Image_2025-11-6_Img0954.txt
2025-11-06T22:38:11.580,1,22,3149.655,5042.414,D:\Data\2025-11-6\Image_2025-11-6_Img0955.txt
2025-11-06T22:38:48.406,1,21,3149.655,4952.759,D:\Data\2025-11-6\Image_2025-11-6_Img0956.txt
2025-11-06T22:39:25.515,1,20,3149.655,4863.103,D:\Data\2025-11-6\Image_2025-11-6_Img0957.txt
2025-11-06T22:40:03.038,1,19,3149.655,4773.448,D:\Data\2025-11-6\Image_2025-11-6_Img0958.txt
2025-11-06T22:40:39.832,1,18,3149.655,4683.793,D:\Data\2025-11-6\Image_2025-11-6_Img0959.txt
2025-11-06T22:41:18.414,1,17,3149.655,4594.138,D:\Data\2025-11-6\Image_2025-11-6_Img0960.txt
2025-11-06T22:41:55.517,1,16,3149.655,4504.483,D:\Data\2025-11-6\Image_2025-11-6_Img0961.txt
2025-11-06T22:42:32.786,1,15,3149.655,4414.828,D:\Data\2025-11-6\Image_2025-11-6_Img0962.txt
2025-11-06T22:43:10.215,1,14,3149.655,4325.172,D:\Data\2025-11-6\Image_2025-11-6_Img0963.txt
2025-11-06T22:43:47.204,1,13,3149.655,4235.517,D:\Data\2025-11-6\Image_2025-11-6_Img0964.txt
