timestamp,ix, iy, x_um,y_um,file
2026-01-01T19:33:21.084,0,0,5150.800,2697.000,D:\Data\2026-1-1\Image_2026-1-1_Img0051.txt
2026-01-01T19:34:21.947,0,1,5150.800,2846.389,D:\Data\2026-1-1\Image_2026-1-1_Img0052.txt
2026-01-01T19:35:22.868,0,2,5150.800,2995.779,D:\Data\2026-1-1\Image_2026-1-1_Img0053.txt
2026-01-01T19:36:24.249,0,3,5150.800,3145.168,D:\Data\2026-1-1\Image_2026-1-1_Img0054.txt
2026-01-01T19:37:26.692,0,4,5150.800,3294.558,D:\Data\2026-1-1\Image_2026-1-1_Img0055.txt
2026-01-01T19:38:34.663,0,5,5150.800,3443.947,D:\Data\2026-1-1\Image_2026-1-1_Img0056.txt
2026-01-01T19:39:35.743,0,6,5150.800,3593.337,D:\Data\2026-1-1\Image_2026-1-1_Img0057.txt
2026-01-01T19:40:36.401,0,7,5150.800,3742.726,D:\Data\2026-1-1\Image_2026-1-1_Img0058.txt
2026-01-01T19:41:37.693,0,8,5150.800,3892.116,D:\Data\2026-1-1\Image_2026-1-1_Img0059.txt
2026-01-01T19:42:39.461,0,9,5150.800,4041.505,D:\Data\2026-1-1\Image_2026-1-1_Img0060.txt
2026-01-01T19:43:40.494,0,10,5150.800,4190.895,D:\Data\2026-1-1\Image_2026-1-1_Img0061.txt
2026-01-01T19:44:41.008,0,11,5150.800,4340.284,D:\Data\2026-1-1\Image_2026-1-1_Img0062.txt
2026-01-01T19:45:41.103,0,12,5150.800,4489.674,D:\Data\2026-1-1\Image_2026-1-1_Img0063.txt
2026-01-01T19:46:41.333,0,13,5150.800,4639.063,D:\Data\2026-1-1\Image_2026-1-1_Img0064.txt
2026-01-01T19:47:42.196,0,14,5150.800,4788.453,D:\Data\2026-1-1\Image_2026-1-1_Img0065.txt
2026-01-01T19:48:42.465,0,15,5150.800,4937.842,D:\Data\2026-1-1\Image_2026-1-1_Img0066.txt
2026-01-01T19:49:43.422,0,16,5150.800,5087.232,D:\Data\2026-1-1\Image_2026-1-1_Img0067.txt
2026-01-01T19:50:44.448,0,17,5150.800,5236.621,D:\Data\2026-1-1\Image_2026-1-1_Img0068.txt
2026-01-01T19:51:46.631,0,18,5150.800,5386.011,D:\Data\2026-1-1\Image_2026-1-1_Img0069.txt
2026-01-01T19:52:45.137,0,19,5150.800,5535.400,D:\Data\2026-1-1\Image_2026-1-1_Img0070.txt
2026-01-01T19:53:44.370,1,19,4993.916,5535.400,D:\Data\2026-1-1\Image_2026-1-1_Img0071.txt
2026-01-01T19:54:48.082,1,18,4993.916,5386.011,D:\Data\2026-1-1\Image_2026-1-1_Img0072.txt
2026-01-01T19:55:51.151,1,17,4993.916,5236.621,D:\Data\2026-1-1\Image_2026-1-1_Img0073.txt
2026-01-01T19:56:51.234,1,16,4993.916,5087.232,D:\Data\2026-1-1\Image_2026-1-1_Img0074.txt
2026-01-01T19:57:52.000,1,15,4993.916,4937.842,D:\Data\2026-1-1\Image_2026-1-1_Img0075.txt
2026-01-01T19:58:53.073,1,14,4993.916,4788.453,D:\Data\2026-1-1\Image_2026-1-1_Img0076.txt
2026-01-01T19:59:54.330,1,13,4993.916,4639.063,D:\Data\2026-1-1\Image_2026-1-1_Img0077.txt
2026-01-01T20:00:54.864,1,12,4993.916,4489.674,D:\Data\2026-1-1\Image_2026-1-1_Img0078.txt
2026-01-01T20:01:55.881,1,11,4993.916,4340.284,D:\Data\2026-1-1\Image_2026-1-1_Img0079.txt
2026-01-01T20:02:56.280,1,10,4993.916,4190.895,D:\Data\2026-1-1\Image_2026-1-1_Img0080.txt
2026-01-01T20:03:56.300,1,9,4993.916,4041.505,D:\Data\2026-1-1\Image_2026-1-1_Img0081.txt
2026-01-01T20:04:57.024,1,8,4993.916,3892.116,D:\Data\2026-1-1\Image_2026-1-1_Img0082.txt
2026-01-01T20:05:58.741,1,7,4993.916,3742.726,D:\Data\2026-1-1\Image_2026-1-1_Img0083.txt
2026-01-01T20:06:59.395,1,6,4993.916,3593.337,D:\Data\2026-1-1\Image_2026-1-1_Img0084.txt
2026-01-01T20:08:01.437,1,5,4993.916,3443.947,D:\Data\2026-1-1\Image_2026-1-1_Img0085.txt
2026-01-01T20:09:02.644,1,4,4993.916,3294.558,D:\Data\2026-1-1\Image_2026-1-1_Img0086.txt
2026-01-01T20:10:02.973,1,3,4993.916,3145.168,D:\Data\2026-1-1\Image_2026-1-1_Img0087.txt
2026-01-01T20:11:06.043,1,2,4993.916,2995.779,D:\Data\2026-1-1\Image_2026-1-1_Img0088.txt
2026-01-01T20:12:08.334,1,1,4993.916,2846.389,D:\Data\2026-1-1\Image_2026-1-1_Img0089.txt
2026-01-01T20:13:10.091,1,0,4993.916,2697.000,D:\Data\2026-1-1\Image_2026-1-1_Img0090.txt
2026-01-01T20:14:12.454,2,0,4837.032,2697.000,D:\Data\2026-1-1\Image_2026-1-1_Img0091.txt
2026-01-01T20:15:13.087,2,1,4837.032,2846.389,D:\Data\2026-1-1\Image_2026-1-1_Img0092.txt
2026-01-01T20:16:14.492,2,2,4837.032,2995.779,D:\Data\2026-1-1\Image_2026-1-1_Img0093.txt
2026-01-01T20:17:17.049,2,3,4837.032,3145.168,D:\Data\2026-1-1\Image_2026-1-1_Img0094.txt
2026-01-01T20:18:18.775,2,4,4837.032,3294.558,D:\Data\2026-1-1\Image_2026-1-1_Img0095.txt
2026-01-01T20:19:19.732,2,5,4837.032,3443.947,D:\Data\2026-1-1\Image_2026-1-1_Img0096.txt
2026-01-01T20:20:20.041,2,6,4837.032,3593.337,D:\Data\2026-1-1\Image_2026-1-1_Img0097.txt
2026-01-01T20:21:21.043,2,7,4837.032,3742.726,D:\Data\2026-1-1\Image_2026-1-1_Img0098.txt
2026-01-01T20:22:21.269,2,8,4837.032,3892.116,D:\Data\2026-1-1\Image_2026-1-1_Img0099.txt
2026-01-01T20:23:22.463,2,9,4837.032,4041.505,D:\Data\2026-1-1\Image_2026-1-1_Img0100.txt
2026-01-01T20:24:22.374,2,10,4837.032,4190.895,D:\Data\2026-1-1\Image_2026-1-1_Img0101.txt
2026-01-01T20:25:23.547,2,11,4837.032,4340.284,D:\Data\2026-1-1\Image_2026-1-1_Img0102.txt
2026-01-01T20:26:23.446,2,12,4837.032,4489.674,D:\Data\2026-1-1\Image_2026-1-1_Img0103.txt
