timestamp,ix, iy, x_um,y_um,file
2026-04-09T16:09:25.636,0,0,5000.000,4300.000,D:\Data\2026-4-9\Image_2026-4-9_Img0025.txt
2026-04-09T16:09:55.797,0,1,5000.000,4303.448,D:\Data\2026-4-9\Image_2026-4-9_Img0026.txt
2026-04-09T16:10:25.902,0,2,5000.000,4306.897,D:\Data\2026-4-9\Image_2026-4-9_Img0027.txt
2026-04-09T16:10:58.714,0,3,5000.000,4310.345,D:\Data\2026-4-9\Image_2026-4-9_Img0028.txt
2026-04-09T16:11:30.373,0,4,5000.000,4313.793,D:\Data\2026-4-9\Image_2026-4-9_Img0029.txt
2026-04-09T16:12:02.405,0,5,5000.000,4317.241,D:\Data\2026-4-9\Image_2026-4-9_Img0030.txt
2026-04-09T16:12:32.225,0,6,5000.000,4320.690,D:\Data\2026-4-9\Image_2026-4-9_Img0031.txt
2026-04-09T16:13:04.388,0,7,5000.000,4324.138,D:\Data\2026-4-9\Image_2026-4-9_Img0032.txt
2026-04-09T16:13:34.029,0,8,5000.000,4327.586,D:\Data\2026-4-9\Image_2026-4-9_Img0033.txt
2026-04-09T16:14:05.286,0,9,5000.000,4331.034,D:\Data\2026-4-9\Image_2026-4-9_Img0034.txt
2026-04-09T16:14:36.894,0,10,5000.000,4334.483,D:\Data\2026-4-9\Image_2026-4-9_Img0035.txt
2026-04-09T16:15:06.384,0,11,5000.000,4337.931,D:\Data\2026-4-9\Image_2026-4-9_Img0036.txt
2026-04-09T16:15:37.669,0,12,5000.000,4341.379,D:\Data\2026-4-9\Image_2026-4-9_Img0037.txt
2026-04-09T16:16:08.647,0,13,5000.000,4344.828,D:\Data\2026-4-9\Image_2026-4-9_Img0038.txt
2026-04-09T16:16:38.726,0,14,5000.000,4348.276,D:\Data\2026-4-9\Image_2026-4-9_Img0039.txt
2026-04-09T16:17:08.830,0,15,5000.000,4351.724,D:\Data\2026-4-9\Image_2026-4-9_Img0040.txt
2026-04-09T16:17:39.308,0,16,5000.000,4355.172,D:\Data\2026-4-9\Image_2026-4-9_Img0041.txt
2026-04-09T16:18:08.898,0,17,5000.000,4358.621,D:\Data\2026-4-9\Image_2026-4-9_Img0042.txt
2026-04-09T16:18:39.276,0,18,5000.000,4362.069,D:\Data\2026-4-9\Image_2026-4-9_Img0043.txt
2026-04-09T16:19:10.257,0,19,5000.000,4365.517,D:\Data\2026-4-9\Image_2026-4-9_Img0044.txt
2026-04-09T16:19:39.542,0,20,5000.000,4368.966,D:\Data\2026-4-9\Image_2026-4-9_Img0045.txt
2026-04-09T16:20:10.956,0,21,5000.000,4372.414,D:\Data\2026-4-9\Image_2026-4-9_Img0046.txt
2026-04-09T16:20:41.992,0,22,5000.000,4375.862,D:\Data\2026-4-9\Image_2026-4-9_Img0047.txt
2026-04-09T16:21:13.277,0,23,5000.000,4379.310,D:\Data\2026-4-9\Image_2026-4-9_Img0048.txt
2026-04-09T16:21:45.325,0,24,5000.000,4382.759,D:\Data\2026-4-9\Image_2026-4-9_Img0049.txt
2026-04-09T16:22:15.464,0,25,5000.000,4386.207,D:\Data\2026-4-9\Image_2026-4-9_Img0050.txt
2026-04-09T16:22:47.003,0,26,5000.000,4389.655,D:\Data\2026-4-9\Image_2026-4-9_Img0051.txt
2026-04-09T16:23:17.356,0,27,5000.000,4393.103,D:\Data\2026-4-9\Image_2026-4-9_Img0052.txt
2026-04-09T16:23:48.604,0,28,5000.000,4396.552,D:\Data\2026-4-9\Image_2026-4-9_Img0053.txt
2026-04-09T16:24:18.420,0,29,5000.000,4400.000,D:\Data\2026-4-9\Image_2026-4-9_Img0054.txt
2026-04-09T16:24:49.600,1,29,5003.448,4400.000,D:\Data\2026-4-9\Image_2026-4-9_Img0055.txt
2026-04-09T16:25:20.893,1,28,5003.448,4396.552,D:\Data\2026-4-9\Image_2026-4-9_Img0056.txt
2026-04-09T16:25:52.167,1,27,5003.448,4393.103,D:\Data\2026-4-9\Image_2026-4-9_Img0057.txt
2026-04-09T16:26:22.486,1,26,5003.448,4389.655,D:\Data\2026-4-9\Image_2026-4-9_Img0058.txt
2026-04-09T16:26:54.206,1,25,5003.448,4386.207,D:\Data\2026-4-9\Image_2026-4-9_Img0059.txt
2026-04-09T16:27:25.139,1,24,5003.448,4382.759,D:\Data\2026-4-9\Image_2026-4-9_Img0060.txt
2026-04-09T16:27:55.391,1,23,5003.448,4379.310,D:\Data\2026-4-9\Image_2026-4-9_Img0061.txt
2026-04-09T16:28:28.290,1,22,5003.448,4375.862,D:\Data\2026-4-9\Image_2026-4-9_Img0062.txt
