timestamp,ix,iy,x_target_um,y_target_um,x_read_um,y_read_um,file
2026-04-15T00:37:59.382,0,0,4100.000,5200.000,4118.521,5197.092,D:\Data\2026-4-15\Image_2026-4-15_Img0066.txt
2026-04-15T00:40:48.525,0,1,4100.000,5133.333,4117.994,5175.611,D:\Data\2026-4-15\Image_2026-4-15_Img0067.txt
2026-04-15T00:43:39.524,0,2,4100.000,5066.667,4117.697,5091.016,D:\Data\2026-4-15\Image_2026-4-15_Img0068.txt
2026-04-15T00:46:30.828,0,3,4100.000,5000.000,4117.454,5031.247,D:\Data\2026-4-15\Image_2026-4-15_Img0069.txt
2026-04-15T00:49:23.422,0,4,4100.000,4933.333,4116.915,4950.298,D:\Data\2026-4-15\Image_2026-4-15_Img0070.txt
2026-04-15T00:52:14.319,0,5,4100.000,4866.667,4116.854,4889.806,D:\Data\2026-4-15\Image_2026-4-15_Img0071.txt
2026-04-15T00:55:06.107,0,6,4100.000,4800.000,4116.263,4813.674,D:\Data\2026-4-15\Image_2026-4-15_Img0072.txt
2026-04-15T00:57:57.178,0,7,4100.000,4733.333,4116.831,4755.887,D:\Data\2026-4-15\Image_2026-4-15_Img0073.txt
2026-04-15T01:00:59.095,0,8,4100.000,4666.667,4115.631,4689.956,D:\Data\2026-4-15\Image_2026-4-15_Img0074.txt
2026-04-15T01:03:50.973,0,9,4100.000,4600.000,4116.091,4615.414,D:\Data\2026-4-15\Image_2026-4-15_Img0075.txt
2026-04-15T01:06:43.108,0,10,4100.000,4533.333,4116.369,4553.714,D:\Data\2026-4-15\Image_2026-4-15_Img0076.txt
2026-04-15T01:09:36.800,0,11,4100.000,4466.667,4116.135,4473.549,D:\Data\2026-4-15\Image_2026-4-15_Img0077.txt
2026-04-15T01:12:26.796,0,12,4100.000,4400.000,4115.334,4432.473,D:\Data\2026-4-15\Image_2026-4-15_Img0078.txt
2026-04-15T01:15:18.707,0,13,4100.000,4333.333,4115.262,4344.454,D:\Data\2026-4-15\Image_2026-4-15_Img0079.txt
2026-04-15T01:18:12.081,0,14,4100.000,4266.667,4115.316,4275.570,D:\Data\2026-4-15\Image_2026-4-15_Img0080.txt
2026-04-15T01:21:05.110,0,15,4100.000,4200.000,4114.421,4217.565,D:\Data\2026-4-15\Image_2026-4-15_Img0081.txt
2026-04-15T01:23:55.805,0,16,4100.000,4133.333,4114.353,4153.020,D:\Data\2026-4-15\Image_2026-4-15_Img0082.txt
2026-04-15T01:26:48.219,0,17,4100.000,4066.667,4114.411,4084.907,D:\Data\2026-4-15\Image_2026-4-15_Img0083.txt
2026-04-15T01:29:39.193,0,18,4100.000,4000.000,4115.154,4023.834,D:\Data\2026-4-15\Image_2026-4-15_Img0084.txt
2026-04-15T01:32:31.216,0,19,4100.000,3933.333,4113.044,3947.419,D:\Data\2026-4-15\Image_2026-4-15_Img0085.txt
2026-04-15T01:35:22.231,0,20,4100.000,3866.667,4114.456,3884.055,D:\Data\2026-4-15\Image_2026-4-15_Img0086.txt
2026-04-15T01:38:16.851,0,21,4100.000,3800.000,4115.698,3807.851,D:\Data\2026-4-15\Image_2026-4-15_Img0087.txt
2026-04-15T01:41:08.400,0,22,4100.000,3733.333,4116.068,3753.303,D:\Data\2026-4-15\Image_2026-4-15_Img0088.txt
2026-04-15T01:44:00.940,0,23,4100.000,3666.667,4113.526,3693.861,D:\Data\2026-4-15\Image_2026-4-15_Img0089.txt
2026-04-15T01:46:53.914,0,24,4100.000,3600.000,4115.577,3609.062,D:\Data\2026-4-15\Image_2026-4-15_Img0090.txt
2026-04-15T01:49:47.553,0,25,4100.000,3533.333,4115.873,3544.237,D:\Data\2026-4-15\Image_2026-4-15_Img0091.txt
2026-04-15T01:52:40.961,0,26,4100.000,3466.667,4114.413,3469.661,D:\Data\2026-4-15\Image_2026-4-15_Img0092.txt
2026-04-15T01:55:31.244,0,27,4100.000,3400.000,4114.906,3430.783,D:\Data\2026-4-15\Image_2026-4-15_Img0093.txt
2026-04-15T01:58:22.358,0,28,4100.000,3333.333,4114.512,3354.951,D:\Data\2026-4-15\Image_2026-4-15_Img0094.txt
2026-04-15T02:01:14.014,0,29,4100.000,3266.667,4114.066,3288.608,D:\Data\2026-4-15\Image_2026-4-15_Img0095.txt
2026-04-15T02:04:08.058,0,30,4100.000,3200.000,4115.039,3210.324,D:\Data\2026-4-15\Image_2026-4-15_Img0096.txt
2026-04-15T02:06:58.830,1,30,4142.857,3200.000,4137.802,3209.201,D:\Data\2026-4-15\Image_2026-4-15_Img0097.txt
2026-04-15T02:09:50.390,1,29,4142.857,3266.667,4133.379,3250.014,D:\Data\2026-4-15\Image_2026-4-15_Img0098.txt
2026-04-15T02:12:43.225,1,28,4142.857,3333.333,4132.930,3330.380,D:\Data\2026-4-15\Image_2026-4-15_Img0099.txt
2026-04-15T02:15:37.665,1,27,4142.857,3400.000,4130.979,3391.499,D:\Data\2026-4-15\Image_2026-4-15_Img0100.txt
2026-04-15T02:18:30.616,1,26,4142.857,3466.667,4131.643,3460.772,D:\Data\2026-4-15\Image_2026-4-15_Img0101.txt
2026-04-15T02:21:21.559,1,25,4142.857,3533.333,4130.755,3519.434,D:\Data\2026-4-15\Image_2026-4-15_Img0102.txt
2026-04-15T02:24:14.650,1,24,4142.857,3600.000,4130.801,3588.923,D:\Data\2026-4-15\Image_2026-4-15_Img0103.txt
2026-04-15T02:27:06.596,1,23,4142.857,3666.667,4127.855,3650.013,D:\Data\2026-4-15\Image_2026-4-15_Img0104.txt
2026-04-15T02:30:00.627,1,22,4142.857,3733.333,4128.511,3728.161,D:\Data\2026-4-15\Image_2026-4-15_Img0105.txt
2026-04-15T02:32:52.405,1,21,4142.857,3800.000,4128.418,3790.147,D:\Data\2026-4-15\Image_2026-4-15_Img0106.txt
2026-04-15T02:35:45.788,1,20,4142.857,3866.667,4128.637,3851.337,D:\Data\2026-4-15\Image_2026-4-15_Img0107.txt
2026-04-15T02:38:38.689,1,19,4142.857,3933.333,4127.456,3925.737,D:\Data\2026-4-15\Image_2026-4-15_Img0108.txt
2026-04-15T02:41:32.301,1,18,4142.857,4000.000,4127.497,3995.782,D:\Data\2026-4-15\Image_2026-4-15_Img0109.txt
2026-04-15T02:44:24.242,1,17,4142.857,4066.667,4127.103,4047.777,D:\Data\2026-4-15\Image_2026-4-15_Img0110.txt
2026-04-15T02:47:17.424,1,16,4142.857,4133.333,4127.532,4117.520,D:\Data\2026-4-15\Image_2026-4-15_Img0111.txt
2026-04-15T02:50:08.262,1,15,4142.857,4200.000,4129.069,4178.159,D:\Data\2026-4-15\Image_2026-4-15_Img0112.txt
2026-04-15T02:53:03.834,1,14,4142.857,4266.667,4130.172,4257.350,D:\Data\2026-4-15\Image_2026-4-15_Img0113.txt
2026-04-15T02:55:57.404,1,13,4142.857,4333.333,4130.369,4326.578,D:\Data\2026-4-15\Image_2026-4-15_Img0114.txt
2026-04-15T02:58:48.975,1,12,4142.857,4400.000,4130.547,4376.912,D:\Data\2026-4-15\Image_2026-4-15_Img0115.txt
2026-04-15T03:01:41.626,1,11,4142.857,4466.667,4130.317,4451.786,D:\Data\2026-4-15\Image_2026-4-15_Img0116.txt
2026-04-15T03:04:35.058,1,10,4142.857,4533.333,4130.475,4513.137,D:\Data\2026-4-15\Image_2026-4-15_Img0117.txt
2026-04-15T03:07:30.115,1,9,4142.857,4600.000,4131.166,4589.175,D:\Data\2026-4-15\Image_2026-4-15_Img0118.txt
2026-04-15T03:10:22.785,1,8,4142.857,4666.667,4130.378,4649.574,D:\Data\2026-4-15\Image_2026-4-15_Img0119.txt
2026-04-15T03:13:18.330,1,7,4142.857,4733.333,4129.677,4724.370,D:\Data\2026-4-15\Image_2026-4-15_Img0120.txt
2026-04-15T03:16:13.648,1,6,4142.857,4800.000,4129.280,4787.393,D:\Data\2026-4-15\Image_2026-4-15_Img0121.txt
2026-04-15T03:19:06.784,1,5,4142.857,4866.667,4129.812,4842.652,D:\Data\2026-4-15\Image_2026-4-15_Img0122.txt
2026-04-15T03:22:00.464,1,4,4142.857,4933.333,4129.827,4918.953,D:\Data\2026-4-15\Image_2026-4-15_Img0123.txt
2026-04-15T03:24:54.695,1,3,4142.857,5000.000,4129.333,4977.524,D:\Data\2026-4-15\Image_2026-4-15_Img0124.txt
2026-04-15T03:27:49.582,1,2,4142.857,5066.667,4128.565,5052.146,D:\Data\2026-4-15\Image_2026-4-15_Img0125.txt
2026-04-15T03:30:45.083,1,1,4142.857,5133.333,4130.292,5123.471,D:\Data\2026-4-15\Image_2026-4-15_Img0126.txt
2026-04-15T03:33:35.601,1,0,4142.857,5200.000,4130.421,5175.112,D:\Data\2026-4-15\Image_2026-4-15_Img0127.txt
2026-04-15T03:36:28.213,2,0,4185.714,5200.000,4180.941,5195.771,D:\Data\2026-4-15\Image_2026-4-15_Img0128.txt
2026-04-15T03:39:17.808,2,1,4185.714,5133.333,4181.437,5168.203,D:\Data\2026-4-15\Image_2026-4-15_Img0129.txt
2026-04-15T03:42:09.060,2,2,4185.714,5066.667,4183.705,5090.316,D:\Data\2026-4-15\Image_2026-4-15_Img0130.txt
2026-04-15T03:44:59.846,2,3,4185.714,5000.000,4183.189,5032.247,D:\Data\2026-4-15\Image_2026-4-15_Img0131.txt
2026-04-15T03:47:51.117,2,4,4185.714,4933.333,4182.842,4950.081,D:\Data\2026-4-15\Image_2026-4-15_Img0132.txt
2026-04-15T03:50:42.410,2,5,4185.714,4866.667,4182.156,4885.855,D:\Data\2026-4-15\Image_2026-4-15_Img0133.txt
2026-04-15T03:53:35.096,2,6,4185.714,4800.000,4183.279,4814.014,D:\Data\2026-4-15\Image_2026-4-15_Img0134.txt
2026-04-15T03:56:26.115,2,7,4185.714,4733.333,4182.174,4761.811,D:\Data\2026-4-15\Image_2026-4-15_Img0135.txt
2026-04-15T03:59:18.706,2,8,4185.714,4666.667,4181.929,4682.294,D:\Data\2026-4-15\Image_2026-4-15_Img0136.txt
2026-04-15T04:02:10.746,2,9,4185.714,4600.000,4181.135,4612.598,D:\Data\2026-4-15\Image_2026-4-15_Img0137.txt
2026-04-15T04:05:02.761,2,10,4185.714,4533.333,4183.384,4558.948,D:\Data\2026-4-15\Image_2026-4-15_Img0138.txt
