timestamp,x_um,y_um,file
2025-11-06T16:24:01.154,0,0,4072.000,3500.000,D:\Data\2025-11-6\Image_2025-11-6_Img0394.txt
2025-11-06T16:24:54.196,0,1,4072.000,3650.000,D:\Data\2025-11-6\Image_2025-11-6_Img0395.txt
2025-11-06T16:25:47.669,1,1,4222.000,3650.000,D:\Data\2025-11-6\Image_2025-11-6_Img0396.txt
2025-11-06T16:26:39.500,1,0,4222.000,3500.000,D:\Data\2025-11-6\Image_2025-11-6_Img0397.txt
