DateTime
27-Aug-2021 11:23:00	21.8135	22.1488
27-Aug-2021 11:23:05	21.9212	22.117
27-Aug-2021 11:23:10	21.7746	22.3035
27-Aug-2021 11:23:15	21.9682	22.3738
27-Aug-2021 11:23:20	22.1853	22.4034
27-Aug-2021 11:23:25	22.0515	22.4998
27-Aug-2021 11:23:30	22.2002	22.5555
27-Aug-2021 11:23:35	22.1937	22.5827
27-Aug-2021 11:23:40	22.1794	22.5668
27-Aug-2021 11:23:45	22.257	22.5409
27-Aug-2021 11:23:50	22.2616	22.5701
27-Aug-2021 11:23:55	22.2472	22.4363
27-Aug-2021 11:24:00	22.3541	22.4654
27-Aug-2021 11:24:05	22.2446	22.3265
27-Aug-2021 11:24:10	22.2754	22.381
27-Aug-2021 11:24:15	22.2786	22.3541
27-Aug-2021 11:24:20	22.2976	22.2878
27-Aug-2021 11:24:25	22.2655	22.4331
27-Aug-2021 11:24:30	22.242	22.293
27-Aug-2021 11:24:35	22.242	22.093
27-Aug-2021 11:24:40	22.115	22.1072
27-Aug-2021 11:24:45	22.182	22.2505
27-Aug-2021 11:24:50	22.3403	22.2009
27-Aug-2021 11:24:55	22.2885	22.1404
27-Aug-2021 11:25:00	22.3193	22.1761
27-Aug-2021 11:25:05	22.2983	22.2316
27-Aug-2021 11:25:10	22.312	22.3055
27-Aug-2021 11:25:15	22.3232	22.3081
27-Aug-2021 11:25:20	22.2166	22.2505
27-Aug-2021 11:25:25	22.4073	22.2963
27-Aug-2021 11:25:30	22.2303	22.2374
27-Aug-2021 11:25:35	22.3265	22.2407
27-Aug-2021 11:25:40	22.3554	22.2976
27-Aug-2021 11:25:45	22.3626	22.2081
27-Aug-2021 11:25:50	22.3055	22.2976
27-Aug-2021 11:25:55	22.3843	22.3481
27-Aug-2021 11:26:00	22.3961	22.3659
27-Aug-2021 11:26:05	22.3153	22.4687
27-Aug-2021 11:26:10	22.3679	22.4535
27-Aug-2021 11:26:15	22.4324	22.3935
27-Aug-2021 11:26:20	22.4047	22.3534
27-Aug-2021 11:26:25	22.3357	22.2944
27-Aug-2021 11:26:30	22.4324	22.1709
27-Aug-2021 11:26:35	22.3153	22.0373
27-Aug-2021 11:26:40	22.2865	22.1079
27-Aug-2021 11:26:45	22.3633	22.2642
27-Aug-2021 11:26:50	22.2898	22.1612
27-Aug-2021 11:26:55	22.1618	22.1794
27-Aug-2021 11:27:00	22.0418	21.8641
27-Aug-2021 11:27:05	21.8539	21.7319
27-Aug-2021 11:27:10	21.8142	21.9341
27-Aug-2021 11:27:15	21.8718	21.9837
27-Aug-2021 11:27:20	21.7268	21.7032
27-Aug-2021 11:27:25	21.8731	21.7918
27-Aug-2021 11:27:30	21.9508	21.8455
27-Aug-2021 11:27:35	21.9212	21.9495
27-Aug-2021 11:27:40	21.9335	22.0256
27-Aug-2021 11:27:45	22.1384	22.1514
27-Aug-2021 11:27:50	22.225	22.2538
27-Aug-2021 11:27:55	22.2309	22.3206
27-Aug-2021 11:28:00	22.3363	22.3088
27-Aug-2021 11:28:05	22.3061	22.1326
27-Aug-2021 11:28:10	22.1059	22.141
27-Aug-2021 11:28:15	22.0496	22.1319
27-Aug-2021 11:28:20	21.9876	22.1833
27-Aug-2021 11:28:25	21.8699	22.1027
27-Aug-2021 11:28:30	21.9122	22.1449
27-Aug-2021 11:28:35	21.9225	22.0826
27-Aug-2021 11:28:40	21.8129	22.0373
27-Aug-2021 11:28:45	21.8366	22.1014
27-Aug-2021 11:28:50	22.0005	22.1579
27-Aug-2021 11:28:55	21.9103	22.1586
27-Aug-2021 11:29:00	21.9032	22.1482
27-Aug-2021 11:29:05	21.8872	22.259
27-Aug-2021 11:29:10	21.8583	22.2427
27-Aug-2021 11:29:15	21.788	22.0839
27-Aug-2021 11:29:20	21.8366	21.9457
27-Aug-2021 11:29:25	21.9058	22.0211
27-Aug-2021 11:29:30	21.8378	22.0231
27-Aug-2021 11:29:35	21.9007	22.0735
27-Aug-2021 11:29:40	22.0289	21.9644
27-Aug-2021 11:29:45	21.9302	21.9444
27-Aug-2021 11:29:50	21.9296	21.936
27-Aug-2021 11:29:55	21.9444	22.2152
27-Aug-2021 11:30:00	21.9998	22.2309
27-Aug-2021 11:30:05	22.1222	22.2002
27-Aug-2021 11:30:10	21.947	22.2296
27-Aug-2021 11:30:15	21.927	22.2819
27-Aug-2021 11:30:20	21.9702	22.212
27-Aug-2021 11:30:25	21.9566	22.2335
27-Aug-2021 11:30:30	21.9045	22.229
27-Aug-2021 11:30:35	21.9039	22.2107
27-Aug-2021 11:30:40	21.9039	22.1761
27-Aug-2021 11:30:45	21.8833	21.8539
27-Aug-2021 11:30:50	21.8289	21.5494
27-Aug-2021 11:30:55	21.7937	21.5917
27-Aug-2021 11:31:00	21.8757	21.7249
27-Aug-2021 11:31:05	21.7701	21.73
27-Aug-2021 11:31:10	21.6709	21.7918
27-Aug-2021 11:31:15	21.702	21.8667
27-Aug-2021 11:31:20	21.7179	21.8878
27-Aug-2021 11:31:25	21.7535	21.5721
27-Aug-2021 11:31:30	21.6943	21.667
27-Aug-2021 11:31:35	21.7523	21.8212
27-Aug-2021 11:31:40	21.954	21.9309
27-Aug-2021 11:31:45	21.9264	22.1274
27-Aug-2021 11:31:50	22.0489	22.1755
27-Aug-2021 11:31:55	21.9979	22.1709
27-Aug-2021 11:32:00	22.0748	22.2531
27-Aug-2021 11:32:05	21.9212	22.1774
27-Aug-2021 11:32:10	21.9747	22.195
27-Aug-2021 11:32:15	21.8436	22.2845
27-Aug-2021 11:32:20	21.7688	22.0975
27-Aug-2021 11:32:25	21.9122	22.0982
27-Aug-2021 11:32:30	21.8699	22.0405
27-Aug-2021 11:32:35	21.9644	22.1183
27-Aug-2021 11:32:40	22.0127	22.2394
27-Aug-2021 11:32:45	22.1683	22.1547
27-Aug-2021 11:32:50	22.197	22.182
27-Aug-2021 11:32:55	22.2741	22.2446
27-Aug-2021 11:33:00	22.0722	22.167
27-Aug-2021 11:33:05	22.2081	22.4179
27-Aug-2021 11:33:10	22.1651	22.3725
27-Aug-2021 11:33:15	22.0463	22.197
27-Aug-2021 11:33:20	22.0172	22.2682
27-Aug-2021 11:33:25	21.9631	22.2218
27-Aug-2021 11:33:30	21.9206	22.3225
27-Aug-2021 11:33:35	21.8436	22.379
27-Aug-2021 11:33:40	21.841	22.2048
27-Aug-2021 11:33:45	22.0166	22.3429
27-Aug-2021 11:33:50	21.9277	22.3613
27-Aug-2021 11:33:55	21.8609	22.2224
27-Aug-2021 11:34:00	21.9959	22.0535
27-Aug-2021 11:34:05	21.7058	22.1157
27-Aug-2021 11:34:10	21.8238	22.212
27-Aug-2021 11:34:15	21.936	22.1378
27-Aug-2021 11:34:20	21.9856	22.0943
27-Aug-2021 11:34:25	21.9508	21.9882
27-Aug-2021 11:34:30	21.9077	22.0748
27-Aug-2021 11:34:35	21.8263	21.9174
27-Aug-2021 11:34:40	21.8859	22.0282
27-Aug-2021 11:34:45	22.0218	22.0852
27-Aug-2021 11:34:50	21.9219	22.0729
27-Aug-2021 11:34:55	22.0295	22.0677
27-Aug-2021 11:35:00	22.0496	22.0664
27-Aug-2021 11:35:05	22.1098	22.1027
27-Aug-2021 11:35:10	22.1423	22.0748
27-Aug-2021 11:35:15	22.1586	22.0211
27-Aug-2021 11:35:20	22.0969	22.0276
27-Aug-2021 11:35:25	22.0082	22.016
27-Aug-2021 11:35:30	22.0599	22.0619
27-Aug-2021 11:35:35	21.8635	21.7586
27-Aug-2021 11:35:40	21.8988	21.7963
27-Aug-2021 11:35:45	21.8225	21.9534
27-Aug-2021 11:35:50	21.7599	21.7472
27-Aug-2021 11:35:55	21.6512	21.9129
27-Aug-2021 11:36:00	21.5872	22.0024
27-Aug-2021 11:36:05	21.5229	22.0535
27-Aug-2021 11:36:10	21.7605	22.1053
27-Aug-2021 11:36:15	21.9341	21.9495
27-Aug-2021 11:36:20	21.7816	22.0082
27-Aug-2021 11:36:25	21.7465	21.9547
27-Aug-2021 11:36:30	21.8251	21.9335
27-Aug-2021 11:36:35	21.868	21.9547
27-Aug-2021 11:36:40	21.9579	22.0891
27-Aug-2021 11:36:45	21.9618	22.0703
27-Aug-2021 11:36:50	21.8314	21.8468
27-Aug-2021 11:36:55	21.7644	21.9476
27-Aug-2021 11:37:00	21.8705	21.9437
27-Aug-2021 11:37:05	22.0218	21.9232
27-Aug-2021 11:37:10	22.0192	21.8872
27-Aug-2021 11:37:15	21.8808	21.859
27-Aug-2021 11:37:20	21.8988	21.7548
27-Aug-2021 11:37:25	21.8814	21.8167
27-Aug-2021 11:37:30	21.8359	21.8455
27-Aug-2021 11:37:35	21.7618	21.4443
27-Aug-2021 11:37:40	21.818	21.6956
27-Aug-2021 11:37:45	21.8699	21.7147
27-Aug-2021 11:37:50	21.8539	21.8103
27-Aug-2021 11:37:55	21.8027	21.8699
27-Aug-2021 11:38:00	21.7274	21.8596
27-Aug-2021 11:38:05	21.8603	21.9914
27-Aug-2021 11:38:10	21.8673	22.0444
27-Aug-2021 11:38:15	21.7503	21.8091
27-Aug-2021 11:38:20	21.6601	21.5494
27-Aug-2021 11:38:25	21.6201	21.7446
27-Aug-2021 11:38:30	21.8103	21.9071
27-Aug-2021 11:38:35	21.8955	22.0198
27-Aug-2021 11:38:40	21.8526	21.9824
27-Aug-2021 11:38:45	21.9676	21.8795
27-Aug-2021 11:38:50	22.0024	21.8789
27-Aug-2021 11:38:55	21.9734	21.7816
27-Aug-2021 11:39:00	22.0295	21.818
27-Aug-2021 11:39:05	21.9811	21.9142
27-Aug-2021 11:39:10	21.929	21.8731
27-Aug-2021 11:39:15	21.9463	21.9071
27-Aug-2021 11:39:20	21.8519	21.8731
27-Aug-2021 11:39:25	21.8282	21.7669
27-Aug-2021 11:39:30	21.8052	21.6499
27-Aug-2021 11:39:35	21.8423	21.7535
27-Aug-2021 11:39:40	21.8455	21.7886
27-Aug-2021 11:39:45	21.818	21.8206
27-Aug-2021 11:39:50	21.7249	21.6632
27-Aug-2021 11:39:55	21.6905	21.7912
27-Aug-2021 11:40:00	21.6918	21.6544
27-Aug-2021 11:40:05	21.6391	21.6031
27-Aug-2021 11:40:10	21.6176	21.4311
27-Aug-2021 11:40:15	21.4889	21.46
27-Aug-2021 11:40:20	21.4355	21.667
27-Aug-2021 11:40:25	21.5898	21.6645
27-Aug-2021 11:40:30	21.5437	21.8731
27-Aug-2021 11:40:35	21.5525	21.8519
27-Aug-2021 11:40:40	21.6068	21.8187
27-Aug-2021 11:40:45	21.779	21.9992
27-Aug-2021 11:40:50	21.8116	21.9437
27-Aug-2021 11:40:55	21.9676	22.0263
27-Aug-2021 11:41:00	22.016	22.0567
27-Aug-2021 11:41:05	21.9347	21.9785
27-Aug-2021 11:41:10	21.911	22.0037
27-Aug-2021 11:41:15	21.8609	21.7822
27-Aug-2021 11:41:20	21.8302	21.8033
27-Aug-2021 11:41:25	21.8391	21.7344
27-Aug-2021 11:41:30	21.7816	21.7249
27-Aug-2021 11:41:35	21.8513	21.7198
27-Aug-2021 11:41:40	21.9219	21.8744
27-Aug-2021 11:41:45	21.9927	21.9212
27-Aug-2021 11:41:50	21.9065	21.8853
27-Aug-2021 11:41:55	21.8885	22.0172
27-Aug-2021 11:42:00	21.929	21.9811
27-Aug-2021 11:42:05	22.0089	21.8981
27-Aug-2021 11:42:10	22.0211	21.9528
