IGOR
WAVES/D/O sweep,sig(1) 
BEGIN
2700000000 3.120821e+03 
2.701688e+09 3.113987e+03 
2.703375e+09 3.109704e+03 
2.705063e+09 3.112300e+03 
2706750000 3.112946e+03 
2708437500 3.111346e+03 
2710125000 3.111896e+03 
2711812500 3.111075e+03 
2.713500e+09 3.122500e+03 
2.715188e+09 3.113571e+03 
2.716875e+09 3.112358e+03 
2718562500 3.117554e+03 
2720250000 3.112179e+03 
2721937500 3.118250e+03 
2723625000 3.107004e+03 
2.725313e+09 3.110417e+03 
2.727000e+09 3.116017e+03 
2.728688e+09 3.110138e+03 
2730375000 3.120154e+03 
2732062500 3.120783e+03 
2733750000 3.118021e+03 
2735437500 3.118767e+03 
2.737125e+09 3.115671e+03 
2.738813e+09 3.119862e+03 
2.740500e+09 3.112763e+03 
2742187500 3.114996e+03 
2743875000 3.114912e+03 
2745562500 3.114275e+03 
2747250000 3.113625e+03 
2.748938e+09 3.119717e+03 
2.750625e+09 3.113467e+03 
2.752313e+09 3.114067e+03 
2754000000 3.116650e+03 
2755687500 3.114150e+03 
2757375000 3.118954e+03 
2759062500 3.120392e+03 
2.760750e+09 3.121554e+03 
2.762438e+09 3.112163e+03 
2764125000 3.108879e+03 
2765812500 3.111546e+03 
2767500000 3.112588e+03 
2769187500 3.112663e+03 
2770875000 3.111621e+03 
2.772563e+09 3.114604e+03 
2.774250e+09 3.105067e+03 
2775937500 3.122029e+03 
2777625000 3.108237e+03 
2779312500 3.113796e+03 
2781000000 3.106325e+03 
2782687500 3.099537e+03 
2.784375e+09 3.092829e+03 
2.786063e+09 3.091571e+03 
2787750000 3.078658e+03 
2789437500 3.086217e+03 
2791125000 3.089104e+03 
2792812500 3.090996e+03 
2794500000 3.102221e+03 
2.796188e+09 3.108992e+03 
2.797875e+09 3.111417e+03 
2799562500 3.122742e+03 
2801250000 3.113833e+03 
2802937500 3.112950e+03 
2804625000 3.117713e+03 
2806312500 3.110979e+03 
2.808000e+09 3.109438e+03 
2.809688e+09 3.111796e+03 
2811375000 3.100054e+03 
2813062500 3.094533e+03 
2814750000 3.086242e+03 
2816437500 3.075850e+03 
2818125000 3.077787e+03 
2.819813e+09 3.087204e+03 
2.821500e+09 3.090717e+03 
2823187500 3.102946e+03 
2824875000 3.105371e+03 
2826562500 3.111812e+03 
2828250000 3.109079e+03 
2829937500 3.098812e+03 
2.831625e+09 3.098717e+03 
2.833313e+09 3.096529e+03 
2835000000 3.095617e+03 
2836687500 3.084154e+03 
2838375000 3.082971e+03 
2840062500 3.092279e+03 
2841750000 3.102742e+03 
2.843438e+09 3.108858e+03 
2.845125e+09 3.111592e+03 
2846812500 3.120783e+03 
2848500000 3.109975e+03 
2850187500 3.109508e+03 
2851875000 3.109346e+03 
2853562500 3.112046e+03 
2.855250e+09 3.110658e+03 
2856937500 3.109496e+03 
2858625000 3.096646e+03 
2860312500 3.096579e+03 
2862000000 3.093129e+03 
2863687500 3.092188e+03 
2865375000 3.091083e+03 
2.867063e+09 3.096133e+03 
2.868750e+09 3.102629e+03 
2870437500 3.109812e+03 
2872125000 3.111400e+03 
2873812500 3.120158e+03 
2875500000 3.113108e+03 
2877187500 3.112979e+03 
2.878875e+09 3.114079e+03 
2880562500 3.112742e+03 
2882250000 3.107146e+03 
2883937500 3.105717e+03 
2885625000 3.096629e+03 
2887312500 3.094621e+03 
2889000000 3.090304e+03 
2.890688e+09 3.092604e+03 
2892375000 3.095258e+03 
2894062500 3.096121e+03 
2895750000 3.106429e+03 
2897437500 3.110938e+03 
2899125000 3.116946e+03 
2900812500 3.106450e+03 
2.902500e+09 3.114142e+03 
2904187500 3.114671e+03 
2905875000 3.101400e+03 
2907562500 3.108846e+03 
2909250000 3.110537e+03 
2910937500 3.102888e+03 
2.912625e+09 3.097704e+03 
2.914313e+09 3.092663e+03 
2916000000 3.089225e+03 
2917687500 3.093800e+03 
2919375000 3.090654e+03 
2921062500 3.097188e+03 
2922750000 3.103150e+03 
2.924438e+09 3.107804e+03 
2.926125e+09 3.102867e+03 
2927812500 3.097042e+03 
2929500000 3.095654e+03 
2931187500 3.080150e+03 
2932875000 3.076017e+03 
2934562500 3.082804e+03 
2.936250e+09 3.079921e+03 
2.937938e+09 3.095096e+03 
2939625000 3.103862e+03 
2941312500 3.109333e+03 
2943000000 3.109296e+03 
2944687500 3.106642e+03 
2946375000 3.110242e+03 
2.948063e+09 3.106546e+03 
2.949750e+09 3.110692e+03 
2951437500 3.107058e+03 
2953125000 3.097575e+03 
2954812500 3.087700e+03 
2956500000 3.089950e+03 
2958187500 3.078404e+03 
2.959875e+09 3.083817e+03 
2.961563e+09 3.080913e+03 
2963250000 3.103529e+03 
2964937500 3.110375e+03 
2966625000 3.107629e+03 
2968312500 3.108592e+03 
2970000000 3.112625e+03 
2.971688e+09 3.110396e+03 
2973375000 3.112742e+03 
2975062500 3.115683e+03 
2976750000 3.112746e+03 
2978437500 3.112554e+03 
2980125000 3.112308e+03 
2981812500 3.109383e+03 
2.983500e+09 3.120925e+03 
2.985188e+09 3.115650e+03 
2986875000 3.117371e+03 
2988562500 3.111071e+03 
2990250000 3.115483e+03 
2991937500 3.110721e+03 
2993625000 3.119667e+03 
2.995313e+09 3.113808e+03 
2997000000 3.115471e+03 
2998687500 3.118750e+03 
3000375000 3.118046e+03 
3002062500 3.121117e+03 
3003750000 3.111129e+03 
3005437500 3.117100e+03 
3.007125e+09 3.116375e+03 
3.008813e+09 3.120900e+03 
3010500000 3.118271e+03 
3012187500 3.116263e+03 
3013875000 3.116371e+03 
3015562500 3.106150e+03 
3017250000 3.116763e+03 
3018937500 3.112883e+03 
3020625000 3.113875e+03 
3022312500 3.120221e+03 
3024000000 3.123875e+03 
3025687500 3.119867e+03 
3027375000 3.114446e+03 
3029062500 3.109888e+03 
3.030750e+09 3.114950e+03 
3.032438e+09 3.119571e+03 
3034125000 3.118258e+03 
3035812500 3.118679e+03 
3037500000 3.114029e+03 

END
X//SEQUENCE PARAMETERS
X//meas
X//SPCM
X//meas2
X//PD0 not connected
X//bGo
X//0
X//bExp
X//0
X//bTomo
X//false
X//m
X//2.75
X//name
X//ESR
X//From
X//2.7
X//To
X//3.0375
X//bSweep1log
X//0
X//N
X//201
X//From2
X//0
X//bSweep2log
X//0
X//bSweep2
X//0
X//To2
X//200
X//N2
X//21
X//From3
X//0
X//bSweep3log
X//0
X//bSweep3
X//0
X//To3
X//200
X//N3
X//21
X//pi
X//200
X//halfpi
X//100
X//interval
X//5000
X//readout
X//100000
X//misc
X//5
X//CtrGateDur
X//10000
X//bWarmUpAOM
X//0
X//bTrack
X//0
X//saveRaw
X//0
X//post_init_wait
X//5000
X//post_MW_wait
X//1000
X//P1Pulse
X//0
X//TrackPointN
X//13
X//DEERpi
X//200
X//DEERt
X//5000
X//bAAR
X//1
X//Repeat
X//6000
X//Average
X//99999
X//bCust
X//0
X//measPD
X//0
X//ctrN
X//1
X//bRaman
X//0
X//NSweepParam
X//201
X//bGoAfterAvg
X//1
X//bRandom
X//0
X//dataN
X//1
X//refCounts
X//0
X//iAverage
X//12
X//bCtr
X//0
X//bLiO
X//1
