IGOR
WAVES/D/O sweep,sig(1) 
BEGIN
3650000000 3.123500e+02 
3650500000 3.154500e+02 
3651000000 3.128625e+02 
3651500000 3.128750e+02 
3652000000 3.139375e+02 
3652500000 3.145375e+02 
3653000000 3.079250e+02 
3.653500e+09 3.166750e+02 
3654000000 3.129750e+02 
3654500000 3.081375e+02 
3655000000 3.104750e+02 
3655500000 313 
3.656000e+09 3.143875e+02 
3656500000 3.139625e+02 
3657000000 3.098000e+02 
3.657500e+09 3.123500e+02 
3658000000 3.122750e+02 
3658500000 3.142750e+02 
3659000000 3.108250e+02 
3659500000 312 
3660000000 3.131500e+02 
3660500000 3.103125e+02 
3661000000 3.090125e+02 
3.661500e+09 3.144375e+02 
3662000000 3.117250e+02 
3662500000 3.094750e+02 
3663000000 310 
3663500000 3.136750e+02 
3.664000e+09 3.136625e+02 
3664500000 3.143500e+02 
3665000000 3.141625e+02 
3.665500e+09 3.105500e+02 
3666000000 3.129750e+02 
3666500000 3.132000e+02 
3667000000 3.128000e+02 
3667500000 3.140125e+02 
3668000000 3.104750e+02 
3668500000 3.144750e+02 
3669000000 3.097375e+02 
3669500000 3.147000e+02 
3670000000 3.126250e+02 
3670500000 3.114125e+02 
3671000000 3.147875e+02 
3671500000 3.131750e+02 
3.672000e+09 3.152625e+02 
3672500000 3.128875e+02 
3673000000 3.140875e+02 
3673500000 3.148500e+02 
3674000000 3.122750e+02 
3674500000 3.146875e+02 
3675000000 3.169000e+02 
3675500000 3.150500e+02 
3676000000 3.129625e+02 
3676500000 3.115500e+02 
3677000000 3.115125e+02 
3677500000 3.142500e+02 
3678000000 3.137125e+02 
3678500000 3.124000e+02 
3679000000 3.134375e+02 
3679500000 3.115000e+02 
3.680000e+09 3.115875e+02 
3680500000 3.108750e+02 
3681000000 3.103375e+02 
3681500000 3.122875e+02 
3682000000 3.106875e+02 
3682500000 3.125875e+02 
3683000000 3.127000e+02 
3683500000 3.126625e+02 
3684000000 3.125375e+02 
3684500000 3.111625e+02 
3685000000 3.108125e+02 
3685500000 3.155750e+02 
3686000000 3.133250e+02 
3686500000 3.165375e+02 
3687000000 3.096625e+02 
3687500000 3.130250e+02 
3.688000e+09 3.118250e+02 
3688500000 3.130750e+02 
3689000000 3.115000e+02 
3689500000 3.120625e+02 
3690000000 3.127250e+02 
3690500000 3.106625e+02 
3691000000 3.143500e+02 
3691500000 3.105250e+02 
3692000000 3.176750e+02 
3692500000 3.127875e+02 
3693000000 3.102125e+02 
3693500000 3.118250e+02 
3694000000 3.140375e+02 
3694500000 3.124750e+02 
3695000000 3.173375e+02 
3695500000 3.146250e+02 
3.696000e+09 3.121875e+02 
3696500000 3.138375e+02 
3697000000 3.096250e+02 
3697500000 3.124375e+02 
3698000000 3.142125e+02 
3698500000 3.144625e+02 
3699000000 3.101625e+02 
3699500000 3.157250e+02 
3700000000 3.125375e+02 
3700500000 3.140500e+02 
3701000000 3.105250e+02 
3701500000 3.120375e+02 
3702000000 3.138750e+02 
3702500000 3.105875e+02 
3703000000 3.107000e+02 
3703500000 3.077250e+02 
3.704000e+09 3.153125e+02 
3704500000 3.108750e+02 
3705000000 313 
3705500000 3.149625e+02 
3706000000 3.100500e+02 
3706500000 3.127250e+02 
3707000000 3.075500e+02 
3707500000 3.098125e+02 
3708000000 3.159500e+02 
3708500000 3.090375e+02 
3709000000 3.116500e+02 
3709500000 3.130500e+02 
3710000000 3.125250e+02 
3710500000 3.151250e+02 
3711000000 3.130500e+02 
3711500000 3.143875e+02 
3.712000e+09 3.130500e+02 
3712500000 3.115875e+02 
3713000000 3.101500e+02 
3713500000 3.137750e+02 
3714000000 3.092500e+02 
3714500000 3.142875e+02 
3715000000 3.149125e+02 
3715500000 3.101125e+02 
3716000000 3.109375e+02 
3716500000 3.101375e+02 
3717000000 3.128875e+02 
3717500000 3.142000e+02 
3718000000 3.107125e+02 
3718500000 3.115500e+02 
3719000000 3.118125e+02 
3719500000 3.122000e+02 
3.720000e+09 3.102000e+02 
3720500000 3.082625e+02 
3721000000 3.129250e+02 
3721500000 3.112750e+02 
3722000000 3.100875e+02 
3722500000 3.127125e+02 
3723000000 3.088750e+02 
3723500000 3.104375e+02 
3724000000 3.078375e+02 
3724500000 3.098250e+02 
3725000000 3.065250e+02 
3725500000 3.114875e+02 
3726000000 3.118625e+02 
3726500000 3.082625e+02 
3727000000 3.125875e+02 
3727500000 3.102750e+02 
3.728000e+09 3.132250e+02 
3728500000 3.122750e+02 
3729000000 3.143500e+02 
3729500000 3.116875e+02 
3730000000 3.122375e+02 
3730500000 3.118000e+02 
3731000000 3.099000e+02 
