IGOR
WAVES/D/O sweep,sig(1) 
BEGIN
3600000000 3.835900e+02 
3601000000 3.843550e+02 
3602000000 3.822450e+02 
3603000000 3.837500e+02 
3604000000 3.791250e+02 
3605000000 3.825900e+02 
3606000000 3.834300e+02 
3607000000 3.827750e+02 
3608000000 3.831300e+02 
3609000000 3.814900e+02 
3610000000 3.835100e+02 
3611000000 3.816600e+02 
3612000000 3.814900e+02 
3613000000 3.813650e+02 
3614000000 3.824850e+02 
3615000000 3.849250e+02 
3616000000 3.842450e+02 
3617000000 3.811350e+02 
3618000000 3.808800e+02 
3619000000 3.806850e+02 
3620000000 3.823350e+02 
3621000000 3.842000e+02 
3622000000 3.821900e+02 
3623000000 3.831100e+02 
3624000000 3.840350e+02 
3625000000 3.812300e+02 
3626000000 3.831950e+02 
3627000000 3.784400e+02 
3628000000 3.823950e+02 
3629000000 3.795600e+02 
3630000000 3.832850e+02 
3631000000 3.853200e+02 
3632000000 3.830400e+02 
3633000000 3.818500e+02 
3634000000 3.834500e+02 
3635000000 382 
3636000000 3.831200e+02 
3637000000 3.819600e+02 
3638000000 3.809950e+02 
3639000000 3.825700e+02 
3640000000 3.839000e+02 
3641000000 3.835100e+02 
3642000000 3.826750e+02 
3643000000 3.821000e+02 
3644000000 3.812450e+02 
3645000000 3.832300e+02 
3646000000 3.831850e+02 
3.647000e+09 3.832650e+02 
3648000000 3.844150e+02 
3649000000 3.810350e+02 
3650000000 3.845400e+02 
3651000000 3.815050e+02 
3652000000 3.844850e+02 
3653000000 3.819200e+02 
3654000000 3.815800e+02 
3655000000 3.828050e+02 
3656000000 3.804800e+02 
3657000000 3.804450e+02 
3658000000 3.812150e+02 
3659000000 3.803400e+02 
3660000000 3.843550e+02 
3661000000 3.829250e+02 
3662000000 3.797900e+02 
3663000000 3.801300e+02 
3664000000 3.817450e+02 
3665000000 3.830600e+02 
3666000000 3.798450e+02 
3667000000 3.820450e+02 
3668000000 3.833850e+02 
3669000000 3.813600e+02 
3670000000 3.813350e+02 
3671000000 3.840050e+02 
3672000000 3.807850e+02 
3673000000 3.801250e+02 
3674000000 3.828050e+02 
3675000000 3.819800e+02 
3676000000 3.832450e+02 
3677000000 3.818700e+02 
3678000000 3.831350e+02 
3679000000 3.837050e+02 
3680000000 3.797450e+02 
3681000000 3.780150e+02 
3682000000 3.815550e+02 
3683000000 3.807650e+02 
3684000000 3.854050e+02 
3685000000 3.817200e+02 
3686000000 3.854750e+02 
3687000000 3.820400e+02 
3688000000 3.798950e+02 
3689000000 3.821650e+02 
3690000000 3.795250e+02 
3691000000 3.813100e+02 
3692000000 3.822200e+02 
3693000000 3.833650e+02 
3694000000 3.804950e+02 
3695000000 3.809150e+02 
3696000000 3.831200e+02 
3697000000 3.809550e+02 
3698000000 3.804550e+02 
3699000000 3.809000e+02 
3.700000e+09 3.820050e+02 
3701000000 3.825450e+02 
3702000000 3.822950e+02 
3703000000 3.818850e+02 
3.704000e+09 3.806600e+02 
3705000000 3.809850e+02 
3706000000 3.800350e+02 
3707000000 3.824200e+02 
3.708000e+09 3.831750e+02 
3709000000 3.832450e+02 
3710000000 3.812600e+02 
3711000000 3.802700e+02 
3.712000e+09 3.819250e+02 
3713000000 3.779900e+02 
3714000000 3.786050e+02 
3715000000 3.784550e+02 
3.716000e+09 3.812250e+02 
3717000000 3.784400e+02 
3718000000 3.759250e+02 
3719000000 3.792200e+02 
3.720000e+09 3.774400e+02 
3721000000 3.767200e+02 
3722000000 3.753350e+02 
3723000000 3.787600e+02 
3.724000e+09 3.795500e+02 
3725000000 3.787050e+02 
3726000000 3.778400e+02 
3727000000 3.797300e+02 
3.728000e+09 3.801600e+02 
3729000000 3.790800e+02 
3730000000 3.784700e+02 
3731000000 3.803700e+02 
3732000000 3.828300e+02 
3733000000 3.798750e+02 
3734000000 3.809350e+02 
3735000000 3.816850e+02 
3736000000 3.809600e+02 
3737000000 3.812350e+02 
3738000000 3.833650e+02 
3739000000 3.814150e+02 
3740000000 3.837400e+02 
3741000000 3.791000e+02 
3742000000 3.813200e+02 
3743000000 3.792300e+02 
3744000000 3.840650e+02 
3745000000 3.807350e+02 
3746000000 3.824250e+02 
3747000000 3.831100e+02 
3748000000 3.819400e+02 
3.749000e+09 3.828800e+02 
3750000000 3.815500e+02 
3751000000 3.816250e+02 
3752000000 3.842550e+02 
3753000000 3.839300e+02 
3754000000 3.806800e+02 
3755000000 3.820200e+02 
3756000000 3.840150e+02 
3.757000e+09 3.843900e+02 
3758000000 3.841950e+02 
3759000000 3.825450e+02 
3760000000 3.814600e+02 
3761000000 3.837150e+02 
3762000000 3.832400e+02 
3763000000 3.816000e+02 
3764000000 3.827750e+02 
3.765000e+09 3.823600e+02 
3766000000 3.825500e+02 
3767000000 3.836850e+02 
3768000000 3.831850e+02 
3.769000e+09 3.824250e+02 
3770000000 3.794300e+02 
3771000000 3.824700e+02 
3772000000 3.821800e+02 
3.773000e+09 3.829550e+02 
3774000000 3.808150e+02 
3775000000 3.823750e+02 
3776000000 3.836800e+02 
3.777000e+09 3.827550e+02 
3778000000 3.794900e+02 
3779000000 3.829850e+02 
3780000000 3.815050e+02 
3.781000e+09 3.813000e+02 
3782000000 3.827150e+02 
3783000000 3.836150e+02 
3784000000 3.812150e+02 
3.785000e+09 3.825100e+02 
3786000000 3.852150e+02 
3787000000 3.795400e+02 
3788000000 3.834200e+02 
3.789000e+09 3.827050e+02 
3790000000 3.833500e+02 
3791000000 3.825000e+02 
3792000000 3.821000e+02 
3.793000e+09 3.813250e+02 
3.794000e+09 3.804700e+02 
3795000000 3.843600e+02 
3796000000 3.802350e+02 
3.797000e+09 3.832100e+02 
3798000000 3.834550e+02 
3799000000 3.824700e+02 
3800000000 3.825650e+02 

END
X//SEQUENCE PARAMETERS
X//meas
X//SPCM
X//meas2
X//PD0 not connected
X//bGo
X//0
X//bExp
X//0
X//bTomo
X//false
X//name
X//ESR
X//From
X//3.6
X//To
X//3.8
X//bSweep1log
X//0
X//N
X//201
X//From2
X//0
X//bSweep2log
X//0
X//bSweep2
X//0
X//To2
X//200
X//N2
X//21
X//From3
X//0
X//bSweep3log
X//0
X//bSweep3
X//0
X//To3
X//200
X//N3
X//21
X//pi
X//200
X//halfpi
X//100
X//interval
X//5000
X//readout
X//10000
X//misc
X//10
X//CtrGateDur
X//400
X//bWarmUpAOM
X//0
X//bTrack
X//0
X//saveRaw
X//0
X//post_init_wait
X//5000
X//post_MW_wait
X//1000
X//P1Pulse
X//0
X//TrackPointN
X//13
X//DEERpi
X//200
X//DEERt
X//5000
X//bAAR
X//1
X//Repeat
X//60000
X//Average
X//99999
X//bCust
X//0
X//measPD
X//0
X//bRaman
X//0
X//NSweepParam
X//201
X//bGoAfterAvg
X//1
X//bCtr
X//0
X//m
X//200
X//ctrN
X//1
X//bRandom
X//0
X//dataN
X//1
X//refCounts
X//0
X//iAverage
X//5
X//bAutoRun
X//0
X//bLiO
X//1
