IGOR
WAVES/D/O sweep,sig(1) 
BEGIN
2570000000 7.963400e+03 
2.572150e+09 7.918900e+03 
2574300000 7.950300e+03 
2576450000 7.932975e+03 
2578600000 7936 
2.580750e+09 7.921425e+03 
2582900000 7.944575e+03 
2585050000 7.954475e+03 
2.587200e+09 7.948225e+03 
2589350000 7.923750e+03 
2591500000 7.924325e+03 
2593650000 7.934525e+03 
2.595800e+09 7.955775e+03 
2597950000 7.938100e+03 
2600100000 7.927950e+03 
2.602250e+09 7.923600e+03 
2604400000 7.914025e+03 
2606550000 7917 
2608700000 7.904300e+03 
2.610850e+09 7.930475e+03 
2613000000 7.937725e+03 
2615150000 7.939125e+03 
2.617300e+09 7.936450e+03 
2619450000 7.938775e+03 
2621600000 7.922475e+03 
2623750000 7.915650e+03 
2.625900e+09 7.911375e+03 
2628050000 7.927700e+03 
2630200000 7.907950e+03 
2.632350e+09 7.923825e+03 
2634500000 7.909075e+03 
2636650000 7.899450e+03 
2638800000 7.911225e+03 
2.640950e+09 7.920925e+03 
2643100000 7.890125e+03 
2645250000 7.920175e+03 
2.647400e+09 7.936650e+03 
2649550000 7930 
2651700000 7.912500e+03 
2653850000 7.930550e+03 
2.656000e+09 7.931550e+03 
2658150000 7.939650e+03 
2660300000 7.906800e+03 
2.662450e+09 7.877450e+03 
2664600000 7.913900e+03 
2666750000 7.894925e+03 
2668900000 7.866875e+03 
2.671050e+09 7.866225e+03 
2673200000 7.864525e+03 
2675350000 7.894300e+03 
2677500000 7.872150e+03 
2679650000 7.893725e+03 
2681800000 7.881425e+03 
2683950000 7.913300e+03 
2.686100e+09 7.919725e+03 
2688250000 7.963025e+03 
2690400000 7.920275e+03 
2692550000 7.918700e+03 
2694700000 7.910900e+03 
2696850000 7.912300e+03 
2699000000 7.906700e+03 
2.701150e+09 7893 
2703300000 7.880075e+03 
2705450000 7.864575e+03 
2707600000 7.872450e+03 
2.709750e+09 7.878750e+03 
2711900000 7.881150e+03 
2714050000 7.878900e+03 
2.716200e+09 7910 
2718350000 7914 
2720500000 7.945775e+03 
2722650000 7.939675e+03 
2724800000 7.888625e+03 
2726950000 7.922375e+03 
2729100000 7.890175e+03 
2.731250e+09 7.916750e+03 
2733400000 7.907300e+03 
2735550000 7.900450e+03 
2737700000 7.904325e+03 
2.739850e+09 7.874675e+03 
2742000000 7.910550e+03 
2744150000 7.921525e+03 
2.746300e+09 7.907125e+03 
2748450000 7.933300e+03 
2750600000 7.902450e+03 
2752750000 7.945700e+03 
2754900000 7.933225e+03 
2757050000 7.930700e+03 
2759200000 7.947300e+03 
2.761350e+09 7.941300e+03 
2763500000 7.906350e+03 
2765650000 7.915575e+03 
2767800000 7.922550e+03 
2.769950e+09 7.901675e+03 
2772100000 7.906925e+03 
2774250000 7.963075e+03 
2.776400e+09 7.923025e+03 
2778550000 7.931600e+03 
2780700000 7.923175e+03 
2782850000 7.927175e+03 
2785000000 7.928200e+03 
2787150000 7.935775e+03 
2789300000 7.934325e+03 
2791450000 7.922750e+03 
2793600000 7.913550e+03 
2795750000 7.943550e+03 
2797900000 7.948100e+03 
2.800050e+09 7.930150e+03 
2802200000 7.943700e+03 
2804350000 7.937525e+03 
2806500000 7.943075e+03 
2808650000 7.945900e+03 
2810800000 7.942775e+03 
2812950000 7.912100e+03 
2815100000 7.947700e+03 
2817250000 7.933150e+03 
2819400000 7.927550e+03 
2821550000 7.931375e+03 
2823700000 7.924925e+03 
2825850000 7.920850e+03 
2828000000 7.919300e+03 
2.830150e+09 7.915625e+03 
2832300000 7.904800e+03 
2834450000 7.898450e+03 
2836600000 7.919325e+03 
2838750000 7.927900e+03 
2840900000 7.907600e+03 
2843050000 7.952450e+03 
2845200000 7.929550e+03 
2847350000 7.930125e+03 
2849500000 7.919325e+03 
2851650000 7.941475e+03 
2853800000 7.950125e+03 
2855950000 7.956925e+03 
2858100000 7.934775e+03 
2.860250e+09 7.947850e+03 
2862400000 7.960350e+03 
2864550000 7.920975e+03 
2866700000 7.941925e+03 
2868850000 7.969875e+03 
2871000000 7.915750e+03 
2873150000 7.948200e+03 
2875300000 7.941500e+03 
2877450000 7.948500e+03 
2879600000 7.931425e+03 
2881750000 7.945150e+03 
2883900000 7.921175e+03 
2886050000 7.928200e+03 
2888200000 7.967925e+03 
2.890350e+09 7.937800e+03 
2892500000 7.947125e+03 
2894650000 7.968625e+03 
2896800000 7.934700e+03 
2898950000 7.953600e+03 
2901100000 7.949250e+03 
2903250000 7.964500e+03 
2905400000 7.931200e+03 
2907550000 7.948050e+03 
2909700000 7.921400e+03 
2911850000 7.937100e+03 
2914000000 7.961975e+03 
2916150000 7.934250e+03 
2918300000 7.940600e+03 
2920450000 7.975625e+03 
2922600000 7.964800e+03 
2924750000 7.937225e+03 
2926900000 7.942425e+03 
2929050000 7.978125e+03 
2931200000 7.965575e+03 
2933350000 7.913950e+03 
2935500000 7.946200e+03 
2937650000 7952 
2939800000 7.966700e+03 
2941950000 7.950825e+03 
2.944100e+09 7.950725e+03 
2946250000 7.964100e+03 
2948400000 7.943075e+03 
2950550000 7.934125e+03 
2952700000 7.946900e+03 
2954850000 7.937175e+03 
2957000000 7.929375e+03 
2959150000 7.956675e+03 
2961300000 7.909700e+03 
2963450000 7.939350e+03 
2965600000 7.918425e+03 
2967750000 7.949550e+03 
2969900000 7.927625e+03 
2972050000 7.924800e+03 
2974200000 7.969350e+03 
2976350000 7.900975e+03 
2978500000 7.923275e+03 
2980650000 7.952075e+03 
2982800000 7.953475e+03 
2984950000 7.961400e+03 
2987100000 7.940925e+03 
2989250000 7.959800e+03 
2991400000 7.973775e+03 
2993550000 7.943700e+03 
2995700000 7.946275e+03 
2997850000 7.958175e+03 
3000000000 7.958825e+03 

END
