IGOR
WAVES/D/O sweep,sig(1) 
BEGIN
2570000000 7.917900e+03 
2.572150e+09 7.911175e+03 
2574300000 7.929250e+03 
2576450000 7.924775e+03 
2578600000 7.921425e+03 
2.580750e+09 7.903700e+03 
2582900000 7.907250e+03 
2585050000 7.916175e+03 
2.587200e+09 7.924925e+03 
2589350000 7.904275e+03 
2591500000 7.909025e+03 
2593650000 7.922975e+03 
2.595800e+09 7.912725e+03 
2597950000 7.915850e+03 
2600100000 7.904750e+03 
2.602250e+09 7.906275e+03 
2604400000 7.909025e+03 
2606550000 7.885050e+03 
2608700000 7.926450e+03 
2.610850e+09 7.897025e+03 
2613000000 7.884950e+03 
2615150000 7.880075e+03 
2.617300e+09 7.870550e+03 
2619450000 7.901950e+03 
2621600000 7.907025e+03 
2623750000 7.885025e+03 
2.625900e+09 7.902025e+03 
2628050000 7.882525e+03 
2630200000 7.899500e+03 
2.632350e+09 7.868150e+03 
2634500000 7.846550e+03 
2636650000 7.852075e+03 
2638800000 7.863250e+03 
2.640950e+09 7.857475e+03 
2643100000 7.867025e+03 
2645250000 7.865475e+03 
2.647400e+09 7.882425e+03 
2649550000 7.885400e+03 
2651700000 7.880275e+03 
2653850000 7.872800e+03 
2.656000e+09 7.889500e+03 
2658150000 7.881700e+03 
2660300000 7.866025e+03 
2.662450e+09 7.884600e+03 
2664600000 7.843275e+03 
2666750000 7.843550e+03 
2668900000 7.809950e+03 
2.671050e+09 7.834775e+03 
2673200000 7.823775e+03 
2675350000 7.831050e+03 
2677500000 7.815975e+03 
2679650000 7.861925e+03 
2681800000 7.875300e+03 
2683950000 7.890675e+03 
2.686100e+09 7.884700e+03 
2688250000 7.916675e+03 
2690400000 7883 
2692550000 7.897725e+03 
2694700000 7.860350e+03 
2696850000 7.863575e+03 
2699000000 7.861525e+03 
2.701150e+09 7.866125e+03 
2703300000 7.839975e+03 
2705450000 7824 
2707600000 7.834150e+03 
2.709750e+09 7.831350e+03 
2711900000 7.818225e+03 
2714050000 7.838700e+03 
2.716200e+09 7.876525e+03 
2718350000 7.869875e+03 
2720500000 7.874775e+03 
2722650000 7.886275e+03 
2724800000 7.887875e+03 
2726950000 7.876725e+03 
2729100000 7.875650e+03 
2.731250e+09 7.865550e+03 
2733400000 7.855625e+03 
2735550000 7.849950e+03 
2737700000 7.883150e+03 
2.739850e+09 7.846100e+03 
2742000000 7.861600e+03 
2744150000 7.870300e+03 
2.746300e+09 7.886125e+03 
2748450000 7.865225e+03 
2750600000 7.870975e+03 
2752750000 7.923600e+03 
2754900000 7.879525e+03 
2757050000 7.870450e+03 
2759200000 7.913525e+03 
2.761350e+09 7.887650e+03 
2763500000 7.903550e+03 
2765650000 7.897625e+03 
2767800000 7.896425e+03 
2.769950e+09 7.920050e+03 
2772100000 7.917900e+03 
2774250000 7.914925e+03 
2.776400e+09 7.922825e+03 
2778550000 7.910550e+03 
2780700000 7.909025e+03 
2782850000 7.918225e+03 
2785000000 7.898050e+03 
2787150000 7.901075e+03 
2789300000 7.916350e+03 
2791450000 7.899550e+03 
2793600000 7.898275e+03 
2795750000 7886 
2797900000 7.903775e+03 
2.800050e+09 7.912550e+03 
2802200000 7.900500e+03 
2804350000 7.878400e+03 
2806500000 7.906625e+03 
2808650000 7.888100e+03 
2810800000 7.895775e+03 
2812950000 7.872575e+03 
2815100000 7918 
2817250000 7.918125e+03 
2819400000 7.918375e+03 
2821550000 7.902775e+03 
2823700000 7.899500e+03 
2825850000 7.902675e+03 
2828000000 7.897450e+03 
2.830150e+09 7.908350e+03 
2832300000 7.915525e+03 
2834450000 7.920725e+03 
2836600000 7.890550e+03 
2838750000 7.921325e+03 
2840900000 7.880375e+03 
2843050000 7.900025e+03 
2845200000 7.903600e+03 
2847350000 7.902050e+03 
2849500000 7.909075e+03 
2851650000 7.909850e+03 
2853800000 7.895150e+03 
2855950000 7.893975e+03 
2858100000 7.893825e+03 
2.860250e+09 7.874325e+03 
2862400000 7.900375e+03 
2864550000 7.881600e+03 
2866700000 7.889450e+03 
2868850000 7.906475e+03 
2871000000 7.894700e+03 
2873150000 7.899350e+03 
2875300000 7.862825e+03 
2877450000 7.882975e+03 
2879600000 7.913625e+03 
2881750000 7.901375e+03 
2883900000 7.907075e+03 
2886050000 7.924200e+03 
2888200000 7.929875e+03 
2.890350e+09 7.910150e+03 
2892500000 7.916500e+03 
2894650000 7.906550e+03 
2896800000 7.913475e+03 
2898950000 7.885625e+03 
2901100000 7.875550e+03 
2903250000 7.926800e+03 
2905400000 7.918200e+03 
2907550000 7.922375e+03 
